lot,gridPips,tpMoney
0.01,1280,12.8
0.01,1280,25.68
0.01,1280,38.58
0.01,1280,51.52
0.01,1280,64.5
0.02,1280,90.44
0.02,1280,116.46
0.02,1280,142.56
0.02,1280,168.74
0.02,1280,195
0.03,1280,234.36
0.03,1280,273.84
0.03,1280,313.44
0.04,1280,366.24
0.04,1280,419.2
0.05,1280,485.44
0.05,1280,551.88
0.06,1280,631.68
0.06,1280,711.72
0.07,1280,805.2
0.07,1280,898.96
0.08,1280,1006.24
0.08,1280,1113.84
0.09,1280,1235.04
0.09,1280,1356.6
0.1,1280,1491.84
0.1,1280,1627.48
0.11,1280,1776.88
0.11,1280,1926.72
0.12,1280,2090.4
0.12,1280,2254.56
0.13,1280,2432.64
0.13,1280,2611.24
0.14,1280,2803.84
0.14,1280,2997
0.15,1280,3204.24
0.15,1280,3412.08
0.16,1280,3634.08
0.16,1280,3856.72
0.17,1280,4093.6
0.17,1280,4331.16
0.18,1280,4583.04
0.18,1280,4835.64
0.19,1280,5102.64
0.19,1280,5370.4
0.2,1280,5652.64
0.2,1280,5935.68
0.21,1280,6233.28
0.21,1280,6531.72
0.22,1280,6844.8
0.22,1280,7158.76
0.23,1280,7487.44
0.23,1280,7817.04
0.24,1280,8161.44
0.24,1280,8506.8
0.25,1280,8867.04
0.25,1280,9228.28
0.26,1280,9604.48
0.26,1280,9981.72
0.27,1280,10374
0.27,1280,10767.36
0.28,1280,11175.84
0.28,1280,11585.44
0.29,1280,12010.24
0.29,1280,12436.2
0.3,1280,12877.44
0.3,1280,13319.88
0.31,1280,13777.68
0.31,1280,14236.72
0.32,1280,14711.2
0.32,1280,15186.96
0.33,1280,15678.24
0.33,1280,16170.84
0.34,1280,16679.04
0.34,1280,17188.6
0.35,1280,17713.84
0.35,1280,18240.48
0.36,1280,18782.88
0.36,1280,19326.72
0.37,1280,19886.4
0.37,1280,20447.56
0.38,1280,21024.64
0.38,1280,21603.24
0.39,1280,22197.84
0.39,1280,22794
0.4,1280,23406.24
0.4,1280,24020.08
0.41,1280,24650.08
0.41,1280,25281.72
0.42,1280,25929.6
0.42,1280,26579.16
0.43,1280,27245.04
0.43,1280,27912.64
0.44,1280,28596.64
0.44,1280,29282.4
0.45,1280,29984.64
0.45,1280,30688.68
0.46,1280,31409.28
0.46,1280,32131.72
0.47,1280,32870.8
0.47,1280,33611.76
0.48,1280,34369.44
0.48,1280,35129.04
0.49,1280,35905.44
0.49,1280,36683.8
0.5,1280,37479.04
0.5,1280,38276.28
0.51,1280,39090.48
0.51,1280,39906.72
0.52,1280,40740
0.52,1280,41575.36
0.53,1280,42427.84
0.53,1280,43282.44
0.54,1280,44154.24
0.54,1280,45028.2
0.55,1280,45919.44
0.55,1280,46812.88
0.56,1280,47723.68
0.56,1280,48636.72
0.57,1280,49567.2
0.57,1280,50499.96
0.58,1280,51450.24
0.58,1280,52402.84
0.59,1280,53373.04
0.59,1280,54345.6
0.6,1280,55335.84
0.6,1280,56328.48
0.61,1280,57338.88
0.61,1280,58351.72
0.62,1280,59382.4
0.62,1280,60415.56
0.63,1280,61466.64
0.63,1280,62520.24
0.64,1280,63591.84
0.64,1280,64666
0.65,1280,65758.24
0.65,1280,66853.08
0.66,1280,67966.08
0.66,1280,69081.72
0.67,1280,70215.6
0.67,1280,71352.16
0.68,1280,72507.04
0.68,1280,73664.64
0.69,1280,74840.64
0.69,1280,76019.4
0.7,1280,77216.64
0.7,1280,78416.68
0.71,1280,79635.28
0.71,1280,80856.72
0.72,1280,82096.8
0.72,1280,83339.76
0.73,1280,84601.44
0.73,1280,85866.04
0.74,1280,87149.44
0.74,1280,88435.8
0.75,1280,89741.04
0.75,1280,91049.28
0.76,1280,92376.48
0.76,1280,93706.72
0.77,1280,95056
0.77,1280,96408.36
0.78,1280,97779.84
0.78,1280,99154.44
0.79,1280,100548.24
0.79,1280,101945.2
0.8,1280,103361.44
0.8,1280,104780.88
0.81,1280,106219.68
0.81,1280,107661.72
0.82,1280,109123.2
0.82,1280,110587.96
0.83,1280,112072.24
0.83,1280,113559.84
0.84,1280,115067.04
0.84,1280,116577.6
0.85,1280,116831.1
0.85,1280,118279.43
0.86,1280,119736.76
0.86,1280,121203.08
0.87,1280,122678.39
0.87,1280,124162.69
0.88,1280,125655.99
0.88,1280,127158.28
0.89,1280,128669.56
0.89,1280,130189.84
0.9,1280,131719.11
0.9,1280,133257.38
0.91,1280,134804.63
0.91,1280,136360.88
0.92,1280,137926.13
0.92,1280,139500.36
0.93,1280,141083.59
0.93,1280,142675.82
0.94,1280,144277.03
0.94,1280,145887.24
0.95,1280,147506.45
0.95,1280,149134.64
0.96,1280,150771.83
0.96,1280,152418.01
0.97,1280,154073.19
0.97,1280,155737.36
0.98,1280,157410.52
0.98,1280,159092.68
0.99,1280,160783.82
0.99,1280,162483.97
1,1280,164193.1
1,1280,165911.23
1.01,1280,167638.35
1.01,1280,169374.46
1.02,1280,171119.57
1.02,1280,172873.67
1.03,1280,174636.77
1.03,1280,176408.86
1.04,1280,178189.94
1.04,1280,179980.01
1.05,1280,181779.08
1.05,1280,183587.14
1.06,1280,185404.19
1.06,1280,187230.24
1.07,1280,189065.28
1.07,1280,190909.31
1.08,1280,192762.34
1.08,1280,194624.36
1.09,1280,196495.37
1.09,1280,198375.37
1.1,1280,200264.37
1.1,1280,202162.37
1.11,1280,204069.35
1.11,1280,205985.33
1.12,1280,207910.3
1.12,1280,209844.27
1.13,1280,211787.23
1.13,1280,213739.18
1.14,1280,215700.12
1.14,1280,217670.06
1.15,1280,219648.99
1.15,1280,221636.92
1.16,1280,223633.83
1.16,1280,225639.74
1.17,1280,227654.65
1.17,1280,229678.55
1.18,1280,231711.44
1.18,1280,233753.32
1.19,1280,235804.2
1.19,1280,237864.07
1.2,1280,239932.93
1.2,1280,242010.79
1.21,1280,244097.64
1.21,1280,246193.48
1.22,1280,248298.32
1.22,1280,250412.14
1.23,1280,252534.97
1.23,1280,254666.78
1.24,1280,256807.59
1.24,1280,258957.39
1.25,1280,261116.19
1.25,1280,263283.98
1.26,1280,265460.76
1.26,1280,267646.53
1.27,1280,269841.3
1.27,1280,272045.06
1.28,1280,274257.82
1.28,1280,276479.57
1.29,1280,278710.31
1.29,1280,280950.04
1.3,1280,283198.77
1.3,1280,285456.49
1.31,1280,287723.2
1.31,1280,289998.91
1.32,1280,292283.61
1.32,1280,294577.31
1.33,1280,296879.99
1.33,1280,299191.67
1.34,1280,301512.35
1.34,1280,303842.01
1.35,1280,306180.67
1.35,1280,308528.32
1.36,1280,310884.97
1.36,1280,313250.61
1.37,1280,315625.24
1.37,1280,318008.87
1.38,1280,320401.49
1.38,1280,322803.1
1.39,1280,325213.7
1.39,1280,327633.3
1.4,1280,330061.89
1.4,1280,332499.48
1.41,1280,334946.06
1.41,1280,337401.63
1.42,1280,339866.19
1.42,1280,342339.75
1.43,1280,344822.3
1.43,1280,347313.85
1.44,1280,349814.38
1.44,1280,352323.91
1.45,1280,354842.44
1.45,1280,357369.96
1.46,1280,359906.47
1.46,1280,362451.97
1.47,1280,365006.47
1.47,1280,367569.96
1.48,1280,370142.44
1.48,1280,372723.92
1.49,1280,375314.38
1.49,1280,377913.85
1.5,1280,380522.3
1.5,1280,383139.75
1.51,1280,385766.2
1.51,1280,388401.63
1.52,1280,391046.06
1.52,1280,393699.48
1.53,1280,396361.9
1.53,1280,399033.3
1.54,1280,401713.71
1.54,1280,404403.1
1.55,1280,407101.49
1.55,1280,409808.87
1.56,1280,412525.25
1.56,1280,415250.61
1.57,1280,417984.97
1.57,1280,420728.33
1.58,1280,423480.68
1.58,1280,426242.02
1.59,1280,429012.35
1.59,1280,431791.68
1.6,1280,434580
1.6,1280,437377.31
1.61,1280,440183.62
1.61,1280,442998.92
1.62,1280,445823.21
1.62,1280,448656.5
1.63,1280,451498.77
1.63,1280,454350.05
1.64,1280,457210.31
1.64,1280,460079.57
1.65,1280,462957.82
1.65,1280,465845.07
1.66,1280,468741.31
1.66,1280,471646.54
1.67,1280,474560.77
1.67,1280,477483.98
1.68,1280,480416.2
1.68,1280,483357.4
1.69,1280,486307.6
1.69,1280,489266.79
1.7,1280,492234.97
