lot,gridPips,tpMoney
0.01,60,3
0.01,60,5
0.01,60,6
0.01,60,8
0.01,60,10
0.02,60,12.53
0.02,60,13.13
0.02,60,14.47
0.02,60,16.55
0.02,60,19.39
0.03,60,22.97
0.03,60,27.29
0.03,60,32.36
0.04,60,38.18
0.04,60,44.75
0.05,60,52.06
0.05,60,60.11
0.06,60,68.92
0.06,60,78.46
0.07,60,88.76
0.07,60,99.8
0.08,60,111.59
0.08,60,124.12
0.09,60,137.4
0.09,60,151.43
0.1,60,166.2
0.1,60,181.72
0.11,60,197.98
0.11,60,214.99
0.12,60,232.75
0.12,60,251.25
0.13,60,270.5
0.13,60,290.49
0.14,60,311.24
0.14,60,332.72
0.15,60,354.96
0.15,60,377.94
0.16,60,401.66
0.16,60,426.13
0.17,60,451.35
0.17,60,477.32
0.18,60,504.03
0.18,60,531.48
0.19,60,559.69
0.19,60,588.64
0.2,60,618.33
0.2,60,648.77
0.21,60,679.96
0.21,60,711.89
0.22,60,744.57
0.22,60,778
0.23,60,812.17
0.23,60,847.09
0.24,60,882.76
0.24,60,919.17
0.25,60,956.32
0.25,60,994.23
0.26,60,1032.88
0.26,60,1072.27
0.27,60,1112.41
0.27,60,1153.3
0.28,60,1194.93
0.28,60,1237.31
0.29,60,1280.44
0.29,60,1324.31
0.3,60,1368.93
0.3,60,1414.3
0.31,60,1460.41
0.31,60,1507.26
0.32,60,1554.87
0.32,60,1603.22
0.33,60,1652.31
0.33,60,1702.15
0.34,60,1752.74
0.34,60,1804.08
0.35,60,1856.16
0.35,60,1908.98
0.36,60,1962.56
0.36,60,2016.87
0.37,60,2071.94
0.37,60,2127.75
0.38,60,2184.31
0.38,60,2241.61
0.39,60,2299.66
0.39,60,2358.46
0.4,60,2418
0.4,60,2478.29
0.41,60,2539.32
0.41,60,2601.1
0.42,60,2663.63
0.42,60,2726.9
0.43,60,2790.92
0.43,60,2855.68
0.44,60,2921.19
0.44,60,2987.45
0.45,60,3054.46
0.45,60,3122.2
0.46,60,3190.7
0.46,60,3259.94
0.47,60,3329.93
0.47,60,3400.67
0.48,60,3472.15
0.48,60,3544.37
0.49,60,3617.35
0.49,60,3691.06
0.5,60,3765.53
0.5,60,3840.74
0.51,60,3916.7
0.51,60,3993.4
0.52,60,4070.85
0.52,60,4149.05
0.53,60,4227.99
0.53,60,4307.68
0.54,60,4388.11
0.54,60,4469.29
0.55,60,4551.22
0.55,60,4633.89
0.56,60,4717.31
0.56,60,4801.48
0.57,60,4886.39
0.57,60,4972.05
0.58,60,5058.45
0.58,60,5145.6
0.59,60,5233.5
0.59,60,5322.14
0.6,60,5411.53
0.6,60,5501.66
0.61,60,5592.54
0.61,60,5684.17
0.62,60,5776.54
0.62,60,5869.66
0.63,60,5963.53
0.63,60,6058.14
0.64,60,6153.5
0.64,60,6249.6
0.65,60,6346.45
0.65,60,6444.05
0.66,60,6542.39
0.66,60,6641.48
0.67,60,6741.31
0.67,60,6841.9
0.68,60,6943.22
0.68,60,7045.3
0.69,60,7148.12
0.69,60,7251.68
0.7,60,7355.99
0.7,60,7461.05
0.71,60,7566.86
0.71,60,7673.41
0.72,60,7780.7
0.72,60,7888.74
0.73,60,7997.53
0.73,60,8107.07
0.74,60,8217.35
0.74,60,8328.38
0.75,60,8440.15
0.75,60,8552.67
0.76,60,8665.94
0.76,60,8779.95
0.77,60,8894.71
0.77,60,9010.21
0.78,60,9126.46
0.78,60,9243.46
0.79,60,9361.2
0.79,60,9479.69
0.8,60,9598.92
0.8,60,9718.91
0.81,60,9839.63
0.81,60,9961.11
0.82,60,10083.33
0.82,60,10206.29
0.83,60,10330
0.83,60,10454.46
0.84,60,10579.67
0.84,60,10705.62
0.85,60,10832.31
0.85,60,10959.76
0.86,60,11087.95
0.86,60,11216.88
0.87,60,11346.56
0.87,60,11476.99
0.88,60,11608.16
0.88,60,11740.08
0.89,60,11872.75
0.89,60,12006.16
0.9,60,12140.32
0.9,60,12275.23
0.91,60,12410.88
0.91,60,12547.27
0.92,60,12684.42
0.92,60,12822.31
0.93,60,12960.94
0.93,60,13100.32
0.94,60,13240.45
0.94,60,13381.33
0.95,60,13522.95
0.95,60,13665.31
0.96,60,13808.42
0.96,60,13952.28
0.97,60,14096.89
