lot,gridPips,tpMoney
0.01,320,3
0.01,320,5
0.01,320,6
0.01,320,8
0.01,320,10
0.02,320,12.53
0.02,320,13.13
0.02,320,14.47
0.02,320,16.55
0.02,320,19.39
0.03,320,22.97
0.03,320,27.29
0.03,320,32.36
0.04,320,38.18
0.04,320,44.75
0.05,320,52.06
0.05,320,60.11
0.06,320,68.92
0.06,320,78.46
0.07,320,88.76
0.07,320,99.8
0.08,320,111.59
0.08,320,124.12
0.09,320,137.4
0.09,320,151.43
0.1,320,166.2
0.1,320,181.72
0.11,320,197.98
0.11,320,214.99
0.12,320,232.75
0.12,320,251.25
0.13,320,270.5
0.13,320,290.49
0.14,320,311.24
0.14,320,332.72
0.15,320,354.96
0.15,320,377.94
0.16,320,401.66
0.16,320,426.13
0.17,320,451.35
0.17,320,477.32
0.18,320,504.03
0.18,320,531.48
0.19,320,559.69
0.19,320,588.64
0.2,320,618.33
0.2,320,648.77
0.21,320,679.96
0.21,320,711.89
0.22,320,744.57
0.22,320,778
0.23,320,812.17
0.23,320,847.09
0.24,320,882.76
0.24,320,919.17
0.25,320,956.32
0.25,320,994.23
0.26,320,1032.88
0.26,320,1072.27
0.27,320,1112.41
0.27,320,1153.3
0.28,320,1194.93
0.28,320,1237.31
0.29,320,1280.44
0.29,320,1324.31
0.3,320,1368.93
0.3,320,1414.3
0.31,320,1460.41
0.31,320,1507.26
0.32,320,1554.87
0.32,320,1603.22
0.33,320,1652.31
0.33,320,1702.15
0.34,320,1752.74
0.34,320,1804.08
0.35,320,1856.16
0.35,320,1908.98
0.36,320,1962.56
0.36,320,2016.87
0.37,320,2071.94
0.37,320,2127.75
0.38,320,2184.31
0.38,320,2241.61
0.39,320,2299.66
0.39,320,2358.46
0.4,320,2418
0.4,320,2478.29
0.41,320,2539.32
0.41,320,2601.1
0.42,320,2663.63
0.42,320,2726.9
0.43,320,2790.92
0.43,320,2855.68
0.44,320,2921.19
0.44,320,2987.45
0.45,320,3054.46
0.45,320,3122.2
0.46,320,3190.7
0.46,320,3259.94
0.47,320,3329.93
0.47,320,3400.67
0.48,320,3472.15
0.48,320,3544.37
0.49,320,3617.35
0.49,320,3691.06
0.5,320,3765.53
0.5,320,3840.74
0.51,320,3916.7
0.51,320,3993.4
0.52,320,4070.85
0.52,320,4149.05
0.53,320,4227.99
0.53,320,4307.68
0.54,320,4388.11
0.54,320,4469.29
0.55,320,4551.22
0.55,320,4633.89
0.56,320,4717.31
0.56,320,4801.48
0.57,320,4886.39
0.57,320,4972.05
0.58,320,5058.45
0.58,320,5145.6
0.59,320,5233.5
0.59,320,5322.14
0.6,320,5411.53
0.6,320,5501.66
0.61,320,5592.54
0.61,320,5684.17
0.62,320,5776.54
0.62,320,5869.66
0.63,320,5963.53
0.63,320,6058.14
0.64,320,6153.5
0.64,320,6249.6
0.65,320,6346.45
0.65,320,6444.05
0.66,320,6542.39
0.66,320,6641.48
0.67,320,6741.31
0.67,320,6841.9
0.68,320,6943.22
0.68,320,7045.3
0.69,320,7148.12
0.69,320,7251.68
0.7,320,7355.99
0.7,320,7461.05
0.71,320,7566.86
0.71,320,7673.41
0.72,320,7780.7
0.72,320,7888.74
0.73,320,7997.53
0.73,320,8107.07
0.74,320,8217.35
0.74,320,8328.38
0.75,320,8440.15
0.75,320,8552.67
0.76,320,8665.94
0.76,320,8779.95
0.77,320,8894.71
0.77,320,9010.21
0.78,320,9126.46
0.78,320,9243.46
0.79,320,9361.2
0.79,320,9479.69
0.8,320,9598.92
0.8,320,9718.91
0.81,320,9839.63
0.81,320,9961.11
0.82,320,10083.33
0.82,320,10206.29
0.83,320,10330
0.83,320,10454.46
0.84,320,10579.67
0.84,320,10705.62
0.85,320,10832.31
0.85,320,10959.76
0.86,320,11087.95
0.86,320,11216.88
0.87,320,11346.56
0.87,320,11476.99
0.88,320,11608.16
0.88,320,11740.08
0.89,320,11872.75
0.89,320,12006.16
0.9,320,12140.32
0.9,320,12275.23
0.91,320,12410.88
0.91,320,12547.27
0.92,320,12684.42
0.92,320,12822.31
0.93,320,12960.94
0.93,320,13100.32
0.94,320,13240.45
0.94,320,13381.33
0.95,320,13522.95
0.95,320,13665.31
0.96,320,13808.42
0.96,320,13952.28
0.97,320,14096.89
