lot,gridPips,tpMoney
0.01,120,10
0.01,120,10
0.01,120,10
0.01,120,15
0.01,120,15
0.02,120,21.82
0.02,120,22.48
0.02,120,24.14
0.02,120,26.79
0.02,120,30.44
0.03,120,35.09
0.03,120,40.72
0.03,120,47.35
0.04,120,54.98
0.04,120,63.6
0.05,120,73.22
0.05,120,83.82
0.06,120,95.43
0.06,120,108.03
0.06,120,121.62
0.06,120,136.21
0.08,120,151.79
0.08,120,168.36
0.09,120,185.93
0.09,120,204.5
0.1,120,224.06
0.1,120,244.61
0.11,120,266.16
0.11,120,288.7
0.12,120,312.24
0.12,120,336.77
0.13,120,362.29
0.13,120,388.81
0.14,120,416.33
0.14,120,444.84
0.15,120,474.34
0.15,120,504.84
0.16,120,536.33
0.16,120,568.82
0.16,120,602.3
0.16,120,636.77
0.18,120,672.24
0.18,120,708.71
0.19,120,746.17
0.19,120,784.62
0.2,120,824.07
0.2,120,864.51
0.21,120,905.95
0.21,120,948.38
0.22,120,991.8
0.22,120,1
0.23,120,1
0.23,120,1
0.24,120,1
0.24,120,1
0.25,120,1
0.25,120,1
0.26,120,1
0.26,120,1
0.26,120,1
0.26,120,1
0.26,120,1
0.26,120,1
0.26,120,1
0.26,120,1
0.26,120,1
0.26,120,1
0.26,120,1
0.26,120,2
0.26,120,2
0.26,120,2
0.26,120,2
0.26,120,2
0.26,120,2
0.26,120,2
0.26,120,2
0.26,120,2
0.26,120,2
0.26,120,2
0.26,120,2
0.26,120,2
0.26,120,2
0.26,120,2
0.26,120,3
0.26,120,3
0.26,120,3
0.26,120,3
0.26,120,3
0.26,120,3
0.26,120,3
0.26,120,3
0.26,120,3
0.26,120,3
0.26,120,3
0.26,120,3
0.26,120,4
0.26,120,4
0.26,120,4
0.26,120,4
0.26,120,4
0.26,120,4
0.26,120,4
0.26,120,4
0.26,120,4
0.26,120,4
0.26,120,5
0.26,120,5
0.26,120,5
0.26,120,5
0.26,120,5
0.26,120,5
0.26,120,5
0.26,120,5
0.26,120,5
0.26,120,5
0.26,120,6
0.26,120,6
0.26,120,6
0.26,120,6
0.26,120,6
0.26,120,6
0.26,120,6
0.26,120,6
0.26,120,6
0.26,120,7
0.26,120,7
0.26,120,7
0.26,120,7
0.26,120,7
0.26,120,7
0.26,120,7
0.26,120,7
0.26,120,8
0.26,120,8
0.26,120,8
0.26,120,8
0.26,120,8
0.26,120,8
0.26,120,8
0.26,120,8
0.26,120,9
0.26,120,9
0.26,120,9
0.26,120,9
0.26,120,9
0.26,120,9
0.26,120,9
0.26,120,10
0.26,120,10
0.26,120,10
0.26,120,10
0.26,120,10
0.26,120,10
0.26,120,10
0.26,120,11
0.26,120,11
0.26,120,11
0.26,120,11
0.26,120,11
0.26,120,11
0.26,120,11
0.26,120,12
0.26,120,12
0.26,120,12
0.26,120,12
0.26,120,12
0.26,120,12
0.26,120,13
0.26,120,13
0.26,120,13
0.26,120,13
0.26,120,13
0.26,120,13
0.26,120,14
0.26,120,14
0.26,120,14
0.26,120,14
0.26,120,14
0.26,120,14
0.26,120,15
0.26,120,15
0.26,120,15
0.26,120,15
0.26,120,15
0.26,120,15
0.26,120,16
0.26,120,16
0.26,120,16
0.26,120,16
0.26,120,16
0.26,120,17
0.26,120,17
0.26,120,17
0.26,120,17
0.26,120,17
0.26,120,18
0.26,120,18
0.26,120,18
0.26,120,18
0.26,120,18
