lot,gridPips,tpMoney
0.01,380,10
0.01,380,10
0.01,380,10
0.01,380,15
0.01,380,15
0.02,380,21.82
0.02,380,22.48
0.02,380,24.14
0.02,380,26.79
0.02,380,30.44
0.03,380,35.09
0.03,380,40.72
0.03,380,47.35
0.04,380,54.98
0.04,380,63.6
0.05,380,73.22
0.05,380,83.82
0.06,380,95.43
0.06,380,108.03
0.06,380,121.62
0.06,380,136.21
0.08,380,151.79
0.08,380,168.36
0.09,380,185.93
0.09,380,204.5
0.1,380,224.06
0.1,380,244.61
0.11,380,266.16
0.11,380,288.7
0.12,380,312.24
0.12,380,336.77
0.13,380,362.29
0.13,380,388.81
0.14,380,416.33
0.14,380,444.84
0.15,380,474.34
0.15,380,504.84
0.16,380,536.33
0.16,380,568.82
0.16,380,602.3
0.16,380,636.77
0.18,380,672.24
0.18,380,708.71
0.19,380,746.17
0.19,380,784.62
0.2,380,824.07
0.2,380,864.51
0.21,380,905.95
0.21,380,948.38
0.22,380,991.8
0.22,380,1
0.23,380,1
0.23,380,1
0.24,380,1
0.24,380,1
0.25,380,1
0.25,380,1
0.26,380,1
0.26,380,1
0.26,380,1
0.26,380,1
0.26,380,1
0.26,380,1
0.26,380,1
0.26,380,1
0.26,380,1
0.26,380,1
0.26,380,1
0.26,380,2
0.26,380,2
0.26,380,2
0.26,380,2
0.26,380,2
0.26,380,2
0.26,380,2
0.26,380,2
0.26,380,2
0.26,380,2
0.26,380,2
0.26,380,2
0.26,380,2
0.26,380,2
0.26,380,2
0.26,380,3
0.26,380,3
0.26,380,3
0.26,380,3
0.26,380,3
0.26,380,3
0.26,380,3
0.26,380,3
0.26,380,3
0.26,380,3
0.26,380,3
0.26,380,3
0.26,380,4
0.26,380,4
0.26,380,4
0.26,380,4
0.26,380,4
0.26,380,4
0.26,380,4
0.26,380,4
0.26,380,4
0.26,380,4
0.26,380,5
0.26,380,5
0.26,380,5
0.26,380,5
0.26,380,5
0.26,380,5
0.26,380,5
0.26,380,5
0.26,380,5
0.26,380,5
0.26,380,6
0.26,380,6
0.26,380,6
0.26,380,6
0.26,380,6
0.26,380,6
0.26,380,6
0.26,380,6
0.26,380,6
0.26,380,7
0.26,380,7
0.26,380,7
0.26,380,7
0.26,380,7
0.26,380,7
0.26,380,7
0.26,380,7
0.26,380,8
0.26,380,8
0.26,380,8
0.26,380,8
0.26,380,8
0.26,380,8
0.26,380,8
0.26,380,8
0.26,380,9
0.26,380,9
0.26,380,9
0.26,380,9
0.26,380,9
0.26,380,9
0.26,380,9
0.26,380,10
0.26,380,10
0.26,380,10
0.26,380,10
0.26,380,10
0.26,380,10
0.26,380,10
0.26,380,11
0.26,380,11
0.26,380,11
0.26,380,11
0.26,380,11
0.26,380,11
0.26,380,11
0.26,380,12
0.26,380,12
0.26,380,12
0.26,380,12
0.26,380,12
0.26,380,12
0.26,380,13
0.26,380,13
0.26,380,13
0.26,380,13
0.26,380,13
0.26,380,13
0.26,380,14
0.26,380,14
0.26,380,14
0.26,380,14
0.26,380,14
0.26,380,14
0.26,380,15
0.26,380,15
0.26,380,15
0.26,380,15
0.26,380,15
0.26,380,15
0.26,380,16
0.26,380,16
0.26,380,16
0.26,380,16
0.26,380,16
0.26,380,17
0.26,380,17
0.26,380,17
0.26,380,17
0.26,380,17
0.26,380,18
0.26,380,18
0.26,380,18
0.26,380,18
0.26,380,18
