lot,gridPips,tpMoney
0.01,400,3
0.01,400,3
0.02,400,6
0.02,400,9
0.03,400,13.5
0.03,400,18
0.04,400,24
0.04,400,30
0.05,400,37.5
0.05,400,45
0.06,400,54
0.06,400,63
0.07,400,73.5
0.07,400,84
0.08,400,96
0.08,400,108
0.09,400,121.5
0.09,400,135
0.1,400,150
0.1,400,165
0.11,400,181.5
0.11,400,198
0.12,400,216
0.12,400,234
0.13,400,253.5
0.13,400,273
0.14,400,294
0.14,400,315
0.15,400,337.5
0.15,400,360
0.16,400,384
0.16,400,408
0.17,400,433.5
0.17,400,459
0.18,400,486
0.18,400,513
0.19,400,541.5
0.19,400,570
0.2,400,600
0.2,400,630
0.21,400,661.5
0.21,400,693
0.22,400,726
0.22,400,759
0.23,400,793.5
0.23,400,828
0.24,400,864
0.24,400,900
0.25,400,937.5
0.25,400,975
0.26,400,1014
0.26,400,1053
0.27,400,1093.5
0.27,400,1134
0.28,400,1176
0.28,400,1218
0.29,400,1261.5
0.29,400,1305
0.3,400,1350
0.3,400,1395
0.31,400,1441.5
0.31,400,1488
0.32,400,1536
0.32,400,1584
0.33,400,1633.5
0.33,400,1683
0.34,400,1734
0.34,400,1785
0.35,400,1837.5
0.35,400,1890
0.36,400,1944
0.36,400,1998
0.37,400,2053.5
0.37,400,2109
0.38,400,2166
0.38,400,2223
0.39,400,2281.5
0.39,400,2340
0.4,400,2400
0.4,400,2460
0.41,400,2521.5
0.41,400,2583
0.42,400,2646
0.42,400,2709
0.43,400,2773.5
0.43,400,2838
0.44,400,2904
0.44,400,2970
0.45,400,3037.5
0.45,400,3105
0.46,400,3174
0.46,400,3243
0.47,400,3313.5
0.47,400,3384
0.48,400,3456
0.48,400,3528
0.49,400,3601.5
0.49,400,3675
0.5,400,3750
0.5,400,3825
0.51,400,3901.5
0.51,400,3978
0.52,400,4056
0.52,400,4134.19
0.53,400,4213.32
0.53,400,4293.19
0.54,400,4373.82
0.54,400,4455.19
0.55,400,4537.32
0.55,400,4620.19
0.56,400,4703.82
0.56,400,4788.19
0.57,400,4873.32
0.57,400,4959.19
0.58,400,5045.82
0.58,400,5133.19
0.59,400,5221.32
0.59,400,5310.19
0.6,400,5399.82
0.6,400,5490.2
0.61,400,5581.32
0.61,400,5673.2
0.62,400,5765.82
0.62,400,5859.2
0.63,400,5953.32
0.63,400,6048.2
0.64,400,6143.82
0.64,400,6240.2
0.65,400,6337.32
0.65,400,6435.2
0.66,400,6533.82
0.66,400,6633.2
0.67,400,6733.32
0.67,400,6834.2
0.68,400,6935.82
0.68,400,7038.2
0.69,400,7141.32
0.69,400,7245.2
0.7,400,7349.82
0.7,400,7455.2
0.71,400,7561.32
0.71,400,7668.2
0.72,400,7775.82
0.72,400,7884.2
0.73,400,7993.32
0.73,400,8103.2
0.74,400,8213.82
0.74,400,8325.2
0.75,400,8437.32
0.75,400,8550.2
0.76,400,8663.82
0.76,400,8778.2
0.77,400,8893.32
0.77,400,9009.2
0.78,400,9125.82
0.78,400,9243.2
0.79,400,9361.32
0.79,400,9480.2
0.8,400,9599.82
0.8,400,9720.2
0.81,400,9841.32
0.81,400,9963.2
0.82,400,10085.83
0.82,400,10209.2
0.83,400,10333.33
0.83,400,10458.2
0.84,400,10583.83
0.84,400,10710.2
0.85,400,10837.33
0.85,400,10965.2
0.86,400,11093.83
0.86,400,11223.2
0.87,400,11353.33
0.87,400,11484.2
0.88,400,11615.83
0.88,400,11748.2
0.89,400,11881.33
0.89,400,12015.2
0.9,400,12149.83
0.9,400,12285.2
0.91,400,12421.33
0.91,400,12558.2
0.92,400,12695.83
0.92,400,12834.2
0.93,400,12973.33
0.93,400,13113.2
0.94,400,13253.83
0.94,400,13395.2
0.95,400,13537.33
0.95,400,13680.2
0.96,400,13823.83
0.96,400,13968.2
0.97,400,14113.33
0.97,400,14259.2
0.98,400,14405.83
0.98,400,14553.2
0.99,400,14701.33
0.99,400,14850.2
1,400,14999.83
1,400,15150.2
