lot,gridPips,tpMoney
0.01,210,10
0.01,210,10
0.01,210,10
0.01,210,15
0.01,210,15
0.02,210,21.82
0.02,210,22.48
0.02,210,24.14
0.02,210,26.79
0.02,210,30.44
0.03,210,35.09
0.03,210,40.72
0.03,210,47.35
0.04,210,54.98
0.04,210,63.6
0.05,210,73.22
0.05,210,83.82
0.06,210,95.43
0.06,210,108.03
0.06,210,121.62
0.06,210,136.21
0.08,210,151.79
0.08,210,168.36
0.09,210,185.93
0.09,210,204.5
0.1,210,224.06
0.1,210,244.61
0.11,210,266.16
0.11,210,288.7
0.12,210,312.24
0.12,210,336.77
0.13,210,362.29
0.13,210,388.81
0.14,210,416.33
0.14,210,444.84
0.15,210,474.34
0.15,210,504.84
0.16,210,536.33
0.16,210,568.82
0.16,210,602.3
0.16,210,636.77
0.18,210,672.24
0.18,210,708.71
0.19,210,746.17
0.19,210,784.62
0.2,210,824.07
0.2,210,864.51
0.21,210,905.95
0.21,210,948.38
0.22,210,991.8
0.22,210,1
0.23,210,1
0.23,210,1
0.24,210,1
0.24,210,1
0.25,210,1
0.25,210,1
0.26,210,1
0.26,210,1
0.26,210,1
0.26,210,1
0.26,210,1
0.26,210,1
0.26,210,1
0.26,210,1
0.26,210,1
0.26,210,1
0.26,210,1
0.26,210,2
0.26,210,2
0.26,210,2
0.26,210,2
0.26,210,2
0.26,210,2
0.26,210,2
0.26,210,2
0.26,210,2
0.26,210,2
0.26,210,2
0.26,210,2
0.26,210,2
0.26,210,2
0.26,210,2
0.26,210,3
0.26,210,3
0.26,210,3
0.26,210,3
0.26,210,3
0.26,210,3
0.26,210,3
0.26,210,3
0.26,210,3
0.26,210,3
0.26,210,3
0.26,210,3
0.26,210,4
0.26,210,4
0.26,210,4
0.26,210,4
0.26,210,4
0.26,210,4
0.26,210,4
0.26,210,4
0.26,210,4
0.26,210,4
0.26,210,5
0.26,210,5
0.26,210,5
0.26,210,5
0.26,210,5
0.26,210,5
0.26,210,5
0.26,210,5
0.26,210,5
0.26,210,5
0.26,210,6
0.26,210,6
0.26,210,6
0.26,210,6
0.26,210,6
0.26,210,6
0.26,210,6
0.26,210,6
0.26,210,6
0.26,210,7
0.26,210,7
0.26,210,7
0.26,210,7
0.26,210,7
0.26,210,7
0.26,210,7
0.26,210,7
0.26,210,8
0.26,210,8
0.26,210,8
0.26,210,8
0.26,210,8
0.26,210,8
0.26,210,8
0.26,210,8
0.26,210,9
0.26,210,9
0.26,210,9
0.26,210,9
0.26,210,9
0.26,210,9
0.26,210,9
0.26,210,10
0.26,210,10
0.26,210,10
0.26,210,10
0.26,210,10
0.26,210,10
0.26,210,10
0.26,210,11
0.26,210,11
0.26,210,11
0.26,210,11
0.26,210,11
0.26,210,11
0.26,210,11
0.26,210,12
0.26,210,12
0.26,210,12
0.26,210,12
0.26,210,12
0.26,210,12
0.26,210,13
0.26,210,13
0.26,210,13
0.26,210,13
0.26,210,13
0.26,210,13
0.26,210,14
0.26,210,14
0.26,210,14
0.26,210,14
0.26,210,14
0.26,210,14
0.26,210,15
0.26,210,15
0.26,210,15
0.26,210,15
0.26,210,15
0.26,210,15
0.26,210,16
0.26,210,16
0.26,210,16
0.26,210,16
0.26,210,16
0.26,210,17
0.26,210,17
0.26,210,17
0.26,210,17
0.26,210,17
0.26,210,18
0.26,210,18
0.26,210,18
0.26,210,18
0.26,210,18
