lot,gridPips,tpMoney
0.01,330,3
0.01,330,5
0.01,330,6
0.01,330,8
0.01,330,10
0.02,330,12.53
0.02,330,13.13
0.02,330,14.47
0.02,330,16.55
0.02,330,19.39
0.03,330,22.97
0.03,330,27.29
0.03,330,32.36
0.04,330,38.18
0.04,330,44.75
0.05,330,52.06
0.05,330,60.11
0.06,330,68.92
0.06,330,78.46
0.07,330,88.76
0.07,330,99.8
0.08,330,111.59
0.08,330,124.12
0.09,330,137.4
0.09,330,151.43
0.1,330,166.2
0.1,330,181.72
0.11,330,197.98
0.11,330,214.99
0.12,330,232.75
0.12,330,251.25
0.13,330,270.5
0.13,330,290.49
0.14,330,311.24
0.14,330,332.72
0.15,330,354.96
0.15,330,377.94
0.16,330,401.66
0.16,330,426.13
0.17,330,451.35
0.17,330,477.32
0.18,330,504.03
0.18,330,531.48
0.19,330,559.69
0.19,330,588.64
0.2,330,618.33
0.2,330,648.77
0.21,330,679.96
0.21,330,711.89
0.22,330,744.57
0.22,330,778
0.23,330,812.17
0.23,330,847.09
0.24,330,882.76
0.24,330,919.17
0.25,330,956.32
0.25,330,994.23
0.26,330,1032.88
0.26,330,1072.27
0.27,330,1112.41
0.27,330,1153.3
0.28,330,1194.93
0.28,330,1237.31
0.29,330,1280.44
0.29,330,1324.31
0.3,330,1368.93
0.3,330,1414.3
0.31,330,1460.41
0.31,330,1507.26
0.32,330,1554.87
0.32,330,1603.22
0.33,330,1652.31
0.33,330,1702.15
0.34,330,1752.74
0.34,330,1804.08
0.35,330,1856.16
0.35,330,1908.98
0.36,330,1962.56
0.36,330,2016.87
0.37,330,2071.94
0.37,330,2127.75
0.38,330,2184.31
0.38,330,2241.61
0.39,330,2299.66
0.39,330,2358.46
0.4,330,2418
0.4,330,2478.29
0.41,330,2539.32
0.41,330,2601.1
0.42,330,2663.63
0.42,330,2726.9
0.43,330,2790.92
0.43,330,2855.68
0.44,330,2921.19
0.44,330,2987.45
0.45,330,3054.46
0.45,330,3122.2
0.46,330,3190.7
0.46,330,3259.94
0.47,330,3329.93
0.47,330,3400.67
0.48,330,3472.15
0.48,330,3544.37
0.49,330,3617.35
0.49,330,3691.06
0.5,330,3765.53
0.5,330,3840.74
0.51,330,3916.7
0.51,330,3993.4
0.52,330,4070.85
0.52,330,4149.05
0.53,330,4227.99
0.53,330,4307.68
0.54,330,4388.11
0.54,330,4469.29
0.55,330,4551.22
0.55,330,4633.89
0.56,330,4717.31
0.56,330,4801.48
0.57,330,4886.39
0.57,330,4972.05
0.58,330,5058.45
0.58,330,5145.6
0.59,330,5233.5
0.59,330,5322.14
0.6,330,5411.53
0.6,330,5501.66
0.61,330,5592.54
0.61,330,5684.17
0.62,330,5776.54
0.62,330,5869.66
0.63,330,5963.53
0.63,330,6058.14
0.64,330,6153.5
0.64,330,6249.6
0.65,330,6346.45
0.65,330,6444.05
0.66,330,6542.39
0.66,330,6641.48
0.67,330,6741.31
0.67,330,6841.9
0.68,330,6943.22
0.68,330,7045.3
0.69,330,7148.12
0.69,330,7251.68
0.7,330,7355.99
0.7,330,7461.05
0.71,330,7566.86
0.71,330,7673.41
0.72,330,7780.7
0.72,330,7888.74
0.73,330,7997.53
0.73,330,8107.07
0.74,330,8217.35
0.74,330,8328.38
0.75,330,8440.15
0.75,330,8552.67
0.76,330,8665.94
0.76,330,8779.95
0.77,330,8894.71
0.77,330,9010.21
0.78,330,9126.46
0.78,330,9243.46
0.79,330,9361.2
0.79,330,9479.69
0.8,330,9598.92
0.8,330,9718.91
0.81,330,9839.63
0.81,330,9961.11
0.82,330,10083.33
0.82,330,10206.29
0.83,330,10330
0.83,330,10454.46
0.84,330,10579.67
0.84,330,10705.62
0.85,330,10832.31
0.85,330,10959.76
0.86,330,11087.95
0.86,330,11216.88
0.87,330,11346.56
0.87,330,11476.99
0.88,330,11608.16
0.88,330,11740.08
0.89,330,11872.75
0.89,330,12006.16
0.9,330,12140.32
0.9,330,12275.23
0.91,330,12410.88
0.91,330,12547.27
0.92,330,12684.42
0.92,330,12822.31
0.93,330,12960.94
0.93,330,13100.32
0.94,330,13240.45
0.94,330,13381.33
0.95,330,13522.95
0.95,330,13665.31
0.96,330,13808.42
0.96,330,13952.28
0.97,330,14096.89
