lot,gridPips,tpMoney
0.01,310,3
0.01,310,5
0.01,310,6
0.01,310,8
0.01,310,10
0.02,310,12.53
0.02,310,13.13
0.02,310,14.47
0.02,310,16.55
0.02,310,19.39
0.03,310,22.97
0.03,310,27.29
0.03,310,32.36
0.04,310,38.18
0.04,310,44.75
0.05,310,52.06
0.05,310,60.11
0.06,310,68.92
0.06,310,78.46
0.07,310,88.76
0.07,310,99.8
0.08,310,111.59
0.08,310,124.12
0.09,310,137.4
0.09,310,151.43
0.1,310,166.2
0.1,310,181.72
0.11,310,197.98
0.11,310,214.99
0.12,310,232.75
0.12,310,251.25
0.13,310,270.5
0.13,310,290.49
0.14,310,311.24
0.14,310,332.72
0.15,310,354.96
0.15,310,377.94
0.16,310,401.66
0.16,310,426.13
0.17,310,451.35
0.17,310,477.32
0.18,310,504.03
0.18,310,531.48
0.19,310,559.69
0.19,310,588.64
0.2,310,618.33
0.2,310,648.77
0.21,310,679.96
0.21,310,711.89
0.22,310,744.57
0.22,310,778
0.23,310,812.17
0.23,310,847.09
0.24,310,882.76
0.24,310,919.17
0.25,310,956.32
0.25,310,994.23
0.26,310,1032.88
0.26,310,1072.27
0.27,310,1112.41
0.27,310,1153.3
0.28,310,1194.93
0.28,310,1237.31
0.29,310,1280.44
0.29,310,1324.31
0.3,310,1368.93
0.3,310,1414.3
0.31,310,1460.41
0.31,310,1507.26
0.32,310,1554.87
0.32,310,1603.22
0.33,310,1652.31
0.33,310,1702.15
0.34,310,1752.74
0.34,310,1804.08
0.35,310,1856.16
0.35,310,1908.98
0.36,310,1962.56
0.36,310,2016.87
0.37,310,2071.94
0.37,310,2127.75
0.38,310,2184.31
0.38,310,2241.61
0.39,310,2299.66
0.39,310,2358.46
0.4,310,2418
0.4,310,2478.29
0.41,310,2539.32
0.41,310,2601.1
0.42,310,2663.63
0.42,310,2726.9
0.43,310,2790.92
0.43,310,2855.68
0.44,310,2921.19
0.44,310,2987.45
0.45,310,3054.46
0.45,310,3122.2
0.46,310,3190.7
0.46,310,3259.94
0.47,310,3329.93
0.47,310,3400.67
0.48,310,3472.15
0.48,310,3544.37
0.49,310,3617.35
0.49,310,3691.06
0.5,310,3765.53
0.5,310,3840.74
0.51,310,3916.7
0.51,310,3993.4
0.52,310,4070.85
0.52,310,4149.05
0.53,310,4227.99
0.53,310,4307.68
0.54,310,4388.11
0.54,310,4469.29
0.55,310,4551.22
0.55,310,4633.89
0.56,310,4717.31
0.56,310,4801.48
0.57,310,4886.39
0.57,310,4972.05
0.58,310,5058.45
0.58,310,5145.6
0.59,310,5233.5
0.59,310,5322.14
0.6,310,5411.53
0.6,310,5501.66
0.61,310,5592.54
0.61,310,5684.17
0.62,310,5776.54
0.62,310,5869.66
0.63,310,5963.53
0.63,310,6058.14
0.64,310,6153.5
0.64,310,6249.6
0.65,310,6346.45
0.65,310,6444.05
0.66,310,6542.39
0.66,310,6641.48
0.67,310,6741.31
0.67,310,6841.9
0.68,310,6943.22
0.68,310,7045.3
0.69,310,7148.12
0.69,310,7251.68
0.7,310,7355.99
0.7,310,7461.05
0.71,310,7566.86
0.71,310,7673.41
0.72,310,7780.7
0.72,310,7888.74
0.73,310,7997.53
0.73,310,8107.07
0.74,310,8217.35
0.74,310,8328.38
0.75,310,8440.15
0.75,310,8552.67
0.76,310,8665.94
0.76,310,8779.95
0.77,310,8894.71
0.77,310,9010.21
0.78,310,9126.46
0.78,310,9243.46
0.79,310,9361.2
0.79,310,9479.69
0.8,310,9598.92
0.8,310,9718.91
0.81,310,9839.63
0.81,310,9961.11
0.82,310,10083.33
0.82,310,10206.29
0.83,310,10330
0.83,310,10454.46
0.84,310,10579.67
0.84,310,10705.62
0.85,310,10832.31
0.85,310,10959.76
0.86,310,11087.95
0.86,310,11216.88
0.87,310,11346.56
0.87,310,11476.99
0.88,310,11608.16
0.88,310,11740.08
0.89,310,11872.75
0.89,310,12006.16
0.9,310,12140.32
0.9,310,12275.23
0.91,310,12410.88
0.91,310,12547.27
0.92,310,12684.42
0.92,310,12822.31
0.93,310,12960.94
0.93,310,13100.32
0.94,310,13240.45
0.94,310,13381.33
0.95,310,13522.95
0.95,310,13665.31
0.96,310,13808.42
0.96,310,13952.28
0.97,310,14096.89
