lot,gridPips,tpMoney
0.01,140,10
0.01,140,10
0.01,140,10
0.01,140,15
0.01,140,15
0.02,140,21.82
0.02,140,22.48
0.02,140,24.14
0.02,140,26.79
0.02,140,30.44
0.03,140,35.09
0.03,140,40.72
0.03,140,47.35
0.04,140,54.98
0.04,140,63.6
0.05,140,73.22
0.05,140,83.82
0.06,140,95.43
0.06,140,108.03
0.06,140,121.62
0.06,140,136.21
0.08,140,151.79
0.08,140,168.36
0.09,140,185.93
0.09,140,204.5
0.1,140,224.06
0.1,140,244.61
0.11,140,266.16
0.11,140,288.7
0.12,140,312.24
0.12,140,336.77
0.13,140,362.29
0.13,140,388.81
0.14,140,416.33
0.14,140,444.84
0.15,140,474.34
0.15,140,504.84
0.16,140,536.33
0.16,140,568.82
0.16,140,602.3
0.16,140,636.77
0.18,140,672.24
0.18,140,708.71
0.19,140,746.17
0.19,140,784.62
0.2,140,824.07
0.2,140,864.51
0.21,140,905.95
0.21,140,948.38
0.22,140,991.8
0.22,140,1
0.23,140,1
0.23,140,1
0.24,140,1
0.24,140,1
0.25,140,1
0.25,140,1
0.26,140,1
0.26,140,1
0.26,140,1
0.26,140,1
0.26,140,1
0.26,140,1
0.26,140,1
0.26,140,1
0.26,140,1
0.26,140,1
0.26,140,1
0.26,140,2
0.26,140,2
0.26,140,2
0.26,140,2
0.26,140,2
0.26,140,2
0.26,140,2
0.26,140,2
0.26,140,2
0.26,140,2
0.26,140,2
0.26,140,2
0.26,140,2
0.26,140,2
0.26,140,2
0.26,140,3
0.26,140,3
0.26,140,3
0.26,140,3
0.26,140,3
0.26,140,3
0.26,140,3
0.26,140,3
0.26,140,3
0.26,140,3
0.26,140,3
0.26,140,3
0.26,140,4
0.26,140,4
0.26,140,4
0.26,140,4
0.26,140,4
0.26,140,4
0.26,140,4
0.26,140,4
0.26,140,4
0.26,140,4
0.26,140,5
0.26,140,5
0.26,140,5
0.26,140,5
0.26,140,5
0.26,140,5
0.26,140,5
0.26,140,5
0.26,140,5
0.26,140,5
0.26,140,6
0.26,140,6
0.26,140,6
0.26,140,6
0.26,140,6
0.26,140,6
0.26,140,6
0.26,140,6
0.26,140,6
0.26,140,7
0.26,140,7
0.26,140,7
0.26,140,7
0.26,140,7
0.26,140,7
0.26,140,7
0.26,140,7
0.26,140,8
0.26,140,8
0.26,140,8
0.26,140,8
0.26,140,8
0.26,140,8
0.26,140,8
0.26,140,8
0.26,140,9
0.26,140,9
0.26,140,9
0.26,140,9
0.26,140,9
0.26,140,9
0.26,140,9
0.26,140,10
0.26,140,10
0.26,140,10
0.26,140,10
0.26,140,10
0.26,140,10
0.26,140,10
0.26,140,11
0.26,140,11
0.26,140,11
0.26,140,11
0.26,140,11
0.26,140,11
0.26,140,11
0.26,140,12
0.26,140,12
0.26,140,12
0.26,140,12
0.26,140,12
0.26,140,12
0.26,140,13
0.26,140,13
0.26,140,13
0.26,140,13
0.26,140,13
0.26,140,13
0.26,140,14
0.26,140,14
0.26,140,14
0.26,140,14
0.26,140,14
0.26,140,14
0.26,140,15
0.26,140,15
0.26,140,15
0.26,140,15
0.26,140,15
0.26,140,15
0.26,140,16
0.26,140,16
0.26,140,16
0.26,140,16
0.26,140,16
0.26,140,17
0.26,140,17
0.26,140,17
0.26,140,17
0.26,140,17
0.26,140,18
0.26,140,18
0.26,140,18
0.26,140,18
0.26,140,18
