lot,gridPips,tpMoney
0.01,190,3
0.01,190,3
0.01,190,4.5
0.01,190,6
0.01,190,7.5
0.01,190,9
0.01,190,10.5
0.01,190,12
0.01,190,13.5
0.01,190,15
0.02,190,18
0.02,190,21
0.02,190,24
0.02,190,27
0.02,190,30
0.02,190,33
0.02,190,36
0.02,190,39
0.02,190,42
0.02,190,45
0.03,190,49.5
0.03,190,54
0.03,190,58.5
0.03,190,63
0.03,190,67.5
0.03,190,72
0.03,190,76.5
0.03,190,81
0.03,190,85.5
0.03,190,90
0.04,190,96
0.04,190,102
0.04,190,108
0.04,190,114
0.04,190,120
0.04,190,126
0.04,190,132
0.04,190,138
0.04,190,144
0.04,190,150
0.05,190,157.5
0.05,190,165
0.05,190,172.5
0.05,190,180
0.05,190,187.5
0.05,190,195
0.05,190,202.5
0.05,190,210
0.05,190,217.5
0.05,190,225
0.06,190,234
0.06,190,243
0.06,190,252
0.06,190,261
0.06,190,270
0.06,190,279
0.06,190,288
0.06,190,297
0.06,190,306
0.06,190,315
0.07,190,325.5
0.07,190,336
0.07,190,346.5
0.07,190,357
0.07,190,367.5
0.07,190,378
0.07,190,388.5
0.07,190,399
0.07,190,409.5
0.07,190,420
0.08,190,432
0.08,190,444
0.08,190,456
0.08,190,468
0.08,190,480
0.08,190,492
0.08,190,504
0.08,190,516
0.08,190,528
0.08,190,540
0.09,190,553.5
0.09,190,567
0.09,190,580.5
0.09,190,594
0.09,190,607.5
0.09,190,621
0.09,190,634.5
0.09,190,648
0.09,190,661.5
0.09,190,675
0.1,190,690
0.1,190,705
0.1,190,720
0.1,190,735
0.1,190,750
0.1,190,765
0.1,190,780
0.1,190,795
0.1,190,810
0.1,190,825
0.11,190,841.5
0.11,190,858
0.11,190,874.5
0.11,190,890.35
0.11,190,906.78
0.11,190,923.35
0.11,190,940.07
0.11,190,956.94
0.11,190,973.96
0.11,190,991.13
0.12,190,1008.45
0.12,190,1025.92
0.12,190,1043.54
0.12,190,1061.32
0.12,190,1079.24
0.12,190,1097.31
0.12,190,1115.53
0.12,190,1133.9
0.12,190,1152.42
0.12,190,1171.09
0.13,190,1189.91
0.13,190,1208.88
0.13,190,1228
0.13,190,1247.27
0.13,190,1266.69
0.13,190,1286.26
0.13,190,1305.98
0.13,190,1325.85
0.13,190,1345.87
0.13,190,1366.04
0.14,190,1386.36
0.14,190,1406.83
0.14,190,1427.45
0.14,190,1448.22
0.14,190,1469.14
0.14,190,1490.21
0.14,190,1511.43
0.14,190,1532.8
0.14,190,1554.31
0.14,190,1575.98
0.15,190,1597.8
0.15,190,1619.77
0.15,190,1641.89
0.15,190,1664.16
0.15,190,1686.58
0.15,190,1709.15
0.15,190,1731.87
0.15,190,1754.73
0.15,190,1777.75
0.15,190,1800.92
0.16,190,1824.24
0.16,190,1847.71
0.16,190,1871.33
0.16,190,1895.09
0.16,190,1919.01
0.16,190,1943.08
0.16,190,1967.3
0.16,190,1991.67
0.16,190,2016.18
0.16,190,2040.85
0.17,190,2065.67
0.17,190,2090.64
0.17,190,2115.76
0.17,190,2141.02
0.17,190,2166.44
0.17,190,2192.01
0.17,190,2217.73
0.17,190,2243.59
0.17,190,2269.61
0.17,190,2295.78
0.18,190,2322.09
0.18,190,2348.56
0.18,190,2375.18
0.18,190,2401.95
0.18,190,2428.86
0.18,190,2455.93
0.18,190,2483.15
0.18,190,2510.51
0.18,190,2538.03
0.18,190,2565.7
0.19,190,2593.51
0.19,190,2621.48
0.19,190,2649.6
0.19,190,2677.86
0.19,190,2706.28
0.19,190,2734.84
0.19,190,2763.56
0.19,190,2792.43
0.19,190,2821.44
0.19,190,2850.61
0.2,190,2879.92
0.2,190,2909.39
0.2,190,2939.01
0.2,190,2968.77
0.2,190,2998.69
0.2,190,3028.75
0.2,190,3058.97
0.2,190,3089.33
0.2,190,3119.85
0.2,190,3150.51
