lot,gridPips,tpMoney
0.01,100,1
0.01,100,2
0.01,100,3
0.01,100,4
0.01,100,5
0.02,100,7
0.02,100,9
0.02,100,11
0.02,100,13
0.02,100,15
0.03,100,18
0.03,100,21
0.03,100,24
0.04,100,28
0.04,100,32
0.05,100,37
0.05,100,42
0.06,100,48
0.06,100,54
0.07,100,61
0.07,100,68
0.08,100,76
0.08,100,84
0.09,100,93
0.09,100,102
0.1,100,112
0.1,100,122
0.11,100,133
0.11,100,144
0.12,100,156
0.12,100,168
0.13,100,181
0.13,100,194
0.14,100,208
0.14,100,222
0.15,100,237
0.15,100,252
0.16,100,268
0.16,100,284
0.17,100,301
0.17,100,318
0.18,100,336
0.18,100,354
0.19,100,373
0.19,100,392
0.2,100,412
0.2,100,432
0.21,100,453
0.21,100,474
0.22,100,496
0.22,100,518
0.23,100,541
0.23,100,564
0.24,100,588
0.24,100,612
0.25,100,637
0.25,100,662
0.26,100,688
0.26,100,714
0.27,100,741
0.27,100,768
0.28,100,796
0.28,100,824
0.29,100,853
0.29,100,882
0.3,100,912
0.3,100,942
0.31,100,973
0.31,100,1004
0.32,100,1036
0.32,100,1068
0.33,100,1101
0.33,100,1134
0.34,100,1168
0.34,100,1202
0.35,100,1237
0.35,100,1272
0.36,100,1308
0.36,100,1344
0.37,100,1381
0.37,100,1418
0.38,100,1456
0.38,100,1494
0.39,100,1533
0.39,100,1572
0.4,100,1612
0.4,100,1652
0.41,100,1693
0.41,100,1734
0.42,100,1776
0.42,100,1818
0.43,100,1861
0.43,100,1904
0.44,100,1948
0.44,100,1992
0.45,100,2037
0.45,100,2082
0.46,100,2128
0.46,100,2174
0.47,100,2221
0.47,100,2268
0.48,100,2316
0.48,100,2364
0.49,100,2413
0.49,100,2462
0.5,100,2512
0.5,100,2562
0.51,100,2613
0.51,100,2664
0.52,100,2716
0.52,100,2768
0.53,100,2821
0.53,100,2874
0.54,100,2928
0.54,100,2982
0.55,100,3037
0.55,100,3092
0.56,100,3148
0.56,100,3204
0.57,100,3261
0.57,100,3318
0.58,100,3376
0.58,100,3434
0.59,100,3493
0.59,100,3552
0.6,100,3612
0.6,100,3672
0.61,100,3733
0.61,100,3794
0.62,100,3856
0.62,100,3918
0.63,100,3981
0.63,100,4044
0.64,100,4108
0.64,100,4172
0.65,100,4237
0.65,100,4302
0.66,100,4368
0.66,100,4434
0.67,100,4501
0.67,100,4568
0.68,100,4636
0.68,100,4704
0.69,100,4773
0.69,100,4842
0.7,100,4912
0.7,100,4982
0.71,100,5053
0.71,100,5124
0.72,100,5196
0.72,100,5268
0.73,100,5341
0.73,100,5414
0.74,100,5488
0.74,100,5562
0.75,100,5637
0.75,100,5712
0.76,100,5788
0.76,100,5864
0.77,100,5941
0.77,100,6018
0.78,100,6096
0.78,100,6174
0.79,100,6253
0.79,100,6332
0.8,100,6412
0.8,100,6492
0.81,100,6573
0.81,100,6654
0.82,100,6736
0.82,100,6818
0.83,100,6901
0.83,100,6984
0.84,100,7068
0.84,100,7152
0.85,100,7237
0.85,100,7322
0.86,100,7408
0.86,100,7494
0.87,100,7581
0.87,100,7668
0.88,100,7756
0.88,100,7844
0.89,100,7933
0.89,100,8022
0.9,100,8112
0.9,100,8202
0.91,100,8293
0.91,100,8384
0.92,100,8476
0.92,100,8568
0.93,100,8661
0.93,100,8754
0.94,100,8848
0.94,100,8942
0.95,100,9037
0.95,100,9132
0.96,100,9228
0.96,100,9324
0.97,100,9421
0.97,100,9518
0.98,100,9616
0.98,100,9714
0.99,100,9813
0.99,100,9912
1,100,10012
1,100,10112
1.01,100,10213
1.01,100,10314
1.02,100,10416
1.02,100,10518
1.03,100,10621
1.03,100,10724
1.04,100,10828
1.04,100,10932
1.05,100,11037
1.05,100,11142
1.06,100,11248
1.06,100,11354
1.07,100,11461
1.07,100,11568
1.08,100,11676
1.08,100,11784
1.09,100,11893
1.09,100,12002
1.1,100,12112
1.1,100,12222
1.11,100,12333
1.11,100,12444
1.12,100,12556
1.12,100,12668
1.13,100,12781
1.13,100,12894
1.14,100,13008
1.14,100,13122
1.15,100,13237
1.15,100,13352
1.16,100,13468
1.16,100,13584
1.17,100,13701
1.17,100,13818
1.18,100,13936
1.18,100,14054
1.19,100,14173
1.19,100,14292
1.2,100,14412
1.2,100,14532
1.21,100,14653
1.21,100,14774
1.22,100,14896
1.22,100,15018
1.23,100,15141
1.23,100,15264
1.24,100,15388
1.24,100,15512
1.25,100,15637
1.25,100,15762
1.26,100,15888
1.26,100,16014
1.27,100,16141
1.27,100,16268
1.28,100,16396
1.28,100,16524
1.29,100,16653
1.29,100,16782
1.3,100,16912
1.3,100,17042
1.31,100,17173
1.31,100,17304
1.32,100,17436
1.32,100,17568
1.33,100,17701
1.33,100,17834
1.34,100,17968
1.34,100,18102
1.35,100,18237
1.35,100,18372
1.36,100,18508
1.36,100,18644
1.37,100,18781
1.37,100,18918
1.38,100,19056
1.38,100,19194
1.39,100,19333
1.39,100,19472
1.4,100,19612
1.4,100,19752
1.41,100,19893
1.41,100,20034
1.42,100,20176
1.42,100,20318
1.43,100,20461
1.43,100,20604
1.44,100,20748
1.44,100,20892
1.45,100,21037
1.45,100,21182
1.46,100,21328
1.46,100,21474
1.47,100,21621
1.47,100,21768
1.48,100,21916
1.48,100,22064
1.49,100,22213
1.49,100,22362
1.5,100,22512
1.5,100,22662
1.51,100,22813
1.51,100,22964
1.52,100,23116
1.52,100,23268
1.53,100,23421
1.53,100,23574
1.54,100,23728
1.54,100,23882
1.55,100,24037
1.55,100,24192
1.56,100,24348
1.56,100,24504
1.57,100,24661
1.57,100,24818
1.58,100,24976
1.58,100,25134
1.59,100,25293
1.59,100,25452
1.6,100,25612
1.6,100,25772
1.61,100,25933
1.61,100,26094
1.62,100,26256
1.62,100,26418
1.63,100,26581
1.63,100,26744
1.64,100,26908
1.64,100,27072
1.65,100,27237
1.65,100,27402
1.66,100,27568
1.66,100,27734
1.67,100,27901
1.67,100,28068
1.68,100,28236
1.68,100,28404
1.69,100,28573
1.69,100,28742
1.7,100,28912
1.7,100,29082
1.71,100,29253
1.71,100,29424
1.72,100,29596
1.72,100,29768
1.73,100,29941
1.73,100,30114
1.74,100,30288
1.74,100,30462
1.75,100,30637
1.75,100,30812
1.76,100,30988
1.76,100,31164
1.77,100,31341
1.77,100,31518
1.78,100,31696
1.78,100,31874
1.79,100,32053
1.79,100,32232
1.8,100,32412
1.8,100,32592
1.81,100,32773
1.81,100,32954
1.82,100,33136
1.82,100,33318
1.83,100,33501
1.83,100,33684
1.84,100,33868
1.84,100,34052
1.85,100,34237
1.85,100,34422
1.86,100,34608
1.86,100,34794
1.87,100,34981
1.87,100,35168
1.88,100,35356
1.88,100,35544
1.89,100,35733
1.89,100,35922
1.9,100,36112
1.9,100,36302
1.91,100,36493
1.91,100,36684
1.92,100,36876
1.92,100,37068
1.93,100,37261
1.93,100,37454
1.94,100,37648
1.94,100,37842
1.95,100,38037
1.95,100,38232
1.96,100,38428
1.96,100,38624
1.97,100,38821
1.97,100,39018
1.98,100,39216
1.98,100,39414
1.99,100,39613
1.99,100,39812
2,100,40012
2,100,40212
2.01,100,40413
2.01,100,40614
2.02,100,40816
2.02,100,41018
2.03,100,41221
2.03,100,41424
2.04,100,41628
2.04,100,41832
2.05,100,42037
2.05,100,42242
2.06,100,42448
2.06,100,42654
2.07,100,42861
2.07,100,43068
2.08,100,43276
2.08,100,43484
2.09,100,43693
2.09,100,43902
2.1,100,44112
2.1,100,44322
2.11,100,44533
2.11,100,44744
2.12,100,44956
2.12,100,45168
2.13,100,45381
2.13,100,45594
2.14,100,45808
2.14,100,46022
2.15,100,46237
2.15,100,46452
2.16,100,46668
2.16,100,46884
2.17,100,47101
2.17,100,47318
2.18,100,47536
2.18,100,47754
2.19,100,47973
2.19,100,48192
2.2,100,48412
2.2,100,48632
2.21,100,48853
2.21,100,49074
2.22,100,49296
2.22,100,49518
2.23,100,49741
2.23,100,49964
2.24,100,50188
2.24,100,50412
2.25,100,50637
2.25,100,50862
2.26,100,51088
2.26,100,51314
2.27,100,51541
2.27,100,51768
2.28,100,51996
2.28,100,52224
2.29,100,52453
2.29,100,52682
2.3,100,52912
2.3,100,53142
2.31,100,53373
2.31,100,53604
2.32,100,53836
2.32,100,54068
2.33,100,54301
2.33,100,54534
2.34,100,54768
2.34,100,55002
2.35,100,55237
2.35,100,55472
2.36,100,55708
2.36,100,55944
2.37,100,56181
2.37,100,56418
2.38,100,56656
2.38,100,56894
2.39,100,57133
2.39,100,57372
2.4,100,57612
2.4,100,57852
2.41,100,58093
2.41,100,58334
2.42,100,58576
2.42,100,58818
2.43,100,59061
2.43,100,59304
2.44,100,59548
2.44,100,59792
2.45,100,60037
2.45,100,60282
2.46,100,60528
2.46,100,60774
2.47,100,61021
2.47,100,61268
2.48,100,61516
