lot,gridPips,tpMoney
0.01,350,3
0.01,350,5
0.01,350,6
0.01,350,8
0.01,350,10
0.02,350,12.53
0.02,350,13.13
0.02,350,14.47
0.02,350,16.55
0.02,350,19.39
0.03,350,22.97
0.03,350,27.29
0.03,350,32.36
0.04,350,38.18
0.04,350,44.75
0.05,350,52.06
0.05,350,60.11
0.06,350,68.92
0.06,350,78.46
0.07,350,88.76
0.07,350,99.8
0.08,350,111.59
0.08,350,124.12
0.09,350,137.4
0.09,350,151.43
0.1,350,166.2
0.1,350,181.72
0.11,350,197.98
0.11,350,214.99
0.12,350,232.75
0.12,350,251.25
0.13,350,270.5
0.13,350,290.49
0.14,350,311.24
0.14,350,332.72
0.15,350,354.96
0.15,350,377.94
0.16,350,401.66
0.16,350,426.13
0.17,350,451.35
0.17,350,477.32
0.18,350,504.03
0.18,350,531.48
0.19,350,559.69
0.19,350,588.64
0.2,350,618.33
0.2,350,648.77
0.21,350,679.96
0.21,350,711.89
0.22,350,744.57
0.22,350,778
0.23,350,812.17
0.23,350,847.09
0.24,350,882.76
0.24,350,919.17
0.25,350,956.32
0.25,350,994.23
0.26,350,1032.88
0.26,350,1072.27
0.27,350,1112.41
0.27,350,1153.3
0.28,350,1194.93
0.28,350,1237.31
0.29,350,1280.44
0.29,350,1324.31
0.3,350,1368.93
0.3,350,1414.3
0.31,350,1460.41
0.31,350,1507.26
0.32,350,1554.87
0.32,350,1603.22
0.33,350,1652.31
0.33,350,1702.15
0.34,350,1752.74
0.34,350,1804.08
0.35,350,1856.16
0.35,350,1908.98
0.36,350,1962.56
0.36,350,2016.87
0.37,350,2071.94
0.37,350,2127.75
0.38,350,2184.31
0.38,350,2241.61
0.39,350,2299.66
0.39,350,2358.46
0.4,350,2418
0.4,350,2478.29
0.41,350,2539.32
0.41,350,2601.1
0.42,350,2663.63
0.42,350,2726.9
0.43,350,2790.92
0.43,350,2855.68
0.44,350,2921.19
0.44,350,2987.45
0.45,350,3054.46
0.45,350,3122.2
0.46,350,3190.7
0.46,350,3259.94
0.47,350,3329.93
0.47,350,3400.67
0.48,350,3472.15
0.48,350,3544.37
0.49,350,3617.35
0.49,350,3691.06
0.5,350,3765.53
0.5,350,3840.74
0.51,350,3916.7
0.51,350,3993.4
0.52,350,4070.85
0.52,350,4149.05
0.53,350,4227.99
0.53,350,4307.68
0.54,350,4388.11
0.54,350,4469.29
0.55,350,4551.22
0.55,350,4633.89
0.56,350,4717.31
0.56,350,4801.48
0.57,350,4886.39
0.57,350,4972.05
0.58,350,5058.45
0.58,350,5145.6
0.59,350,5233.5
0.59,350,5322.14
0.6,350,5411.53
0.6,350,5501.66
0.61,350,5592.54
0.61,350,5684.17
0.62,350,5776.54
0.62,350,5869.66
0.63,350,5963.53
0.63,350,6058.14
0.64,350,6153.5
0.64,350,6249.6
0.65,350,6346.45
0.65,350,6444.05
0.66,350,6542.39
0.66,350,6641.48
0.67,350,6741.31
0.67,350,6841.9
0.68,350,6943.22
0.68,350,7045.3
0.69,350,7148.12
0.69,350,7251.68
0.7,350,7355.99
0.7,350,7461.05
0.71,350,7566.86
0.71,350,7673.41
0.72,350,7780.7
0.72,350,7888.74
0.73,350,7997.53
0.73,350,8107.07
0.74,350,8217.35
0.74,350,8328.38
0.75,350,8440.15
0.75,350,8552.67
0.76,350,8665.94
0.76,350,8779.95
0.77,350,8894.71
0.77,350,9010.21
0.78,350,9126.46
0.78,350,9243.46
0.79,350,9361.2
0.79,350,9479.69
0.8,350,9598.92
0.8,350,9718.91
0.81,350,9839.63
0.81,350,9961.11
0.82,350,10083.33
0.82,350,10206.29
0.83,350,10330
0.83,350,10454.46
0.84,350,10579.67
0.84,350,10705.62
0.85,350,10832.31
0.85,350,10959.76
0.86,350,11087.95
0.86,350,11216.88
0.87,350,11346.56
0.87,350,11476.99
0.88,350,11608.16
0.88,350,11740.08
0.89,350,11872.75
0.89,350,12006.16
0.9,350,12140.32
0.9,350,12275.23
0.91,350,12410.88
0.91,350,12547.27
0.92,350,12684.42
0.92,350,12822.31
0.93,350,12960.94
0.93,350,13100.32
0.94,350,13240.45
0.94,350,13381.33
0.95,350,13522.95
0.95,350,13665.31
0.96,350,13808.42
0.96,350,13952.28
0.97,350,14096.89
