lot,gridPips,tpMoney
0.01,540,5.4
0.01,540,10.88
0.01,540,16.38
0.01,540,21.92
0.01,540,27.5
0.02,540,38.64
0.02,540,49.86
0.02,540,61.16
0.02,540,72.54
0.02,540,84
0.03,540,101.16
0.03,540,118.44
0.03,540,135.84
0.04,540,159.04
0.04,540,182.4
0.05,540,211.64
0.05,540,241.08
0.06,540,276.48
0.06,540,312.12
0.07,540,353.8
0.07,540,395.76
0.08,540,443.84
0.08,540,492.24
0.09,540,546.84
0.09,540,601.8
0.1,540,663.04
0.1,540,724.68
0.11,540,792.68
0.11,540,861.12
0.12,540,936
0.12,540,1011.36
0.13,540,1093.24
0.13,540,1175.64
0.14,540,1264.64
0.14,540,1354.2
0.15,540,1450.44
0.15,540,1547.28
0.16,540,1650.88
0.16,540,1755.12
0.17,540,1866.2
0.17,540,1977.96
0.18,540,2096.64
0.18,540,2216.04
0.19,540,2342.44
0.19,540,2469.6
0.2,540,2603.84
0.2,540,2738.88
0.21,540,2881.08
0.21,540,3024.12
0.22,540,3174.4
0.22,540,3325.56
0.23,540,3484.04
0.23,540,3643.44
0.24,540,3810.24
0.24,540,3978
0.25,540,4153.24
0.25,540,4329.48
0.26,540,4513.28
0.26,540,4698.12
0.27,540,4890.6
0.27,540,5084.16
0.28,540,5285.44
0.28,540,5487.84
0.29,540,5698.04
0.29,540,5909.4
0.3,540,6128.64
0.3,540,6349.08
0.31,540,6577.48
0.31,540,6807.12
0.32,540,7044.8
0.32,540,7283.76
0.33,540,7530.84
0.33,540,7779.24
0.34,540,8035.84
0.34,540,8293.8
0.35,540,8560.04
0.35,540,8827.68
0.36,540,9103.68
0.36,540,9381.12
0.37,540,9667
0.37,540,9954.36
0.38,540,10250.24
0.38,540,10547.64
0.39,540,10853.64
0.39,540,11161.2
0.4,540,11477.44
0.4,540,11795.28
0.41,540,12121.88
0.41,540,12450.12
0.42,540,12787.2
0.42,540,13125.96
0.43,540,13473.64
0.43,540,13823.04
0.44,540,14181.44
0.44,540,14541.6
0.45,540,14910.84
0.45,540,15281.88
