lot,gridPips,tpMoney
0.01,960,9.6
0.01,960,19.28
0.01,960,28.98
0.01,960,38.72
0.01,960,48.5
0.02,960,68.04
0.02,960,87.66
0.02,960,107.36
0.02,960,127.14
0.02,960,147
0.03,960,176.76
0.03,960,206.64
0.03,960,236.64
0.04,960,276.64
0.04,960,316.8
0.05,960,367.04
0.05,960,417.48
0.06,960,478.08
0.06,960,538.92
0.07,960,610
0.07,960,681.36
0.08,960,763.04
0.08,960,845.04
0.09,960,937.44
0.09,960,1030.2
0.1,960,1133.44
0.1,960,1237.08
0.11,960,1351.28
0.11,960,1465.92
0.12,960,1591.2
0.12,960,1716.96
0.13,960,1853.44
0.13,960,1990.44
0.14,960,2138.24
0.14,960,2286.6
0.15,960,2445.84
0.15,960,2605.68
0.16,960,2776.48
0.16,960,2947.92
0.17,960,3130.4
0.17,960,3313.56
0.18,960,3507.84
0.18,960,3702.84
0.19,960,3909.04
0.19,960,4116
0.2,960,4334.24
0.2,960,4553.28
0.21,960,4783.68
0.21,960,5014.92
0.22,960,5257.6
0.22,960,5501.16
0.23,960,5756.24
0.23,960,6012.24
0.24,960,6279.84
0.24,960,6548.4
0.25,960,6828.64
0.25,960,7109.88
0.26,960,7402.88
0.26,960,7696.92
0.27,960,8002.8
0.27,960,8309.76
0.28,960,8628.64
0.28,960,8948.64
0.29,960,9280.64
0.29,960,9613.8
0.3,960,9959.04
0.3,960,10305.48
0.31,960,10664.08
0.31,960,11023.92
0.32,960,11396
0.32,960,11769.36
0.33,960,12155.04
0.33,960,12542.04
0.34,960,12941.44
0.34,960,13342.2
0.35,960,13755.44
0.35,960,14170.08
0.36,960,14597.28
0.36,960,15025.92
0.37,960,15467.2
0.37,960,15909.96
0.38,960,16365.44
0.38,960,16822.44
0.39,960,17292.24
0.39,960,17763.6
0.4,960,18247.84
0.4,960,18733.68
0.41,960,19232.48
0.41,960,19732.92
0.42,960,20246.4
0.42,960,20761.56
0.43,960,21289.84
0.43,960,21819.84
0.44,960,22363.04
0.44,960,22908
0.45,960,23466.24
0.45,960,24026.28
0.46,960,24599.68
0.46,960,25174.92
0.47,960,25763.6
0.47,960,26354.16
0.48,960,26958.24
0.48,960,27564.24
0.49,960,28183.84
0.49,960,28805.4
0.5,960,29440.64
0.5,960,30077.88
0.51,960,30728.88
0.51,960,31381.92
0.52,960,32048.8
0.52,960,32717.76
0.53,960,33400.64
0.53,960,34085.64
0.54,960,34784.64
0.54,960,35485.8
0.55,960,36201.04
0.55,960,36918.48
0.56,960,37650.08
0.56,960,38383.92
0.57,960,39132
0.57,960,39882.36
0.58,960,40647.04
0.58,960,41414.04
0.59,960,42195.44
0.59,960,42979.2
0.6,960,43777.44
0.6,960,44578.08
0.61,960,45393.28
0.61,960,46210.92
0.62,960,47043.2
0.62,960,47877.96
0.63,960,48727.44
0.63,960,49579.44
0.64,960,50446.24
0.64,960,51315.6
0.65,960,52199.84
0.65,960,53086.68
0.66,960,53988.48
0.66,960,54892.92
0.67,960,55812.4
0.67,960,56734.56
0.68,960,57671.84
0.68,960,58611.84
0.69,960,59567.04
0.69,960,60525
0.7,960,61498.24
0.7,960,62474.28
0.71,960,63465.68
0.71,960,64459.92
0.72,960,65469.6
0.72,960,66482.16
0.73,960,67510.24
0.73,960,68541.24
0.74,960,69587.84
0.74,960,70637.4
0.75,960,71702.64
0.75,960,72770.88
0.76,960,73854.88
0.76,960,74941.92
0.77,960,76044.8
0.77,960,77150.76
0.78,960,78272.64
0.78,960,79397.64
0.79,960,80538.64
0.79,960,81682.8
0.8,960,82843.04
0.8,960,84006.48
0.81,960,85186.08
0.81,960,86368.92
0.82,960,87568
0.82,960,88770.36
0.83,960,89989.04
0.83,960,91211.04
0.84,960,92449.44
0.84,960,93691.2
0.85,960,93673.75
0.85,960,94849.31
0.86,960,96032.27
0.86,960,97222.61
0.87,960,98420.36
0.87,960,99625.49
0.88,960,100838.02
0.88,960,102057.95
0.89,960,103285.27
0.89,960,104519.98
0.9,960,105762.08
0.9,960,107011.58
0.91,960,108268.47
0.91,960,109532.76
0.92,960,110804.44
0.92,960,112083.51
0.93,960,113369.98
0.93,960,114663.84
0.94,960,115965.09
0.94,960,117273.74
0.95,960,118589.78
0.95,960,119913.22
0.96,960,121244.05
0.96,960,122582.27
0.97,960,123927.89
0.97,960,125280.9
0.98,960,126641.3
0.98,960,128009.1
0.99,960,129384.29
0.99,960,130766.87
1,960,132156.85
1,960,133554.22
1.01,960,134958.99
1.01,960,136371.14
1.02,960,137790.7
1.02,960,139217.64
1.03,960,140651.98
1.03,960,142093.72
1.04,960,143542.84
1.04,960,144999.37
1.05,960,146463.28
1.05,960,147934.59
1.06,960,149413.29
1.06,960,150899.39
1.07,960,152392.87
1.07,960,153893.76
1.08,960,155402.03
1.08,960,156917.7
1.09,960,158440.77
1.09,960,159971.22
1.1,960,161509.08
1.1,960,163054.32
1.11,960,164606.96
1.11,960,166166.99
1.12,960,167734.42
1.12,960,169309.24
1.13,960,170891.45
