lot,gridPips,tpMoney
0.01,1360,13.6
0.01,1360,27.28
0.01,1360,40.98
0.01,1360,54.72
0.01,1360,68.5
0.02,1360,96.04
0.02,1360,123.66
0.02,1360,151.36
0.02,1360,179.14
0.02,1360,207
0.03,1360,248.76
0.03,1360,290.64
0.03,1360,332.64
0.04,1360,388.64
0.04,1360,444.8
0.05,1360,515.04
0.05,1360,585.48
0.06,1360,670.08
0.06,1360,754.92
0.07,1360,854
0.07,1360,953.36
0.08,1360,1067.04
0.08,1360,1181.04
0.09,1360,1309.44
0.09,1360,1438.2
0.1,1360,1581.44
0.1,1360,1725.08
0.11,1360,1883.28
0.11,1360,2041.92
0.12,1360,2215.2
0.12,1360,2388.96
0.13,1360,2577.44
0.13,1360,2766.44
0.14,1360,2970.24
0.14,1360,3174.6
0.15,1360,3393.84
0.15,1360,3613.68
0.16,1360,3848.48
0.16,1360,4083.92
0.17,1360,4334.4
0.17,1360,4585.56
0.18,1360,4851.84
0.18,1360,5118.84
0.19,1360,5401.04
0.19,1360,5684
0.2,1360,5982.24
0.2,1360,6281.28
0.21,1360,6595.68
0.21,1360,6910.92
0.22,1360,7241.6
0.22,1360,7573.16
0.23,1360,7920.24
0.23,1360,8268.24
0.24,1360,8631.84
0.24,1360,8996.4
0.25,1360,9376.64
0.25,1360,9757.88
0.26,1360,10154.88
0.26,1360,10552.92
0.27,1360,10966.8
0.27,1360,11381.76
0.28,1360,11812.64
0.28,1360,12244.64
0.29,1360,12692.64
0.29,1360,13141.8
0.3,1360,13607.04
0.3,1360,14073.48
0.31,1360,14556.08
0.31,1360,15039.92
0.32,1360,15540
0.32,1360,16041.36
0.33,1360,16559.04
0.33,1360,17078.04
0.34,1360,17613.44
0.34,1360,18150.2
0.35,1360,18703.44
0.35,1360,19258.08
0.36,1360,19829.28
0.36,1360,20401.92
0.37,1360,20991.2
0.37,1360,21581.96
0.38,1360,22189.44
0.38,1360,22798.44
0.39,1360,23424.24
0.39,1360,24051.6
0.4,1360,24695.84
0.4,1360,25341.68
0.41,1360,26004.48
0.41,1360,26668.92
0.42,1360,27350.4
0.42,1360,28033.56
0.43,1360,28733.84
0.43,1360,29435.84
0.44,1360,30155.04
0.44,1360,30876
0.45,1360,31614.24
0.45,1360,32354.28
0.46,1360,33111.68
0.46,1360,33870.92
0.47,1360,34647.6
0.47,1360,35426.16
0.48,1360,36222.24
0.48,1360,37020.24
0.49,1360,37835.84
0.49,1360,38653.4
0.5,1360,39488.64
0.5,1360,40325.88
0.51,1360,41180.88
0.51,1360,42037.92
0.52,1360,42912.8
0.52,1360,43789.76
0.53,1360,44684.64
0.53,1360,45581.64
0.54,1360,46496.64
0.54,1360,47413.8
0.55,1360,48349.04
0.55,1360,49286.48
0.56,1360,50242.08
0.56,1360,51199.92
0.57,1360,52176
0.57,1360,53154.36
0.58,1360,54151.04
0.58,1360,55150.04
0.59,1360,56167.44
0.59,1360,57187.2
0.6,1360,58225.44
0.6,1360,59266.08
0.61,1360,60325.28
0.61,1360,61386.92
0.62,1360,62467.2
0.62,1360,63549.96
0.63,1360,64651.44
0.63,1360,65755.44
0.64,1360,66878.24
0.64,1360,68003.6
0.65,1360,69147.84
0.65,1360,70294.68
0.66,1360,71460.48
0.66,1360,72628.92
0.67,1360,73816.4
0.67,1360,75006.56
0.68,1360,76215.84
0.68,1360,77427.84
0.69,1360,78659.04
0.69,1360,79893
0.7,1360,81146.24
0.7,1360,82402.28
0.71,1360,83677.68
0.71,1360,84955.92
0.72,1360,86253.6
0.72,1360,87554.16
0.73,1360,88874.24
0.73,1360,90197.24
0.74,1360,91539.84
0.74,1360,92885.4
0.75,1360,94250.64
0.75,1360,95618.88
0.76,1360,97006.88
0.76,1360,98397.92
0.77,1360,99808.8
0.77,1360,101222.76
0.78,1360,102656.64
0.78,1360,104093.64
0.79,1360,105550.64
0.79,1360,107010.8
0.8,1360,108491.04
0.8,1360,109974.48
0.81,1360,111478.08
0.81,1360,112984.92
0.82,1360,114512
0.82,1360,116042.36
0.83,1360,117593.04
0.83,1360,119147.04
