lot,gridPips,tpMoney
0.01,800,8
0.01,800,16.08
0.01,800,24.18
0.01,800,32.32
0.01,800,40.5
0.02,800,56.84
0.02,800,73.26
0.02,800,89.76
0.02,800,106.34
0.02,800,123
0.03,800,147.96
0.03,800,173.04
0.03,800,198.24
0.04,800,231.84
0.04,800,265.6
0.05,800,307.84
0.05,800,350.28
0.06,800,401.28
0.06,800,452.52
0.07,800,512.4
0.07,800,572.56
0.08,800,641.44
0.08,800,710.64
0.09,800,788.64
0.09,800,867
0.1,800,954.24
0.1,800,1041.88
0.11,800,1138.48
0.11,800,1235.52
0.12,800,1341.6
0.12,800,1448.16
0.13,800,1563.84
0.13,800,1680.04
0.14,800,1805.44
0.14,800,1931.4
0.15,800,2066.64
0.15,800,2202.48
0.16,800,2347.68
0.16,800,2493.52
0.17,800,2648.8
0.17,800,2804.76
0.18,800,2970.24
0.18,800,3136.44
0.19,800,3312.24
0.19,800,3488.8
0.2,800,3675.04
0.2,800,3862.08
0.21,800,4058.88
0.21,800,4256.52
0.22,800,4464
0.22,800,4672.36
0.23,800,4890.64
0.23,800,5109.84
0.24,800,5339.04
0.24,800,5569.2
0.25,800,5809.44
0.25,800,6050.68
0.26,800,6302.08
0.26,800,6554.52
0.27,800,6817.2
0.27,800,7080.96
0.28,800,7355.04
0.28,800,7630.24
0.29,800,7915.84
0.29,800,8202.6
0.3,800,8499.84
0.3,800,8798.28
0.31,800,9107.28
0.31,800,9417.52
0.32,800,9738.4
0.32,800,10060.56
0.33,800,10393.44
0.33,800,10727.64
0.34,800,11072.64
0.34,800,11419
0.35,800,11776.24
0.35,800,12134.88
0.36,800,12504.48
0.36,800,12875.52
0.37,800,13257.6
0.37,800,13641.16
0.38,800,14035.84
0.38,800,14432.04
0.39,800,14839.44
0.39,800,15248.4
0.4,800,15668.64
0.4,800,16090.48
0.41,800,16523.68
0.41,800,16958.52
0.42,800,17404.8
0.42,800,17852.76
0.43,800,18312.24
0.43,800,18773.44
0.44,800,19246.24
0.44,800,19720.8
0.45,800,20207.04
0.45,800,20695.08
0.46,800,21194.88
0.46,800,21696.52
0.47,800,22210
0.47,800,22725.36
0.48,800,23252.64
0.48,800,23781.84
0.49,800,24323.04
0.49,800,24866.2
0.5,800,25421.44
0.5,800,25978.68
0.51,800,26548.08
0.51,800,27119.52
0.52,800,27703.2
0.52,800,28288.96
0.53,800,28887.04
0.53,800,29487.24
0.54,800,30099.84
0.54,800,30714.6
0.55,800,31341.84
0.55,800,31971.28
0.56,800,32613.28
0.56,800,33257.52
0.57,800,33914.4
0.57,800,34573.56
0.58,800,35245.44
0.58,800,35919.64
0.59,800,36606.64
0.59,800,37296
0.6,800,37998.24
0.6,800,38702.88
0.61,800,39420.48
0.61,800,40140.52
0.62,800,40873.6
0.62,800,41609.16
0.63,800,42357.84
0.63,800,43109.04
0.64,800,43873.44
0.64,800,44640.4
