lot,gridPips,tpMoney
0.01,280,10
0.01,280,10
0.01,280,10
0.01,280,15
0.01,280,15
0.02,280,21.82
0.02,280,22.48
0.02,280,24.14
0.02,280,26.79
0.02,280,30.44
0.03,280,35.09
0.03,280,40.72
0.03,280,47.35
0.04,280,54.98
0.04,280,63.6
0.05,280,73.22
0.05,280,83.82
0.06,280,95.43
0.06,280,108.03
0.06,280,121.62
0.06,280,136.21
0.08,280,151.79
0.08,280,168.36
0.09,280,185.93
0.09,280,204.5
0.1,280,224.06
0.1,280,244.61
0.11,280,266.16
0.11,280,288.7
0.12,280,312.24
0.12,280,336.77
0.13,280,362.29
0.13,280,388.81
0.14,280,416.33
0.14,280,444.84
0.15,280,474.34
0.15,280,504.84
0.16,280,536.33
0.16,280,568.82
0.16,280,602.3
0.16,280,636.77
0.18,280,672.24
0.18,280,708.71
0.19,280,746.17
0.19,280,784.62
0.2,280,824.07
0.2,280,864.51
0.21,280,905.95
0.21,280,948.38
0.22,280,991.8
0.22,280,1
0.23,280,1
0.23,280,1
0.24,280,1
0.24,280,1
0.25,280,1
0.25,280,1
0.26,280,1
0.26,280,1
0.26,280,1
0.26,280,1
0.26,280,1
0.26,280,1
0.26,280,1
0.26,280,1
0.26,280,1
0.26,280,1
0.26,280,1
0.26,280,2
0.26,280,2
0.26,280,2
0.26,280,2
0.26,280,2
0.26,280,2
0.26,280,2
0.26,280,2
0.26,280,2
0.26,280,2
0.26,280,2
0.26,280,2
0.26,280,2
0.26,280,2
0.26,280,2
0.26,280,3
0.26,280,3
0.26,280,3
0.26,280,3
0.26,280,3
0.26,280,3
0.26,280,3
0.26,280,3
0.26,280,3
0.26,280,3
0.26,280,3
0.26,280,3
0.26,280,4
0.26,280,4
0.26,280,4
0.26,280,4
0.26,280,4
0.26,280,4
0.26,280,4
0.26,280,4
0.26,280,4
0.26,280,4
0.26,280,5
0.26,280,5
0.26,280,5
0.26,280,5
0.26,280,5
0.26,280,5
0.26,280,5
0.26,280,5
0.26,280,5
0.26,280,5
0.26,280,6
0.26,280,6
0.26,280,6
0.26,280,6
0.26,280,6
0.26,280,6
0.26,280,6
0.26,280,6
0.26,280,6
0.26,280,7
0.26,280,7
0.26,280,7
0.26,280,7
0.26,280,7
0.26,280,7
0.26,280,7
0.26,280,7
0.26,280,8
0.26,280,8
0.26,280,8
0.26,280,8
0.26,280,8
0.26,280,8
0.26,280,8
0.26,280,8
0.26,280,9
0.26,280,9
0.26,280,9
0.26,280,9
0.26,280,9
0.26,280,9
0.26,280,9
0.26,280,10
0.26,280,10
0.26,280,10
0.26,280,10
0.26,280,10
0.26,280,10
0.26,280,10
0.26,280,11
0.26,280,11
0.26,280,11
0.26,280,11
0.26,280,11
0.26,280,11
0.26,280,11
0.26,280,12
0.26,280,12
0.26,280,12
0.26,280,12
0.26,280,12
0.26,280,12
0.26,280,13
0.26,280,13
0.26,280,13
0.26,280,13
0.26,280,13
0.26,280,13
0.26,280,14
0.26,280,14
0.26,280,14
0.26,280,14
0.26,280,14
0.26,280,14
0.26,280,15
0.26,280,15
0.26,280,15
0.26,280,15
0.26,280,15
0.26,280,15
0.26,280,16
0.26,280,16
0.26,280,16
0.26,280,16
0.26,280,16
0.26,280,17
0.26,280,17
0.26,280,17
0.26,280,17
0.26,280,17
0.26,280,18
0.26,280,18
0.26,280,18
0.26,280,18
0.26,280,18
