lot,gridPips,tpMoney
0.01,660,3.3
0.01,660,6.6
0.01,660,9.9
0.01,660,13.2
0.01,660,16.5
0.02,660,23.1
0.02,660,29.7
0.02,660,36.3
0.02,660,42.9
0.02,660,49.5
0.03,660,59.4
0.03,660,69.3
0.03,660,79.2
0.04,660,92.4
0.04,660,105.6
0.05,660,122.1
0.05,660,138.6
0.06,660,158.4
0.06,660,178.2
0.07,660,201.3
0.07,660,224.4
0.08,660,250.8
0.08,660,277.2
0.09,660,306.9
0.09,660,336.6
0.1,660,369.6
0.1,660,402.6
0.11,660,438.9
0.11,660,475.2
0.12,660,514.8
0.12,660,554.4
0.13,660,597.3
0.13,660,640.2
0.14,660,686.4
0.14,660,732.6
0.15,660,782.1
0.15,660,831.6
0.16,660,884.4
0.16,660,937.2
0.17,660,993.3
0.17,660,1049.4
0.18,660,1108.8
0.18,660,1168.2
0.19,660,1230.9
0.19,660,1293.6
0.2,660,1359.6
0.2,660,1425.6
0.21,660,1494.9
0.21,660,1564.2
0.22,660,1636.8
0.22,660,1709.4
0.23,660,1785.3
0.23,660,1861.2
0.24,660,1940.4
0.24,660,2019.6
0.25,660,2102.1
0.25,660,2184.6
0.26,660,2270.4
0.26,660,2356.2
0.27,660,2445.3
0.27,660,2534.4
0.28,660,2626.8
0.28,660,2719.2
0.29,660,2814.9
0.29,660,2910.6
0.3,660,3009.6
0.3,660,3108.6
0.31,660,3210.9
0.31,660,3313.2
0.32,660,3418.8
0.32,660,3524.4
0.33,660,3633.3
0.33,660,3742.2
0.34,660,3854.4
0.34,660,3966.6
0.35,660,4082.1
0.35,660,4197.6
0.36,660,4316.4
0.36,660,4435.2
0.37,660,4557.3
0.37,660,4679.4
0.38,660,4804.8
0.38,660,4930.2
0.39,660,5058.9
0.39,660,5187.6
0.4,660,5319.6
0.4,660,5451.6
0.41,660,5586.9
0.41,660,5722.2
0.42,660,5860.8
0.42,660,5999.4
0.43,660,6141.3
0.43,660,6283.2
0.44,660,6428.4
0.44,660,6573.6
0.45,660,6722.1
0.45,660,6870.6
0.46,660,7022.4
0.46,660,7174.2
0.47,660,7329.3
0.47,660,7484.4
0.48,660,7642.8
0.48,660,7801.2
0.49,660,7962.9
0.49,660,8124.6
0.5,660,8289.6
0.5,660,8454.6
0.51,660,8622.9
0.51,660,8791.2
0.52,660,8962.8
0.52,660,9134.4
0.53,660,9309.3
0.53,660,9484.2
0.54,660,9662.4
0.54,660,9840.6
0.55,660,10022.1
0.55,660,10203.6
0.56,660,10388.4
0.56,660,10573.2
0.57,660,10761.3
0.57,660,10949.4
0.58,660,11140.8
0.58,660,11332.2
0.59,660,11526.9
0.59,660,11721.6
0.6,660,11919.6
0.6,660,12117.6
0.61,660,12318.9
0.61,660,12520.2
0.62,660,12724.8
0.62,660,12929.4
0.63,660,13137.3
0.63,660,13345.2
0.64,660,13556.4
0.64,660,13767.6
0.65,660,13982.1
0.65,660,14196.6
0.66,660,14414.4
0.66,660,14632.2
0.67,660,14853.3
0.67,660,15074.4
0.68,660,15298.8
0.68,660,15523.2
0.69,660,15750.9
0.69,660,15978.6
0.7,660,16209.6
0.7,660,16440.6
0.71,660,16674.9
0.71,660,16909.2
0.72,660,17146.8
0.72,660,17384.4
0.73,660,17625.3
0.73,660,17866.2
0.74,660,18110.4
0.74,660,18354.6
0.75,660,18602.1
0.75,660,18849.6
0.76,660,19100.4
0.76,660,19351.2
0.77,660,19605.3
0.77,660,19859.4
0.78,660,20116.8
0.78,660,20374.2
0.79,660,20634.9
0.79,660,20895.6
0.8,660,21159.6
0.8,660,21423.6
0.81,660,21690.9
0.81,660,21958.2
0.82,660,22228.8
0.82,660,22499.4
0.83,660,22773.3
0.83,660,23047.2
0.84,660,23324.4
0.84,660,23601.6
0.85,660,23882.1
0.85,660,24162.6
0.86,660,24446.4
0.86,660,24730.2
0.87,660,25017.3
0.87,660,25304.4
0.88,660,25594.8
0.88,660,25885.2
0.89,660,26178.9
0.89,660,26472.6
0.9,660,26769.6
0.9,660,27066.6
0.91,660,27366.9
0.91,660,27667.2
0.92,660,27970.8
0.92,660,28274.4
0.93,660,28581.3
0.93,660,28888.2
0.94,660,29198.4
0.94,660,29508.6
0.95,660,29822.1
0.95,660,30135.6
0.96,660,30452.4
0.96,660,30769.2
0.97,660,31089.3
0.97,660,31409.4
0.98,660,31732.8
0.98,660,32056.2
0.99,660,32382.9
0.99,660,32709.6
1,660,33039.6
1,660,33369.6
1.01,660,33702.9
1.01,660,34036.2
1.02,660,34372.8
1.02,660,34709.4
1.03,660,35049.3
1.03,660,35389.2
1.04,660,35732.4
1.04,660,36075.6
1.05,660,36422.1
1.05,660,36768.6
1.06,660,37118.4
1.06,660,37468.2
1.07,660,37821.3
1.07,660,38174.4
1.08,660,38530.8
1.08,660,38887.2
1.09,660,39246.9
1.09,660,39606.6
1.1,660,39969.6
1.1,660,40332.6
1.11,660,40698.9
1.11,660,41065.2
1.12,660,41434.8
1.12,660,41804.4
1.13,660,42177.3
1.13,660,42550.2
1.14,660,42926.4
1.14,660,43302.6
1.15,660,43682.1
1.15,660,44061.6
1.16,660,44444.4
1.16,660,44827.2
1.17,660,45213.3
1.17,660,45599.4
1.18,660,45988.8
1.18,660,46378.2
1.19,660,46770.9
1.19,660,47163.6
1.2,660,47559.6
1.2,660,47955.6
1.21,660,48354.9
1.21,660,48754.2
1.22,660,49156.8
1.22,660,49559.4
1.23,660,49965.3
1.23,660,50371.2
1.24,660,50780.4
1.24,660,51189.6
1.25,660,51602.1
1.25,660,52014.6
1.26,660,52430.4
1.26,660,52846.2
1.27,660,53265.3
1.27,660,53684.4
1.28,660,54106.8
1.28,660,54529.2
1.29,660,54954.9
1.29,660,55380.6
1.3,660,55809.6
1.3,660,56238.6
1.31,660,56670.9
1.31,660,57103.2
1.32,660,57538.8
1.32,660,57974.4
1.33,660,58413.3
1.33,660,58852.2
1.34,660,59294.4
1.34,660,59736.6
1.35,660,60182.1
1.35,660,60627.6
1.36,660,61076.4
1.36,660,61525.2
1.37,660,61977.3
1.37,660,62429.4
1.38,660,62884.8
1.38,660,63340.2
1.39,660,63798.9
1.39,660,64257.6
1.4,660,64719.6
1.4,660,65181.6
1.41,660,65646.9
1.41,660,66112.2
1.42,660,66580.8
1.42,660,67049.4
1.43,660,67521.3
1.43,660,67993.2
1.44,660,68468.4
1.44,660,68943.6
1.45,660,69422.1
1.45,660,69900.6
1.46,660,70382.4
1.46,660,70864.2
1.47,660,71349.3
1.47,660,71834.4
1.48,660,72322.8
1.48,660,72811.2
1.49,660,73302.9
1.49,660,73794.6
1.5,660,74289.6
1.5,660,74784.6
1.51,660,75282.9
1.51,660,75781.2
1.52,660,76282.8
1.52,660,76784.4
1.53,660,77289.3
1.53,660,77794.2
1.54,660,78302.4
1.54,660,78810.6
1.55,660,79322.1
1.55,660,79833.6
