lot,gridPips,tpMoney
0.01,270,10
0.01,270,10
0.01,270,10
0.01,270,15
0.01,270,15
0.02,270,21.82
0.02,270,22.48
0.02,270,24.14
0.02,270,26.79
0.02,270,30.44
0.03,270,35.09
0.03,270,40.72
0.03,270,47.35
0.04,270,54.98
0.04,270,63.6
0.05,270,73.22
0.05,270,83.82
0.06,270,95.43
0.06,270,108.03
0.06,270,121.62
0.06,270,136.21
0.08,270,151.79
0.08,270,168.36
0.09,270,185.93
0.09,270,204.5
0.1,270,224.06
0.1,270,244.61
0.11,270,266.16
0.11,270,288.7
0.12,270,312.24
0.12,270,336.77
0.13,270,362.29
0.13,270,388.81
0.14,270,416.33
0.14,270,444.84
0.15,270,474.34
0.15,270,504.84
0.16,270,536.33
0.16,270,568.82
0.16,270,602.3
0.16,270,636.77
0.18,270,672.24
0.18,270,708.71
0.19,270,746.17
0.19,270,784.62
0.2,270,824.07
0.2,270,864.51
0.21,270,905.95
0.21,270,948.38
0.22,270,991.8
0.22,270,1
0.23,270,1
0.23,270,1
0.24,270,1
0.24,270,1
0.25,270,1
0.25,270,1
0.26,270,1
0.26,270,1
0.26,270,1
0.26,270,1
0.26,270,1
0.26,270,1
0.26,270,1
0.26,270,1
0.26,270,1
0.26,270,1
0.26,270,1
0.26,270,2
0.26,270,2
0.26,270,2
0.26,270,2
0.26,270,2
0.26,270,2
0.26,270,2
0.26,270,2
0.26,270,2
0.26,270,2
0.26,270,2
0.26,270,2
0.26,270,2
0.26,270,2
0.26,270,2
0.26,270,3
0.26,270,3
0.26,270,3
0.26,270,3
0.26,270,3
0.26,270,3
0.26,270,3
0.26,270,3
0.26,270,3
0.26,270,3
0.26,270,3
0.26,270,3
0.26,270,4
0.26,270,4
0.26,270,4
0.26,270,4
0.26,270,4
0.26,270,4
0.26,270,4
0.26,270,4
0.26,270,4
0.26,270,4
0.26,270,5
0.26,270,5
0.26,270,5
0.26,270,5
0.26,270,5
0.26,270,5
0.26,270,5
0.26,270,5
0.26,270,5
0.26,270,5
0.26,270,6
0.26,270,6
0.26,270,6
0.26,270,6
0.26,270,6
0.26,270,6
0.26,270,6
0.26,270,6
0.26,270,6
0.26,270,7
0.26,270,7
0.26,270,7
0.26,270,7
0.26,270,7
0.26,270,7
0.26,270,7
0.26,270,7
0.26,270,8
0.26,270,8
0.26,270,8
0.26,270,8
0.26,270,8
0.26,270,8
0.26,270,8
0.26,270,8
0.26,270,9
0.26,270,9
0.26,270,9
0.26,270,9
0.26,270,9
0.26,270,9
0.26,270,9
0.26,270,10
0.26,270,10
0.26,270,10
0.26,270,10
0.26,270,10
0.26,270,10
0.26,270,10
0.26,270,11
0.26,270,11
0.26,270,11
0.26,270,11
0.26,270,11
0.26,270,11
0.26,270,11
0.26,270,12
0.26,270,12
0.26,270,12
0.26,270,12
0.26,270,12
0.26,270,12
0.26,270,13
0.26,270,13
0.26,270,13
0.26,270,13
0.26,270,13
0.26,270,13
0.26,270,14
0.26,270,14
0.26,270,14
0.26,270,14
0.26,270,14
0.26,270,14
0.26,270,15
0.26,270,15
0.26,270,15
0.26,270,15
0.26,270,15
0.26,270,15
0.26,270,16
0.26,270,16
0.26,270,16
0.26,270,16
0.26,270,16
0.26,270,17
0.26,270,17
0.26,270,17
0.26,270,17
0.26,270,17
0.26,270,18
0.26,270,18
0.26,270,18
0.26,270,18
0.26,270,18
