lot,gridPips,tpMoney
0.01,70,3
0.01,70,3
0.01,70,4.5
0.01,70,6
0.01,70,7.5
0.01,70,9
0.01,70,10.5
0.01,70,12
0.01,70,13.5
0.01,70,15
0.01,70,16.5
0.01,70,18
0.01,70,19.5
0.01,70,21
0.01,70,22.5
0.01,70,24
0.01,70,25.5
0.01,70,27
0.01,70,28.5
0.01,70,30
0.01,70,31.5
0.01,70,33
0.01,70,34.5
0.01,70,36
0.01,70,37.5
0.01,70,39
0.01,70,40.5
0.01,70,42
0.01,70,43.5
0.01,70,45
0.01,70,46.5
0.01,70,48
0.01,70,49.5
0.01,70,51
0.01,70,52.5
0.01,70,54
0.01,70,55.5
0.01,70,57
0.01,70,58.5
0.01,70,60
0.01,70,61.5
0.01,70,63
0.01,70,64.5
0.01,70,66
0.01,70,67.5
0.01,70,69
0.01,70,70.5
0.01,70,72
0.01,70,73.5
0.01,70,75
0.01,70,76.5
0.01,70,78
0.01,70,79.5
0.01,70,81
0.01,70,82.5
0.01,70,84
0.01,70,85.5
0.01,70,87
0.01,70,88.5
0.01,70,90
0.01,70,91.5
0.01,70,93
0.01,70,94.5
0.01,70,96
0.01,70,97.5
0.01,70,99
0.01,70,100.5
0.01,70,102
0.01,70,103.5
0.01,70,105
0.01,70,106.5
0.01,70,108
0.01,70,109.5
0.01,70,111
0.01,70,112.5
0.01,70,114
0.01,70,115.5
0.01,70,117
0.01,70,118.5
0.01,70,120
0.01,70,121.5
0.01,70,123
0.01,70,124.5
0.01,70,126
0.01,70,127.5
0.01,70,129
0.01,70,130.5
0.01,70,132
0.01,70,133.5
0.01,70,135
0.01,70,136.5
0.01,70,138
0.01,70,139.5
0.01,70,141
0.01,70,142.5
0.01,70,144
0.01,70,145.5
0.01,70,147
0.01,70,148.5
0.01,70,150
0.01,70,151.5
0.01,70,153
0.01,70,154.5
0.01,70,156
0.01,70,157.5
0.01,70,159
0.01,70,160.5
0.01,70,162
0.01,70,163.5
0.01,70,165
0.01,70,166.5
0.01,70,168
0.01,70,169.5
0.01,70,171
0.01,70,172.5
0.01,70,174
0.01,70,175.5
0.01,70,177
0.01,70,178.5
0.01,70,180
0.01,70,181.5
0.01,70,183
0.01,70,184.5
0.01,70,186
0.01,70,187.5
0.01,70,189
0.01,70,190.5
0.01,70,192
0.01,70,193.5
0.01,70,195
0.01,70,196.5
0.01,70,198
0.01,70,199.5
0.01,70,201
0.01,70,202.5
0.01,70,204
0.01,70,205.5
0.01,70,207
0.01,70,208.5
0.01,70,210
0.01,70,211.5
0.01,70,213
0.01,70,214.5
0.01,70,216
0.01,70,217.5
0.01,70,219
0.01,70,220.5
0.01,70,222
0.01,70,223.5
0.01,70,225
0.01,70,226.5
0.01,70,228
0.01,70,229.5
0.01,70,231
0.01,70,232.5
0.01,70,234
0.01,70,235.5
0.01,70,237
0.01,70,238.5
0.01,70,240
0.01,70,241.5
0.01,70,243
0.01,70,244.5
0.01,70,246
0.01,70,247.5
0.01,70,249
0.01,70,250.5
0.01,70,252
0.01,70,253.5
0.01,70,255
0.01,70,256.5
0.01,70,258
0.01,70,259.5
0.01,70,261
0.01,70,262.5
0.01,70,264
0.01,70,265.5
0.01,70,267
0.01,70,268.5
0.01,70,270
0.01,70,271.5
0.01,70,273
0.01,70,274.5
0.01,70,276
0.01,70,277.5
0.01,70,279
0.01,70,280.5
0.01,70,282
0.01,70,283.5
0.01,70,285
0.01,70,286.5
0.01,70,288
0.01,70,289.5
0.01,70,291
0.01,70,292.5
0.01,70,294
0.01,70,295.5
0.01,70,297
0.01,70,298.5
0.01,70,300
0.01,70,301.5
0.01,70,303
0.01,70,304.5
0.01,70,306
0.01,70,307.5
0.01,70,309
0.01,70,310.5
0.01,70,312
0.01,70,313.5
0.01,70,315
0.01,70,316.5
0.01,70,318
0.01,70,319.5
0.01,70,321
0.01,70,322.5
0.01,70,324
0.01,70,325.5
0.01,70,327
0.01,70,328.5
0.01,70,330
0.01,70,331.5
0.01,70,333
0.01,70,334.5
0.01,70,336
0.01,70,337.5
0.01,70,339
0.01,70,340.5
0.01,70,342
0.01,70,343.5
0.01,70,345
0.01,70,346.5
0.01,70,348
0.01,70,349.5
0.01,70,351
0.01,70,352.5
0.01,70,354
0.01,70,355.5
0.01,70,357
0.01,70,358.5
0.01,70,360
0.01,70,361.5
0.01,70,363
0.01,70,364.5
0.01,70,366
0.01,70,367.5
0.01,70,369
0.01,70,370.5
0.01,70,372
0.01,70,373.5
0.01,70,375
0.01,70,376.5
0.01,70,378
0.01,70,379.5
0.01,70,381
0.01,70,382.5
0.01,70,384
0.01,70,385.5
0.01,70,387
0.01,70,388.5
0.01,70,390
0.01,70,391.5
0.01,70,393
0.01,70,394.5
0.01,70,396
0.01,70,397.5
0.01,70,399
0.01,70,400.5
0.01,70,402
0.01,70,403.5
0.01,70,405
0.01,70,406.5
0.01,70,408
0.01,70,409.5
0.01,70,411
0.01,70,412.5
0.01,70,414
0.01,70,415.5
0.01,70,417
0.01,70,418.5
0.01,70,420
0.01,70,421.5
0.01,70,423
0.01,70,424.5
0.01,70,426
0.01,70,427.5
0.01,70,429
0.01,70,430.5
0.01,70,432
0.01,70,433.5
0.01,70,435
0.01,70,436.5
0.01,70,438
0.01,70,439.5
0.01,70,441
0.01,70,442.5
0.01,70,444
0.01,70,445.5
0.01,70,447
0.01,70,448.5
0.01,70,450
