lot,gridPips,tpMoney
0.01,300,3
0.01,300,6.08
0.01,300,9.18
0.01,300,12.32
0.01,300,15.5
0.02,300,21.84
0.02,300,28.26
0.02,300,34.76
0.02,300,41.34
0.02,300,48
0.03,300,57.96
0.03,300,68.04
0.03,300,78.24
0.04,300,91.84
0.04,300,105.6
0.05,300,122.84
0.05,300,140.28
0.06,300,161.28
0.06,300,182.52
0.07,300,207.4
0.07,300,232.56
0.08,300,261.44
0.08,300,290.64
0.09,300,323.64
0.09,300,357
0.1,300,394.24
0.1,300,431.88
0.11,300,473.48
0.11,300,515.52
0.12,300,561.6
0.12,300,608.16
0.13,300,658.84
0.13,300,710.04
0.14,300,765.44
0.14,300,821.4
0.15,300,881.64
0.15,300,942.48
0.16,300,1007.68
0.16,300,1073.52
0.17,300,1143.8
0.17,300,1214.76
0.18,300,1290.24
0.18,300,1366.44
0.19,300,1447.24
0.19,300,1528.8
0.2,300,1615.04
0.2,300,1702.08
0.21,300,1793.88
0.21,300,1886.52
0.22,300,1984
0.22,300,2082.36
0.23,300,2185.64
0.23,300,2289.84
0.24,300,2399.04
0.24,300,2509.2
0.25,300,2624.44
0.25,300,2740.68
0.26,300,2862.08
0.26,300,2984.52
0.27,300,3112.2
0.27,300,3240.96
0.28,300,3375.04
0.28,300,3510.24
0.29,300,3650.84
0.29,300,3792.6
0.3,300,3939.84
0.3,300,4088.28
0.31,300,4242.28
0.31,300,4397.52
0.32,300,4558.4
0.32,300,4720.56
0.33,300,4888.44
0.33,300,5057.64
0.34,300,5232.64
0.34,300,5409
0.35,300,5591.24
0.35,300,5774.88
0.36,300,5964.48
0.36,300,6155.52
0.37,300,6352.6
0.37,300,6551.16
0.38,300,6755.84
0.38,300,6962.04
0.39,300,7174.44
0.39,300,7388.4
0.4,300,7608.64
0.4,300,7830.48
0.41,300,8058.68
0.41,300,8288.52
0.42,300,8524.8
0.42,300,8762.76
0.43,300,9007.24
0.43,300,9253.44
0.44,300,9506.24
0.44,300,9760.8
0.45,300,10022.04
0.45,300,10285.08
0.46,300,10554.88
0.46,300,10826.52
0.47,300,11105
0.47,300,11385.36
0.48,300,11672.64
0.48,300,11961.84
0.49,300,12258.04
0.49,300,12556.2
0.5,300,12861.44
0.5,300,13168.68
0.51,300,13483.08
0.51,300,13799.52
0.52,300,14123.2
0.52,300,14448.96
0.53,300,14782.04
0.53,300,15117.24
0.54,300,15459.84
0.54,300,15804.6
0.55,300,16156.84
0.55,300,16511.28
0.56,300,16873.28
0.56,300,17237.52
0.57,300,17609.4
0.57,300,17983.56
0.58,300,18365.44
0.58,300,18749.64
0.59,300,19141.64
0.59,300,19536
0.6,300,19938.24
0.6,300,20342.88
0.61,300,20755.48
0.61,300,21170.52
0.62,300,21593.6
0.62,300,22019.16
0.63,300,22452.84
0.63,300,22889.04
0.64,300,23333.44
0.64,300,23780.4
0.65,300,24235.64
0.65,300,24693.48
0.66,300,25159.68
0.66,300,25628.52
0.67,300,26105.8
0.67,300,26585.76
0.68,300,27074.24
0.68,300,27565.44
0.69,300,28065.24
0.69,300,28567.8
0.7,300,29079.04
0.7,300,29593.08
0.71,300,30115.88
0.71,300,30641.52
0.72,300,31176
0.72,300,31713.36
0.73,300,32259.64
0.73,300,32808.84
0.74,300,33367.04
0.74,300,33928.2
0.75,300,34498.44
0.75,300,35071.68
0.76,300,35654.08
0.76,300,36239.52
0.77,300,36834.2
0.77,300,37431.96
0.78,300,38039.04
0.78,300,38649.24
0.79,300,39268.84
0.79,300,39891.6
0.8,300,40523.84
0.8,300,41159.28
0.81,300,41804.28
0.81,300,42452.52
0.82,300,43110.4
0.82,300,43771.56
0.83,300,44442.44
0.83,300,45116.64
0.84,300,45800.64
0.84,300,46488
0.85,300,45911.71
0.85,300,46524.68
0.86,300,47141.75
0.86,300,47762.92
0.87,300,48388.17
0.87,300,49017.53
0.88,300,49650.97
0.88,300,50288.52
0.89,300,50930.15
0.89,300,51575.88
0.9,300,52225.71
0.9,300,52879.63
0.91,300,53537.64
0.91,300,54199.75
0.92,300,54865.96
0.92,300,55536.26
0.93,300,56210.65
0.93,300,56889.14
0.94,300,57571.72
0.94,300,58258.39
0.95,300,58949.17
0.95,300,59644.03
0.96,300,60342.99
0.96,300,61046.05
0.97,300,61753.2
0.97,300,62464.44
0.98,300,63179.78
0.98,300,63899.21
0.99,300,64622.74
0.99,300,65350.36
