lot,gridPips,tpMoney
0.01,150,3
0.01,150,5
0.01,150,6
0.01,150,8
0.01,150,10
0.02,150,12.53
0.02,150,13.13
0.02,150,14.47
0.02,150,16.55
0.02,150,19.39
0.03,150,22.97
0.03,150,27.29
0.03,150,32.36
0.04,150,38.18
0.04,150,44.75
0.05,150,52.06
0.05,150,60.11
0.06,150,68.92
0.06,150,78.46
0.07,150,88.76
0.07,150,99.8
0.08,150,111.59
0.08,150,124.12
0.09,150,137.4
0.09,150,151.43
0.1,150,166.2
0.1,150,181.72
0.11,150,197.98
0.11,150,214.99
0.12,150,232.75
0.12,150,251.25
0.13,150,270.5
0.13,150,290.49
0.14,150,311.24
0.14,150,332.72
0.15,150,354.96
0.15,150,377.94
0.16,150,401.66
0.16,150,426.13
0.17,150,451.35
0.17,150,477.32
0.18,150,504.03
0.18,150,531.48
0.19,150,559.69
0.19,150,588.64
0.2,150,618.33
0.2,150,648.77
0.21,150,679.96
0.21,150,711.89
0.22,150,744.57
0.22,150,778
0.23,150,812.17
0.23,150,847.09
0.24,150,882.76
0.24,150,919.17
0.25,150,956.32
0.25,150,994.23
0.26,150,1032.88
0.26,150,1072.27
0.27,150,1112.41
0.27,150,1153.3
0.28,150,1194.93
0.28,150,1237.31
0.29,150,1280.44
0.29,150,1324.31
0.3,150,1368.93
0.3,150,1414.3
0.31,150,1460.41
0.31,150,1507.26
0.32,150,1554.87
0.32,150,1603.22
0.33,150,1652.31
0.33,150,1702.15
0.34,150,1752.74
0.34,150,1804.08
0.35,150,1856.16
0.35,150,1908.98
0.36,150,1962.56
0.36,150,2016.87
0.37,150,2071.94
0.37,150,2127.75
0.38,150,2184.31
0.38,150,2241.61
0.39,150,2299.66
0.39,150,2358.46
0.4,150,2418
0.4,150,2478.29
0.41,150,2539.32
0.41,150,2601.1
0.42,150,2663.63
0.42,150,2726.9
0.43,150,2790.92
0.43,150,2855.68
0.44,150,2921.19
0.44,150,2987.45
0.45,150,3054.46
0.45,150,3122.2
0.46,150,3190.7
0.46,150,3259.94
0.47,150,3329.93
0.47,150,3400.67
0.48,150,3472.15
0.48,150,3544.37
0.49,150,3617.35
0.49,150,3691.06
0.5,150,3765.53
0.5,150,3840.74
0.51,150,3916.7
0.51,150,3993.4
0.52,150,4070.85
0.52,150,4149.05
0.53,150,4227.99
0.53,150,4307.68
0.54,150,4388.11
0.54,150,4469.29
0.55,150,4551.22
0.55,150,4633.89
0.56,150,4717.31
0.56,150,4801.48
0.57,150,4886.39
0.57,150,4972.05
0.58,150,5058.45
0.58,150,5145.6
0.59,150,5233.5
0.59,150,5322.14
0.6,150,5411.53
0.6,150,5501.66
0.61,150,5592.54
0.61,150,5684.17
0.62,150,5776.54
0.62,150,5869.66
0.63,150,5963.53
0.63,150,6058.14
0.64,150,6153.5
0.64,150,6249.6
0.65,150,6346.45
0.65,150,6444.05
0.66,150,6542.39
0.66,150,6641.48
0.67,150,6741.31
0.67,150,6841.9
0.68,150,6943.22
0.68,150,7045.3
0.69,150,7148.12
0.69,150,7251.68
0.7,150,7355.99
0.7,150,7461.05
0.71,150,7566.86
0.71,150,7673.41
0.72,150,7780.7
0.72,150,7888.74
0.73,150,7997.53
0.73,150,8107.07
0.74,150,8217.35
0.74,150,8328.38
0.75,150,8440.15
0.75,150,8552.67
0.76,150,8665.94
0.76,150,8779.95
0.77,150,8894.71
0.77,150,9010.21
0.78,150,9126.46
0.78,150,9243.46
0.79,150,9361.2
0.79,150,9479.69
0.8,150,9598.92
0.8,150,9718.91
0.81,150,9839.63
0.81,150,9961.11
0.82,150,10083.33
0.82,150,10206.29
0.83,150,10330
0.83,150,10454.46
0.84,150,10579.67
0.84,150,10705.62
0.85,150,10832.31
0.85,150,10959.76
0.86,150,11087.95
0.86,150,11216.88
0.87,150,11346.56
0.87,150,11476.99
0.88,150,11608.16
0.88,150,11740.08
0.89,150,11872.75
0.89,150,12006.16
0.9,150,12140.32
0.9,150,12275.23
0.91,150,12410.88
0.91,150,12547.27
0.92,150,12684.42
0.92,150,12822.31
0.93,150,12960.94
0.93,150,13100.32
0.94,150,13240.45
0.94,150,13381.33
0.95,150,13522.95
0.95,150,13665.31
0.96,150,13808.42
0.96,150,13952.28
0.97,150,14096.89
