lot,gridPoints,tpMoney
0.01,440,2.2
0.01,440,4.4
0.01,440,6.6
0.01,440,8.8
0.01,440,11
0.02,440,15.4
0.02,440,19.8
0.02,440,24.2
0.02,440,28.6
0.02,440,33
0.03,440,39.6
0.03,440,46.2
0.03,440,52.8
0.03,440,59.4
0.03,440,66
0.04,440,74.8
0.04,440,83.6
0.04,440,92.4
0.04,440,101.2
0.04,440,110
0.05,440,121
0.05,440,132
0.05,440,143
0.05,440,154
0.05,440,165
0.06,440,178.2
0.06,440,191.4
0.06,440,204.6
0.06,440,217.8
0.06,440,231
0.07,440,246.4
0.07,440,261.8
0.07,440,277.2
0.07,440,292.6
0.07,440,308
0.08,440,325.6
0.08,440,343.2
0.08,440,360.8
0.08,440,378.4
0.08,440,396
0.09,440,415.8
0.09,440,435.6
0.09,440,455.4
0.09,440,475.2
0.09,440,495
0.1,440,517
0.1,440,539
0.1,440,561
0.1,440,583
0.1,440,605
0.11,440,629.2
0.11,440,653.4
0.11,440,677.6
0.11,440,701.8
0.11,440,726
0.12,440,752.4
0.12,440,778.8
0.12,440,805.2
0.12,440,831.6
0.12,440,858
0.13,440,886.6
0.13,440,915.2
0.13,440,943.8
0.13,440,972.4
0.13,440,1001
0.14,440,1031.8
0.14,440,1062.6
0.14,440,1093.4
0.14,440,1124.2
0.14,440,1155
0.15,440,1188
0.15,440,1221
0.15,440,1254
0.15,440,1287
0.15,440,1320
0.16,440,1355.2
0.16,440,1390.4
0.16,440,1425.6
0.16,440,1460.8
0.16,440,1496
0.17,440,1533.4
0.17,440,1570.8
0.17,440,1608.2
0.17,440,1645.6
0.17,440,1683
0.18,440,1722.6
0.18,440,1762.2
0.18,440,1801.8
0.18,440,1841.4
0.18,440,1881
0.19,440,1922.8
0.19,440,1964.6
0.19,440,2006.4
0.19,440,2048.2
0.19,440,2090
0.2,440,2134
0.2,440,2178
0.2,440,2222
0.2,440,2266
0.2,440,2310
0.21,440,2356.2
0.21,440,2402.4
0.21,440,2448.6
0.21,440,2494.8
0.21,440,2541
0.22,440,2589.4
0.22,440,2637.8
0.22,440,2686.2
0.22,440,2734.6
0.22,440,2783
0.23,440,2833.6
0.23,440,2884.2
0.23,440,2934.8
0.23,440,2985.4
0.23,440,3036
0.24,440,3088.8
0.24,440,3141.6
0.24,440,3194.4
0.24,440,3247.2
0.24,440,3300
0.25,440,3355
0.25,440,3410
0.25,440,3465
0.25,440,3520
0.25,440,3575
0.26,440,3632.2
0.26,440,3689.4
0.26,440,3746.6
0.26,440,3803.8
0.26,440,3861
0.27,440,3920.4
0.27,440,3979.8
0.27,440,4039.2
0.27,440,4098.6
0.27,440,4158
0.28,440,4219.6
0.28,440,4281.2
0.28,440,4342.8
0.28,440,4404.4
0.28,440,4466
0.29,440,4529.8
0.29,440,4593.6
0.29,440,4657.4
0.29,440,4721.2
0.29,440,4785
0.3,440,4851
0.3,440,4917
0.3,440,4983
0.3,440,5049
0.3,440,5115
0.31,440,5183.2
0.31,440,5251.4
0.31,440,5319.6
0.31,440,5387.8
0.31,440,5456
0.32,440,5526.4
0.32,440,5596.8
0.32,440,5667.2
0.32,440,5737.6
0.32,440,5808
0.33,440,5880.6
0.33,440,5953.2
0.33,440,6025.8
0.33,440,6098.4
0.33,440,6171
0.34,440,6245.8
0.34,440,6320.6
0.34,440,6395.4
0.34,440,6470.2
0.34,440,6545
0.35,440,6622
0.35,440,6699
0.35,440,6776
0.35,440,6853
0.35,440,6930
0.36,440,7009.2
0.36,440,7088.4
0.36,440,7167.6
0.36,440,7246.8
0.36,440,7326
0.37,440,7407.4
0.37,440,7488.8
0.37,440,7570.2
0.37,440,7651.6
0.37,440,7733
0.38,440,7816.6
0.38,440,7900.2
0.38,440,7983.8
0.38,440,8067.4
0.38,440,8151
0.39,440,8236.8
0.39,440,8322.6
0.39,440,8408.4
0.39,440,8494.2
0.39,440,8580
0.4,440,8668
0.4,440,8756
0.4,440,8844
0.4,440,8932
0.4,440,9020
0.41,440,9110.2
0.41,440,9200.4
0.41,440,9290.6
0.41,440,9380.8
0.41,440,9471
0.42,440,9563.4
0.42,440,9655.8
0.42,440,9748.2
0.42,440,9840.6
0.42,440,9933
0.43,440,10027.6
0.43,440,10122.2
0.43,440,10216.8
0.43,440,10311.4
0.43,440,10406
0.44,440,10502.8
0.44,440,10599.6
0.44,440,10696.4
0.44,440,10793.2
0.44,440,10890
0.45,440,10989
0.45,440,11088
0.45,440,11187
0.45,440,11286
0.45,440,11385
0.46,440,11486.2
0.46,440,11587.4
0.46,440,11688.6
0.46,440,11789.8
0.46,440,11891
0.47,440,11994.4
0.47,440,12097.8
0.47,440,12201.2
0.47,440,12304.6
0.47,440,12408
0.48,440,12513.6
0.48,440,12619.2
0.48,440,12724.8
0.48,440,12830.4
0.48,440,12936
0.49,440,13043.8
0.49,440,13151.6
0.49,440,13259.4
0.49,440,13367.2
0.49,440,13475
0.5,440,13585
0.5,440,13695
0.5,440,13805
0.5,440,13915
0.5,440,14025
0.51,440,14137.2
0.51,440,14249.4
0.51,440,14361.6
0.51,440,14473.8
0.51,440,14586
0.52,440,14700.4
0.52,440,14814.8
0.52,440,14929.2
0.52,440,15043.6
0.52,440,15158
0.53,440,15274.6
0.53,440,15391.2
0.53,440,15507.8
0.53,440,15624.4
0.53,440,15741
0.54,440,15859.8
0.54,440,15978.6
0.54,440,16097.4
0.54,440,16216.2
0.54,440,16335
0.55,440,16456
0.55,440,16577
0.55,440,16698
0.55,440,16819
0.55,440,16940
0.56,440,17063.2
0.56,440,17186.4
0.56,440,17309.6
0.56,440,17432.8
0.56,440,17556
0.57,440,17681.4
0.57,440,17806.8
0.57,440,17932.2
0.57,440,18057.6
0.57,440,18183
0.58,440,18310.6
0.58,440,18438.2
0.58,440,18565.8
0.58,440,18693.4
0.58,440,18821
0.59,440,18950.8
0.59,440,19080.6
0.59,440,19210.4
0.59,440,19340.2
0.59,440,19470
0.6,440,19602
0.6,440,19734
0.6,440,19866
0.6,440,19998
0.6,440,20130
0.61,440,20264.2
0.61,440,20398.4
0.61,440,20532.6
0.61,440,20666.8
0.61,440,20801
0.62,440,20937.4
0.62,440,21073.8
0.62,440,21210.2
0.62,440,21346.6
0.62,440,21483
0.63,440,21621.6
0.63,440,21760.2
0.63,440,21898.8
0.63,440,22037.4
0.63,440,22176
0.64,440,22316.8
0.64,440,22457.6
0.64,440,22598.4
0.64,440,22739.2
0.64,440,22880
0.65,440,23023
0.65,440,23166
0.65,440,23309
0.65,440,23452
0.65,440,23595
0.66,440,23740.2
0.66,440,23885.4
0.66,440,24030.6
0.66,440,24175.8
0.66,440,24321
0.67,440,24468.4
0.67,440,24615.8
0.67,440,24763.2
0.67,440,24910.6
0.67,440,25058
0.68,440,25207.6
0.68,440,25357.2
0.68,440,25506.8
0.68,440,25656.4
0.68,440,25806
0.69,440,25957.8
0.69,440,26109.6
0.69,440,26261.4
0.69,440,26413.2
0.69,440,26565
0.7,440,26719
0.7,440,26873
0.7,440,27027
0.7,440,27181
0.7,440,27335
0.71,440,27491.2
0.71,440,27647.4
0.71,440,27803.6
0.71,440,27959.8
0.71,440,28116
0.72,440,28274.4
0.72,440,28432.8
0.72,440,28591.2
0.72,440,28749.6
0.72,440,28908
0.73,440,29068.6
0.73,440,29229.2
0.73,440,29389.8
0.73,440,29550.4
0.73,440,29711
0.74,440,29873.8
0.74,440,30036.6
0.74,440,30199.4
0.74,440,30362.2
0.74,440,30525
0.75,440,30690
0.75,440,30855
0.75,440,31020
0.75,440,31185
0.75,440,31350
0.76,440,31517.2
0.76,440,31684.4
0.76,440,31851.6
0.76,440,32018.8
0.76,440,32186
0.77,440,32355.4
0.77,440,32524.8
0.77,440,32694.2
0.77,440,32863.6
0.77,440,33033
0.78,440,33204.6
0.78,440,33376.2
0.78,440,33547.8
0.78,440,33719.4
0.78,440,33891
0.79,440,34064.8
0.79,440,34238.6
0.79,440,34412.4
0.79,440,34586.2
0.79,440,34760
0.8,440,34936
0.8,440,35112
0.8,440,35288
0.8,440,35464
0.8,440,35640
0.81,440,35818.2
0.81,440,35996.4
0.81,440,36174.6
0.81,440,36352.8
0.81,440,36531
0.82,440,36711.4
0.82,440,36891.8
0.82,440,37072.2
0.82,440,37252.6
0.82,440,37433
0.83,440,37615.6
0.83,440,37798.2
0.83,440,37980.8
0.83,440,38163.4
0.83,440,38346
0.84,440,38530.8
0.84,440,38715.6
0.84,440,38900.4
0.84,440,39085.2
0.84,440,39270
0.85,440,39457
0.85,440,39644
0.85,440,39831
0.85,440,40018
0.85,440,40205
0.86,440,40394.2
0.86,440,40583.4
0.86,440,40772.6
0.86,440,40961.8
0.86,440,41151
0.87,440,41342.4
0.87,440,41533.8
