lot,gridPoints,tpMoney
0.01,410,2.05
0.01,410,4.1
0.01,410,6.15
0.01,410,8.2
0.01,410,10.25
0.02,410,14.35
0.02,410,18.45
0.02,410,22.55
0.02,410,26.65
0.02,410,30.75
0.03,410,36.9
0.03,410,43.05
0.03,410,49.2
0.03,410,55.35
0.03,410,61.5
0.04,410,69.7
0.04,410,77.9
0.04,410,86.1
0.04,410,94.3
0.04,410,102.5
0.05,410,112.75
0.05,410,123
0.05,410,133.25
0.05,410,143.5
0.05,410,153.75
0.06,410,166.05
0.06,410,178.35
0.06,410,190.65
0.06,410,202.95
0.06,410,215.25
0.07,410,229.6
0.07,410,243.95
0.07,410,258.3
0.07,410,272.65
0.07,410,287
0.08,410,303.4
0.08,410,319.8
0.08,410,336.2
0.08,410,352.6
0.08,410,369
0.09,410,387.45
0.09,410,405.9
0.09,410,424.35
0.09,410,442.8
0.09,410,461.25
0.1,410,481.75
0.1,410,502.25
0.1,410,522.75
0.1,410,543.25
0.1,410,563.75
0.11,410,586.3
0.11,410,608.85
0.11,410,631.4
0.11,410,653.95
0.11,410,676.5
0.12,410,701.1
0.12,410,725.7
0.12,410,750.3
0.12,410,774.9
0.12,410,799.5
0.13,410,826.15
0.13,410,852.8
0.13,410,879.45
0.13,410,906.1
0.13,410,932.75
0.14,410,961.45
0.14,410,990.15
0.14,410,1018.85
0.14,410,1047.55
0.14,410,1076.25
0.15,410,1107
0.15,410,1137.75
0.15,410,1168.5
0.15,410,1199.25
0.15,410,1230
0.16,410,1262.8
0.16,410,1295.6
0.16,410,1328.4
0.16,410,1361.2
0.16,410,1394
0.17,410,1428.85
0.17,410,1463.7
0.17,410,1498.55
0.17,410,1533.4
0.17,410,1568.25
0.18,410,1605.15
0.18,410,1642.05
0.18,410,1678.95
0.18,410,1715.85
0.18,410,1752.75
0.19,410,1791.7
0.19,410,1830.65
0.19,410,1869.6
0.19,410,1908.55
0.19,410,1947.5
0.2,410,1988.5
0.2,410,2029.5
0.2,410,2070.5
0.2,410,2111.5
0.2,410,2152.5
0.21,410,2195.55
0.21,410,2238.6
0.21,410,2281.65
0.21,410,2324.7
0.21,410,2367.75
0.22,410,2412.85
0.22,410,2457.95
0.22,410,2503.05
0.22,410,2548.15
0.22,410,2593.25
0.23,410,2640.4
0.23,410,2687.55
0.23,410,2734.7
0.23,410,2781.85
0.23,410,2829
0.24,410,2878.2
0.24,410,2927.4
0.24,410,2976.6
0.24,410,3025.8
0.24,410,3075
0.25,410,3126.25
0.25,410,3177.5
0.25,410,3228.75
0.25,410,3280
0.25,410,3331.25
0.26,410,3384.55
0.26,410,3437.85
0.26,410,3491.15
0.26,410,3544.45
0.26,410,3597.75
0.27,410,3653.1
0.27,410,3708.45
0.27,410,3763.8
0.27,410,3819.15
0.27,410,3874.5
0.28,410,3931.9
0.28,410,3989.3
0.28,410,4046.7
0.28,410,4104.1
0.28,410,4161.5
0.29,410,4220.95
0.29,410,4280.4
0.29,410,4339.85
0.29,410,4399.3
0.29,410,4458.75
0.3,410,4520.25
0.3,410,4581.75
0.3,410,4643.25
0.3,410,4704.75
0.3,410,4766.25
0.31,410,4829.8
0.31,410,4893.35
0.31,410,4956.9
0.31,410,5020.45
0.31,410,5084
0.32,410,5149.6
0.32,410,5215.2
0.32,410,5280.8
0.32,410,5346.4
0.32,410,5412
0.33,410,5479.65
0.33,410,5547.3
0.33,410,5614.95
0.33,410,5682.6
0.33,410,5750.25
0.34,410,5819.95
0.34,410,5889.65
0.34,410,5959.35
0.34,410,6029.05
