lot,gridPoints,tpMoney
0.01,580,2.9
0.01,580,5.8
0.01,580,8.7
0.01,580,11.6
0.01,580,14.5
0.02,580,20.3
0.02,580,26.1
0.02,580,31.9
0.02,580,37.7
0.02,580,43.5
0.03,580,52.2
0.03,580,60.9
0.03,580,69.6
0.03,580,78.3
0.03,580,87
0.04,580,98.6
0.04,580,110.2
0.04,580,121.8
0.04,580,133.4
0.04,580,145
0.05,580,159.5
0.05,580,174
0.05,580,188.5
0.05,580,203
0.05,580,217.5
0.06,580,234.9
0.06,580,252.3
0.06,580,269.7
0.06,580,287.1
0.06,580,304.5
0.07,580,324.8
0.07,580,345.1
0.07,580,365.4
0.07,580,385.7
0.07,580,406
0.08,580,429.2
0.08,580,452.4
0.08,580,475.6
0.08,580,498.8
0.08,580,522
0.09,580,548.1
0.09,580,574.2
0.09,580,600.3
0.09,580,626.4
0.09,580,652.5
0.1,580,681.5
0.1,580,710.5
0.1,580,739.5
0.1,580,768.5
0.1,580,797.5
0.11,580,829.4
0.11,580,861.3
0.11,580,893.2
0.11,580,925.1
0.11,580,957
0.12,580,991.8
0.12,580,1026.6
0.12,580,1061.4
0.12,580,1096.2
0.12,580,1131
0.13,580,1168.7
0.13,580,1206.4
0.13,580,1244.1
0.13,580,1281.8
0.13,580,1319.5
0.14,580,1360.1
0.14,580,1400.7
0.14,580,1441.3
0.14,580,1481.9
0.14,580,1522.5
0.15,580,1566
0.15,580,1609.5
0.15,580,1653
0.15,580,1696.5
0.15,580,1740
0.16,580,1786.4
0.16,580,1832.8
0.16,580,1879.2
0.16,580,1925.6
0.16,580,1972
0.17,580,2021.3
0.17,580,2070.6
0.17,580,2119.9
0.17,580,2169.2
0.17,580,2218.5
0.18,580,2270.7
0.18,580,2322.9
0.18,580,2375.1
0.18,580,2427.3
0.18,580,2479.5
0.19,580,2534.6
0.19,580,2589.7
0.19,580,2644.8
0.19,580,2699.9
0.19,580,2755
0.2,580,2813
0.2,580,2871
0.2,580,2929
0.2,580,2987
0.2,580,3045
0.21,580,3105.9
0.21,580,3166.8
0.21,580,3227.7
0.21,580,3288.6
0.21,580,3349.5
0.22,580,3413.3
0.22,580,3477.1
0.22,580,3540.9
0.22,580,3604.7
0.22,580,3668.5
0.23,580,3735.2
0.23,580,3801.9
0.23,580,3868.6
0.23,580,3935.3
0.23,580,4002
0.24,580,4071.6
0.24,580,4141.2
0.24,580,4210.8
0.24,580,4280.4
0.24,580,4350
0.25,580,4422.5
0.25,580,4495
0.25,580,4567.5
0.25,580,4640
0.25,580,4712.5
0.26,580,4787.9
0.26,580,4863.3
0.26,580,4938.7
0.26,580,5014.1
0.26,580,5089.5
0.27,580,5167.8
0.27,580,5246.1
0.27,580,5324.4
0.27,580,5402.7
0.27,580,5481
0.28,580,5562.2
0.28,580,5643.4
0.28,580,5724.6
0.28,580,5805.8
0.28,580,5887
0.29,580,5971.1
0.29,580,6055.2
0.29,580,6139.3
0.29,580,6223.4
0.29,580,6307.5
0.3,580,6394.5
0.3,580,6481.5
0.3,580,6568.5
0.3,580,6655.5
0.3,580,6742.5
0.31,580,6832.4
0.31,580,6922.3
0.31,580,7012.2
0.31,580,7102.1
0.31,580,7192
0.32,580,7284.8
0.32,580,7377.6
0.32,580,7470.4
0.32,580,7563.2
0.32,580,7656
0.33,580,7751.7
0.33,580,7847.4
0.33,580,7943.1
0.33,580,8038.8
0.33,580,8134.5
0.34,580,8233.1
0.34,580,8331.7
0.34,580,8430.3
0.34,580,8528.9
0.34,580,8627.5
0.35,580,8729
0.35,580,8830.5
0.35,580,8932
0.35,580,9033.5
0.35,580,9135
0.36,580,9239.4
0.36,580,9343.8
0.36,580,9448.2
0.36,580,9552.6
0.36,580,9657
0.37,580,9764.3
0.37,580,9871.6
0.37,580,9978.9
0.37,580,10086.2
0.37,580,10193.5
0.38,580,10303.7
0.38,580,10413.9
0.38,580,10524.1
0.38,580,10634.3
0.38,580,10744.5
0.39,580,10857.6
0.39,580,10970.7
0.39,580,11083.8
0.39,580,11196.9
0.39,580,11310
0.4,580,11426
0.4,580,11542
0.4,580,11658
0.4,580,11774
0.4,580,11890
0.41,580,12008.9
0.41,580,12127.8
0.41,580,12246.7
0.41,580,12365.6
0.41,580,12484.5
0.42,580,12606.3
0.42,580,12728.1
0.42,580,12849.9
0.42,580,12971.7
0.42,580,13093.5
0.43,580,13218.2
0.43,580,13342.9
0.43,580,13467.6
0.43,580,13592.3
0.43,580,13717
0.44,580,13844.6
0.44,580,13972.2
0.44,580,14099.8
0.44,580,14227.4
0.44,580,14355
0.45,580,14485.5
0.45,580,14616
0.45,580,14746.5
0.45,580,14877
0.45,580,15007.5
0.46,580,15140.9
0.46,580,15274.3
0.46,580,15407.7
0.46,580,15541.1
0.46,580,15674.5
0.47,580,15810.8
0.47,580,15947.1
0.47,580,16083.4
0.47,580,16219.7
0.47,580,16356
0.48,580,16495.2
0.48,580,16634.4
0.48,580,16773.6
0.48,580,16912.8
0.48,580,17052
0.49,580,17194.1
0.49,580,17336.2
0.49,580,17478.3
0.49,580,17620.4
0.49,580,17762.5
0.5,580,17907.5
0.5,580,18052.5
0.5,580,18197.5
0.5,580,18342.5
0.5,580,18487.5
0.51,580,18635.4
0.51,580,18783.3
0.51,580,18931.2
0.51,580,19079.1
0.51,580,19227
0.52,580,19377.8
0.52,580,19528.6
0.52,580,19679.4
0.52,580,19830.2
0.52,580,19981
0.53,580,20134.7
