lot,gridPoints,tpMoney
0.01,430,2.15
0.01,430,4.3
0.01,430,6.45
0.01,430,8.6
0.01,430,10.75
0.02,430,15.05
0.02,430,19.35
0.02,430,23.65
0.02,430,27.95
0.02,430,32.25
0.03,430,38.7
0.03,430,45.15
0.03,430,51.6
0.03,430,58.05
0.03,430,64.5
0.04,430,73.1
0.04,430,81.7
0.04,430,90.3
0.04,430,98.9
0.04,430,107.5
0.05,430,118.25
0.05,430,129
0.05,430,139.75
0.05,430,150.5
0.05,430,161.25
0.06,430,174.15
0.06,430,187.05
0.06,430,199.95
0.06,430,212.85
0.06,430,225.75
0.07,430,240.8
0.07,430,255.85
0.07,430,270.9
0.07,430,285.95
0.07,430,301
0.08,430,318.2
0.08,430,335.4
0.08,430,352.6
0.08,430,369.8
0.08,430,387
0.09,430,406.35
0.09,430,425.7
0.09,430,445.05
0.09,430,464.4
0.09,430,483.75
0.1,430,505.25
0.1,430,526.75
0.1,430,548.25
0.1,430,569.75
0.1,430,591.25
0.11,430,614.9
0.11,430,638.55
0.11,430,662.2
0.11,430,685.85
0.11,430,709.5
0.12,430,735.3
0.12,430,761.1
0.12,430,786.9
0.12,430,812.7
0.12,430,838.5
0.13,430,866.45
0.13,430,894.4
0.13,430,922.35
0.13,430,950.3
0.13,430,978.25
0.14,430,1008.35
0.14,430,1038.45
0.14,430,1068.55
0.14,430,1098.65
0.14,430,1128.75
0.15,430,1161
0.15,430,1193.25
0.15,430,1225.5
0.15,430,1257.75
0.15,430,1290
0.16,430,1324.4
0.16,430,1358.8
0.16,430,1393.2
0.16,430,1427.6
0.16,430,1462
0.17,430,1498.55
0.17,430,1535.1
0.17,430,1571.65
0.17,430,1608.2
0.17,430,1644.75
0.18,430,1683.45
0.18,430,1722.15
0.18,430,1760.85
0.18,430,1799.55
0.18,430,1838.25
0.19,430,1879.1
0.19,430,1919.95
0.19,430,1960.8
0.19,430,2001.65
0.19,430,2042.5
0.2,430,2085.5
0.2,430,2128.5
0.2,430,2171.5
0.2,430,2214.5
0.2,430,2257.5
0.21,430,2302.65
0.21,430,2347.8
0.21,430,2392.95
0.21,430,2438.1
0.21,430,2483.25
0.22,430,2530.55
0.22,430,2577.85
0.22,430,2625.15
0.22,430,2672.45
0.22,430,2719.75
0.23,430,2769.2
0.23,430,2818.65
0.23,430,2868.1
0.23,430,2917.55
0.23,430,2967
0.24,430,3018.6
0.24,430,3070.2
0.24,430,3121.8
0.24,430,3173.4
0.24,430,3225
0.25,430,3278.75
0.25,430,3332.5
0.25,430,3386.25
0.25,430,3440
0.25,430,3493.75
0.26,430,3549.65
0.26,430,3605.55
0.26,430,3661.45
0.26,430,3717.35
0.26,430,3773.25
0.27,430,3831.3
0.27,430,3889.35
0.27,430,3947.4
0.27,430,4005.45
0.27,430,4063.5
0.28,430,4123.7
0.28,430,4183.9
0.28,430,4244.1
0.28,430,4304.3
0.28,430,4364.5
0.29,430,4426.85
0.29,430,4489.2
0.29,430,4551.55
0.29,430,4613.9
0.29,430,4676.25
0.3,430,4740.75
0.3,430,4805.25
0.3,430,4869.75
0.3,430,4934.25
0.3,430,4998.75
0.31,430,5065.4
0.31,430,5132.05
0.31,430,5198.7
0.31,430,5265.35
0.31,430,5332
0.32,430,5400.8
0.32,430,5469.6
0.32,430,5538.4
0.32,430,5607.2
0.32,430,5676
0.33,430,5746.95
0.33,430,5817.9
0.33,430,5888.85
0.33,430,5959.8
0.33,430,6030.75
0.34,430,6103.85
0.34,430,6176.95
0.34,430,6250.05
0.34,430,6323.15
0.34,430,6396.25
0.35,430,6471.5
0.35,430,6546.75
0.35,430,6622
0.35,430,6697.25
0.35,430,6772.5
0.36,430,6849.9
0.36,430,6927.3
0.36,430,7004.7
0.36,430,7082.1
0.36,430,7159.5
0.37,430,7239.05
0.37,430,7318.6
0.37,430,7398.15
0.37,430,7477.7
0.37,430,7557.25
0.38,430,7638.95
0.38,430,7720.65
0.38,430,7802.35
0.38,430,7884.05
0.38,430,7965.75
0.39,430,8049.6
0.39,430,8133.45
0.39,430,8217.3
0.39,430,8301.15
0.39,430,8385
0.4,430,8471
0.4,430,8557
0.4,430,8643
0.4,430,8729
0.4,430,8815
0.41,430,8903.15
0.41,430,8991.3
0.41,430,9079.45
0.41,430,9167.6
0.41,430,9255.75
0.42,430,9346.05
0.42,430,9436.35
0.42,430,9526.65
0.42,430,9616.95
0.42,430,9707.25
0.43,430,9799.7
0.43,430,9892.15
0.43,430,9984.6
0.43,430,10077.05
0.43,430,10169.5
0.44,430,10264.1
0.44,430,10358.7
0.44,430,10453.3
0.44,430,10547.9
0.44,430,10642.5
0.45,430,10739.25
0.45,430,10836
0.45,430,10932.75
0.45,430,11029.5
0.45,430,11126.25
0.46,430,11225.15
0.46,430,11324.05
0.46,430,11422.95
0.46,430,11521.85
0.46,430,11620.75
0.47,430,11721.8
0.47,430,11822.85
0.47,430,11923.9
0.47,430,12024.95
0.47,430,12126
0.48,430,12229.2
0.48,430,12332.4
0.48,430,12435.6
0.48,430,12538.8
0.48,430,12642
0.49,430,12747.35
0.49,430,12852.7
0.49,430,12958.05
0.49,430,13063.4
0.49,430,13168.75
0.5,430,13276.25
0.5,430,13383.75
0.5,430,13491.25
0.5,430,13598.75
0.5,430,13706.25
0.51,430,13815.9
0.51,430,13925.55
0.51,430,14035.2
0.51,430,14144.85
0.51,430,14254.5
0.52,430,14366.3
0.52,430,14478.1
0.52,430,14589.9
0.52,430,14701.7
0.52,430,14813.5
0.53,430,14927.45
0.53,430,15041.4
0.53,430,15155.35
