lot,gridPoints,tpMoney
0.01,530,2.65
0.01,530,5.3
0.01,530,7.95
0.01,530,10.6
0.01,530,13.25
0.02,530,18.55
0.02,530,23.85
0.02,530,29.15
0.02,530,34.45
0.02,530,39.75
0.03,530,47.7
0.03,530,55.65
0.03,530,63.6
0.03,530,71.55
0.03,530,79.5
0.04,530,90.1
0.04,530,100.7
0.04,530,111.3
0.04,530,121.9
0.04,530,132.5
0.05,530,145.75
0.05,530,159
0.05,530,172.25
0.05,530,185.5
0.05,530,198.75
0.06,530,214.65
0.06,530,230.55
0.06,530,246.45
0.06,530,262.35
0.06,530,278.25
0.07,530,296.8
0.07,530,315.35
0.07,530,333.9
0.07,530,352.45
0.07,530,371
0.08,530,392.2
0.08,530,413.4
0.08,530,434.6
0.08,530,455.8
0.08,530,477
0.09,530,500.85
0.09,530,524.7
0.09,530,548.55
0.09,530,572.4
0.09,530,596.25
0.1,530,622.75
0.1,530,649.25
0.1,530,675.75
0.1,530,702.25
0.1,530,728.75
0.11,530,757.9
0.11,530,787.05
0.11,530,816.2
0.11,530,845.35
0.11,530,874.5
0.12,530,906.3
0.12,530,938.1
0.12,530,969.9
0.12,530,1001.7
0.12,530,1033.5
0.13,530,1067.95
0.13,530,1102.4
0.13,530,1136.85
0.13,530,1171.3
0.13,530,1205.75
0.14,530,1242.85
0.14,530,1279.95
0.14,530,1317.05
0.14,530,1354.15
0.14,530,1391.25
0.15,530,1431
0.15,530,1470.75
0.15,530,1510.5
0.15,530,1550.25
0.15,530,1590
0.16,530,1632.4
0.16,530,1674.8
0.16,530,1717.2
0.16,530,1759.6
0.16,530,1802
0.17,530,1847.05
0.17,530,1892.1
0.17,530,1937.15
0.17,530,1982.2
0.17,530,2027.25
0.18,530,2074.95
0.18,530,2122.65
0.18,530,2170.35
0.18,530,2218.05
0.18,530,2265.75
0.19,530,2316.1
0.19,530,2366.45
0.19,530,2416.8
0.19,530,2467.15
0.19,530,2517.5
0.2,530,2570.5
0.2,530,2623.5
0.2,530,2676.5
0.2,530,2729.5
0.2,530,2782.5
0.21,530,2838.15
0.21,530,2893.8
0.21,530,2949.45
0.21,530,3005.1
0.21,530,3060.75
0.22,530,3119.05
0.22,530,3177.35
0.22,530,3235.65
0.22,530,3293.95
0.22,530,3352.25
0.23,530,3413.2
0.23,530,3474.15
0.23,530,3535.1
0.23,530,3596.05
0.23,530,3657
0.24,530,3720.6
0.24,530,3784.2
0.24,530,3847.8
0.24,530,3911.4
0.24,530,3975
0.25,530,4041.25
0.25,530,4107.5
0.25,530,4173.75
0.25,530,4240
0.25,530,4306.25
0.26,530,4375.15
0.26,530,4444.05
0.26,530,4512.95
0.26,530,4581.85
0.26,530,4650.75
0.27,530,4722.3
0.27,530,4793.85
0.27,530,4865.4
0.27,530,4936.95
0.27,530,5008.5
0.28,530,5082.7
0.28,530,5156.9
0.28,530,5231.1
0.28,530,5305.3
0.28,530,5379.5
0.29,530,5456.35
0.29,530,5533.2
0.29,530,5610.05
0.29,530,5686.9
0.29,530,5763.75
0.3,530,5843.25
0.3,530,5922.75
0.3,530,6002.25
0.3,530,6081.75
0.3,530,6161.25
0.31,530,6243.4
0.31,530,6325.55
0.31,530,6407.7
0.31,530,6489.85
0.31,530,6572
0.32,530,6656.8
0.32,530,6741.6
0.32,530,6826.4
0.32,530,6911.2
0.32,530,6996
0.33,530,7083.45
0.33,530,7170.9
0.33,530,7258.35
0.33,530,7345.8
0.33,530,7433.25
0.34,530,7523.35
0.34,530,7613.45
0.34,530,7703.55
0.34,530,7793.65
0.34,530,7883.75
0.35,530,7976.5
0.35,530,8069.25
0.35,530,8162
0.35,530,8254.75
0.35,530,8347.5
0.36,530,8442.9
0.36,530,8538.3
0.36,530,8633.7
0.36,530,8729.1
0.36,530,8824.5
0.37,530,8922.55
0.37,530,9020.6
0.37,530,9118.65
0.37,530,9216.7
0.37,530,9314.75
0.38,530,9415.45
0.38,530,9516.15
0.38,530,9616.85
0.38,530,9717.55
0.38,530,9818.25
0.39,530,9921.6
0.39,530,10024.95
0.39,530,10128.3
0.39,530,10231.65
0.39,530,10335
0.4,530,10441
0.4,530,10547
0.4,530,10653
0.4,530,10759
0.4,530,10865
0.41,530,10973.65
0.41,530,11082.3
0.41,530,11190.95
0.41,530,11299.6
0.41,530,11408.25
0.42,530,11519.55
0.42,530,11630.85
0.42,530,11742.15
0.42,530,11853.45
0.42,530,11964.75
0.43,530,12078.7
0.43,530,12192.65
0.43,530,12306.6
0.43,530,12420.55
0.43,530,12534.5
0.44,530,12651.1
0.44,530,12767.7
0.44,530,12884.3
0.44,530,13000.9
0.44,530,13117.5
0.45,530,13236.75
0.45,530,13356
0.45,530,13475.25
0.45,530,13594.5
0.45,530,13713.75
0.46,530,13835.65
0.46,530,13957.55
0.46,530,14079.45
0.46,530,14201.35
0.46,530,14323.25
0.47,530,14447.8
0.47,530,14572.35
0.47,530,14696.9
0.47,530,14821.45
0.47,530,14946
0.48,530,15073.2
0.48,530,15200.4
0.48,530,15327.6
0.48,530,15454.8
0.48,530,15582
0.49,530,15711.85
0.49,530,15841.7
0.49,530,15971.55
0.49,530,16101.4
0.49,530,16231.25
0.5,530,16363.75
0.5,530,16496.25
0.5,530,16628.75
0.5,530,16761.25
0.5,530,16893.75
0.51,530,17028.9
0.51,530,17164.05
0.51,530,17299.2
0.51,530,17434.35
0.51,530,17569.5
0.52,530,17707.3
0.52,530,17845.1
0.52,530,17982.9
0.52,530,18120.7
0.52,530,18258.5
0.53,530,18398.95
0.53,530,18539.4
0.53,530,18679.85
0.53,530,18820.3
0.53,530,18960.75
0.54,530,19103.85
0.54,530,19246.95
0.54,530,19390.05
0.54,530,19533.15
0.54,530,19676.25
0.55,530,19822
0.55,530,19967.75
0.55,530,20113.5
0.55,530,20259.25
0.55,530,20405
0.56,530,20553.4
