lot,gridPips,tpMoney
0.01,220,3
0.01,220,3
0.01,220,4.5
0.02,220,7.5
0.02,220,10.5
0.02,220,13.5
0.03,220,18
0.03,220,22.5
0.03,220,27
0.04,220,33
0.04,220,39
0.04,220,45
0.05,220,52.5
0.05,220,60
0.05,220,67.5
0.06,220,76.5
0.06,220,85.5
0.06,220,94.5
0.07,220,105
0.07,220,115.5
0.07,220,126
0.08,220,138
0.08,220,150
0.08,220,162
0.09,220,175.5
0.09,220,189
0.09,220,202.5
0.1,220,217.5
0.1,220,232.5
0.1,220,247.5
0.11,220,264
0.11,220,280.5
0.11,220,297
0.12,220,315
0.12,220,333
0.12,220,351
0.13,220,370.5
0.13,220,390
0.13,220,409.5
0.14,220,430.5
0.14,220,451.5
0.14,220,472.5
0.15,220,495
0.15,220,517.5
0.15,220,540
0.16,220,564
0.16,220,588
0.16,220,612
0.17,220,637.5
0.17,220,663
0.17,220,688.5
0.18,220,715.5
0.18,220,742.5
0.18,220,769.5
0.19,220,798
0.19,220,826.5
0.19,220,855
0.2,220,885
0.2,220,915
0.2,220,945
0.21,220,976.5
0.21,220,1008
0.21,220,1039.5
0.22,220,1072.5
0.22,220,1105.5
0.22,220,1138.5
0.23,220,1173
0.23,220,1207.5
0.23,220,1242
0.24,220,1278
0.24,220,1314
0.24,220,1350
0.25,220,1387.5
0.25,220,1425
0.25,220,1462.5
0.26,220,1501.5
0.26,220,1540.5
0.26,220,1579.5
0.27,220,1620
0.27,220,1660.5
0.27,220,1701
0.28,220,1743
0.28,220,1785
0.28,220,1827
0.29,220,1870.5
0.29,220,1914
0.29,220,1957.5
0.3,220,2002.5
0.3,220,2047.5
0.3,220,2092.5
0.31,220,2139
0.31,220,2185.5
0.31,220,2232
0.32,220,2280
0.32,220,2328
0.32,220,2376
0.33,220,2425.5
0.33,220,2475
0.33,220,2524.5
0.34,220,2575.5
0.34,220,2626.5
0.34,220,2677.5
0.35,220,2730
0.35,220,2782.33
0.35,220,2835.33
0.36,220,2888.83
0.36,220,2942.83
0.36,220,2997.33
0.37,220,3052.33
0.37,220,3107.83
0.37,220,3163.82
0.38,220,3220.32
0.38,220,3277.32
0.38,220,3334.82
0.39,220,3392.82
0.39,220,3451.32
0.39,220,3510.32
0.4,220,3569.82
0.4,220,3629.82
0.4,220,3690.32
0.41,220,3751.32
0.41,220,3812.82
0.41,220,3874.82
0.42,220,3937.32
0.42,220,4000.32
0.42,220,4063.82
0.43,220,4127.82
0.43,220,4192.32
0.43,220,4257.31
0.44,220,4322.81
0.44,220,4388.81
0.44,220,4455.31
0.45,220,4522.31
0.45,220,4589.81
0.45,220,4657.81
0.46,220,4726.31
0.46,220,4795.31
0.46,220,4864.81
0.47,220,4934.81
0.47,220,5005.31
0.47,220,5076.31
0.48,220,5147.8
0.48,220,5219.8
0.48,220,5292.3
0.49,220,5365.3
0.49,220,5438.8
0.49,220,5512.8
0.5,220,5587.3
0.5,220,5662.3
0.5,220,5737.8
0.51,220,5813.8
0.51,220,5890.3
0.51,220,5967.3
0.52,220,6044.79
0.52,220,6122.79
0.52,220,6201.29
0.53,220,6280.29
0.53,220,6359.79
0.53,220,6439.79
0.54,220,6520.29
0.54,220,6601.29
0.54,220,6682.79
0.55,220,6764.79
0.55,220,6847.28
0.55,220,6930.28
0.56,220,7013.78
0.56,220,7097.78
0.56,220,7182.28
0.57,220,7267.28
0.57,220,7352.78
0.57,220,7438.78
0.58,220,7525.28
0.58,220,7612.27
0.58,220,7699.77
0.59,220,7787.77
0.59,220,7876.27
0.59,220,7965.27
0.6,220,8054.77
0.6,220,8144.77
0.6,220,8235.27
0.61,220,8326.26
0.61,220,8417.76
0.61,220,8509.76
0.62,220,8602.26
0.62,220,8695.26
0.62,220,8788.76
0.63,220,8882.76
0.63,220,8977.26
0.63,220,9072.25
0.64,220,9167.75
0.64,220,9263.75
0.64,220,9360.25
0.65,220,9457.25
0.65,220,9554.75
0.65,220,9652.75
0.66,220,9751.25
0.66,220,9850.24
0.66,220,9949.74
0.67,220,10049.74
0.67,220,10150.24
