lot,gridPips,tpMoney
0.01,200,3
0.01,200,3
0.01,200,4.5
0.02,200,7.5
0.02,200,10.5
0.02,200,13.5
0.03,200,18
0.03,200,22.5
0.03,200,27
0.04,200,33
0.04,200,39
0.04,200,45
0.05,200,52.5
0.05,200,60
0.05,200,67.5
0.06,200,76.5
0.06,200,85.5
0.06,200,94.5
0.07,200,105
0.07,200,115.5
0.07,200,126
0.08,200,138
0.08,200,150
0.08,200,162
0.09,200,175.5
0.09,200,189
0.09,200,202.5
0.1,200,217.5
0.1,200,232.5
0.1,200,247.5
0.11,200,264
0.11,200,280.5
0.11,200,297
0.12,200,315
0.12,200,333
0.12,200,351
0.13,200,370.5
0.13,200,390
0.13,200,409.5
0.14,200,430.5
0.14,200,451.5
0.14,200,472.5
0.15,200,495
0.15,200,517.5
0.15,200,540
0.16,200,564
0.16,200,588
0.16,200,612
0.17,200,637.5
0.17,200,663
0.17,200,688.5
0.18,200,715.5
0.18,200,742.5
0.18,200,769.5
0.19,200,798
0.19,200,826.5
0.19,200,855
0.2,200,885
0.2,200,915
0.2,200,945
0.21,200,976.5
0.21,200,1008
0.21,200,1039.5
0.22,200,1072.5
0.22,200,1105.5
0.22,200,1138.5
0.23,200,1173
0.23,200,1207.5
0.23,200,1242
0.24,200,1278
0.24,200,1314
0.24,200,1350
0.25,200,1387.5
0.25,200,1425
0.25,200,1462.5
0.26,200,1501.5
0.26,200,1540.5
0.26,200,1579.5
0.27,200,1620
0.27,200,1660.5
0.27,200,1701
0.28,200,1743
0.28,200,1785
0.28,200,1827
0.29,200,1870.5
0.29,200,1914
0.29,200,1957.5
0.3,200,2002.5
0.3,200,2047.5
0.3,200,2092.5
0.31,200,2139
0.31,200,2185.5
0.31,200,2232
0.32,200,2280
0.32,200,2328
0.32,200,2376
0.33,200,2425.5
0.33,200,2475
0.33,200,2524.5
0.34,200,2575.5
0.34,200,2626.5
0.34,200,2677.5
0.35,200,2730
0.35,200,2782.33
0.35,200,2835.33
0.36,200,2888.83
0.36,200,2942.83
0.36,200,2997.33
0.37,200,3052.33
0.37,200,3107.83
0.37,200,3163.82
0.38,200,3220.32
0.38,200,3277.32
0.38,200,3334.82
0.39,200,3392.82
0.39,200,3451.32
0.39,200,3510.32
0.4,200,3569.82
0.4,200,3629.82
0.4,200,3690.32
0.41,200,3751.32
0.41,200,3812.82
0.41,200,3874.82
0.42,200,3937.32
0.42,200,4000.32
0.42,200,4063.82
0.43,200,4127.82
0.43,200,4192.32
0.43,200,4257.31
0.44,200,4322.81
0.44,200,4388.81
0.44,200,4455.31
0.45,200,4522.31
0.45,200,4589.81
0.45,200,4657.81
0.46,200,4726.31
0.46,200,4795.31
0.46,200,4864.81
0.47,200,4934.81
0.47,200,5005.31
0.47,200,5076.31
0.48,200,5147.8
0.48,200,5219.8
0.48,200,5292.3
0.49,200,5365.3
0.49,200,5438.8
0.49,200,5512.8
0.5,200,5587.3
0.5,200,5662.3
0.5,200,5737.8
0.51,200,5813.8
0.51,200,5890.3
0.51,200,5967.3
0.52,200,6044.79
0.52,200,6122.79
0.52,200,6201.29
0.53,200,6280.29
0.53,200,6359.79
0.53,200,6439.79
0.54,200,6520.29
0.54,200,6601.29
0.54,200,6682.79
0.55,200,6764.79
0.55,200,6847.28
0.55,200,6930.28
0.56,200,7013.78
0.56,200,7097.78
0.56,200,7182.28
0.57,200,7267.28
0.57,200,7352.78
0.57,200,7438.78
0.58,200,7525.28
0.58,200,7612.27
0.58,200,7699.77
0.59,200,7787.77
0.59,200,7876.27
0.59,200,7965.27
0.6,200,8054.77
0.6,200,8144.77
0.6,200,8235.27
0.61,200,8326.26
0.61,200,8417.76
0.61,200,8509.76
0.62,200,8602.26
0.62,200,8695.26
0.62,200,8788.76
0.63,200,8882.76
0.63,200,8977.26
0.63,200,9072.25
0.64,200,9167.75
0.64,200,9263.75
0.64,200,9360.25
0.65,200,9457.25
0.65,200,9554.75
0.65,200,9652.75
0.66,200,9751.25
0.66,200,9850.24
0.66,200,9949.74
0.67,200,10049.74
0.67,200,10150.24
