lot,gridPips,tpMoney
0.01,210,3
0.01,210,3
0.01,210,4.5
0.02,210,7.5
0.02,210,10.5
0.02,210,13.5
0.03,210,18
0.03,210,22.5
0.03,210,27
0.04,210,33
0.04,210,39
0.04,210,45
0.05,210,52.5
0.05,210,60
0.05,210,67.5
0.06,210,76.5
0.06,210,85.5
0.06,210,94.5
0.07,210,105
0.07,210,115.5
0.07,210,126
0.08,210,138
0.08,210,150
0.08,210,162
0.09,210,175.5
0.09,210,189
0.09,210,202.5
0.1,210,217.5
0.1,210,232.5
0.1,210,247.5
0.11,210,264
0.11,210,280.5
0.11,210,297
0.12,210,315
0.12,210,333
0.12,210,351
0.13,210,370.5
0.13,210,390
0.13,210,409.5
0.14,210,430.5
0.14,210,451.5
0.14,210,472.5
0.15,210,495
0.15,210,517.5
0.15,210,540
0.16,210,564
0.16,210,588
0.16,210,612
0.17,210,637.5
0.17,210,663
0.17,210,688.5
0.18,210,715.5
0.18,210,742.5
0.18,210,769.5
0.19,210,798
0.19,210,826.5
0.19,210,855
0.2,210,885
0.2,210,915
0.2,210,945
0.21,210,976.5
0.21,210,1008
0.21,210,1039.5
0.22,210,1072.5
0.22,210,1105.5
0.22,210,1138.5
0.23,210,1173
0.23,210,1207.5
0.23,210,1242
0.24,210,1278
0.24,210,1314
0.24,210,1350
0.25,210,1387.5
0.25,210,1425
0.25,210,1462.5
0.26,210,1501.5
0.26,210,1540.5
0.26,210,1579.5
0.27,210,1620
0.27,210,1660.5
0.27,210,1701
0.28,210,1743
0.28,210,1785
0.28,210,1827
0.29,210,1870.5
0.29,210,1914
0.29,210,1957.5
0.3,210,2002.5
0.3,210,2047.5
0.3,210,2092.5
0.31,210,2139
0.31,210,2185.5
0.31,210,2232
0.32,210,2280
0.32,210,2328
0.32,210,2376
0.33,210,2425.5
0.33,210,2475
0.33,210,2524.5
0.34,210,2575.5
0.34,210,2626.5
0.34,210,2677.5
0.35,210,2730
0.35,210,2782.33
0.35,210,2835.33
0.36,210,2888.83
0.36,210,2942.83
0.36,210,2997.33
0.37,210,3052.33
0.37,210,3107.83
0.37,210,3163.82
0.38,210,3220.32
0.38,210,3277.32
0.38,210,3334.82
0.39,210,3392.82
0.39,210,3451.32
0.39,210,3510.32
0.4,210,3569.82
0.4,210,3629.82
0.4,210,3690.32
0.41,210,3751.32
0.41,210,3812.82
0.41,210,3874.82
0.42,210,3937.32
0.42,210,4000.32
0.42,210,4063.82
0.43,210,4127.82
0.43,210,4192.32
0.43,210,4257.31
0.44,210,4322.81
0.44,210,4388.81
0.44,210,4455.31
0.45,210,4522.31
0.45,210,4589.81
0.45,210,4657.81
0.46,210,4726.31
0.46,210,4795.31
0.46,210,4864.81
0.47,210,4934.81
0.47,210,5005.31
0.47,210,5076.31
0.48,210,5147.8
0.48,210,5219.8
0.48,210,5292.3
0.49,210,5365.3
0.49,210,5438.8
0.49,210,5512.8
0.5,210,5587.3
0.5,210,5662.3
0.5,210,5737.8
0.51,210,5813.8
0.51,210,5890.3
0.51,210,5967.3
0.52,210,6044.79
0.52,210,6122.79
0.52,210,6201.29
0.53,210,6280.29
0.53,210,6359.79
0.53,210,6439.79
0.54,210,6520.29
0.54,210,6601.29
0.54,210,6682.79
0.55,210,6764.79
0.55,210,6847.28
0.55,210,6930.28
0.56,210,7013.78
0.56,210,7097.78
0.56,210,7182.28
0.57,210,7267.28
0.57,210,7352.78
0.57,210,7438.78
0.58,210,7525.28
0.58,210,7612.27
0.58,210,7699.77
0.59,210,7787.77
0.59,210,7876.27
0.59,210,7965.27
0.6,210,8054.77
0.6,210,8144.77
0.6,210,8235.27
0.61,210,8326.26
0.61,210,8417.76
0.61,210,8509.76
0.62,210,8602.26
0.62,210,8695.26
0.62,210,8788.76
0.63,210,8882.76
0.63,210,8977.26
0.63,210,9072.25
0.64,210,9167.75
0.64,210,9263.75
0.64,210,9360.25
0.65,210,9457.25
0.65,210,9554.75
0.65,210,9652.75
0.66,210,9751.25
0.66,210,9850.24
0.66,210,9949.74
0.67,210,10049.74
0.67,210,10150.24
