lot,gridPips,tpMoney
0.01,320,3
0.01,320,3
0.01,320,4.5
0.02,320,7.5
0.02,320,10.5
0.02,320,13.5
0.03,320,18
0.03,320,22.5
0.03,320,27
0.04,320,33
0.04,320,39
0.04,320,45
0.05,320,52.5
0.05,320,60
0.05,320,67.5
0.06,320,76.5
0.06,320,85.5
0.06,320,94.5
0.07,320,105
0.07,320,115.5
0.07,320,126
0.08,320,138
0.08,320,150
0.08,320,162
0.09,320,175.5
0.09,320,189
0.09,320,202.5
0.1,320,217.5
0.1,320,232.5
0.1,320,247.5
0.11,320,264
0.11,320,280.5
0.11,320,297
0.12,320,315
0.12,320,333
0.12,320,351
0.13,320,370.5
0.13,320,390
0.13,320,409.5
0.14,320,430.5
0.14,320,451.5
0.14,320,472.5
0.15,320,495
0.15,320,517.5
0.15,320,540
0.16,320,564
0.16,320,588
0.16,320,612
0.17,320,637.5
0.17,320,663
0.17,320,688.5
0.18,320,715.5
0.18,320,742.5
0.18,320,769.5
0.19,320,798
0.19,320,826.5
0.19,320,855
0.2,320,885
0.2,320,915
0.2,320,945
0.21,320,976.5
0.21,320,1008
0.21,320,1039.5
0.22,320,1072.5
0.22,320,1105.5
0.22,320,1138.5
0.23,320,1173
0.23,320,1207.5
0.23,320,1242
0.24,320,1278
0.24,320,1314
0.24,320,1350
0.25,320,1387.5
0.25,320,1425
0.25,320,1462.5
0.26,320,1501.5
0.26,320,1540.5
0.26,320,1579.5
0.27,320,1620
0.27,320,1660.5
0.27,320,1701
0.28,320,1743
0.28,320,1785
0.28,320,1827
0.29,320,1870.5
0.29,320,1914
0.29,320,1957.5
0.3,320,2002.5
0.3,320,2047.5
0.3,320,2092.5
0.31,320,2139
0.31,320,2185.5
0.31,320,2232
0.32,320,2280
0.32,320,2328
0.32,320,2376
0.33,320,2425.5
0.33,320,2475
0.33,320,2524.5
0.34,320,2575.5
0.34,320,2626.5
0.34,320,2677.5
0.35,320,2730
0.35,320,2782.33
0.35,320,2835.33
0.36,320,2888.83
0.36,320,2942.83
0.36,320,2997.33
0.37,320,3052.33
0.37,320,3107.83
0.37,320,3163.82
0.38,320,3220.32
0.38,320,3277.32
0.38,320,3334.82
0.39,320,3392.82
0.39,320,3451.32
0.39,320,3510.32
0.4,320,3569.82
0.4,320,3629.82
0.4,320,3690.32
0.41,320,3751.32
0.41,320,3812.82
0.41,320,3874.82
0.42,320,3937.32
0.42,320,4000.32
0.42,320,4063.82
0.43,320,4127.82
0.43,320,4192.32
0.43,320,4257.31
0.44,320,4322.81
0.44,320,4388.81
0.44,320,4455.31
0.45,320,4522.31
0.45,320,4589.81
0.45,320,4657.81
0.46,320,4726.31
0.46,320,4795.31
0.46,320,4864.81
0.47,320,4934.81
0.47,320,5005.31
0.47,320,5076.31
0.48,320,5147.8
0.48,320,5219.8
0.48,320,5292.3
0.49,320,5365.3
0.49,320,5438.8
0.49,320,5512.8
0.5,320,5587.3
0.5,320,5662.3
0.5,320,5737.8
0.51,320,5813.8
0.51,320,5890.3
0.51,320,5967.3
0.52,320,6044.79
0.52,320,6122.79
0.52,320,6201.29
0.53,320,6280.29
0.53,320,6359.79
0.53,320,6439.79
0.54,320,6520.29
0.54,320,6601.29
0.54,320,6682.79
0.55,320,6764.79
0.55,320,6847.28
0.55,320,6930.28
0.56,320,7013.78
0.56,320,7097.78
0.56,320,7182.28
0.57,320,7267.28
0.57,320,7352.78
0.57,320,7438.78
0.58,320,7525.28
0.58,320,7612.27
0.58,320,7699.77
0.59,320,7787.77
0.59,320,7876.27
0.59,320,7965.27
0.6,320,8054.77
0.6,320,8144.77
0.6,320,8235.27
0.61,320,8326.26
0.61,320,8417.76
0.61,320,8509.76
0.62,320,8602.26
0.62,320,8695.26
0.62,320,8788.76
0.63,320,8882.76
0.63,320,8977.26
0.63,320,9072.25
0.64,320,9167.75
0.64,320,9263.75
0.64,320,9360.25
0.65,320,9457.25
0.65,320,9554.75
0.65,320,9652.75
0.66,320,9751.25
0.66,320,9850.24
0.66,320,9949.74
0.67,320,10049.74
0.67,320,10150.24
