lot,gridPips,tpMoney
0.01,250,3
0.01,250,3
0.01,250,4.5
0.02,250,7.5
0.02,250,10.5
0.02,250,13.5
0.03,250,18
0.03,250,22.5
0.03,250,27
0.04,250,33
0.04,250,39
0.04,250,45
0.05,250,52.5
0.05,250,60
0.05,250,67.5
0.06,250,76.5
0.06,250,85.5
0.06,250,94.5
0.07,250,105
0.07,250,115.5
0.07,250,126
0.08,250,138
0.08,250,150
0.08,250,162
0.09,250,175.5
0.09,250,189
0.09,250,202.5
0.1,250,217.5
0.1,250,232.5
0.1,250,247.5
0.11,250,264
0.11,250,280.5
0.11,250,297
0.12,250,315
0.12,250,333
0.12,250,351
0.13,250,370.5
0.13,250,390
0.13,250,409.5
0.14,250,430.5
0.14,250,451.5
0.14,250,472.5
0.15,250,495
0.15,250,517.5
0.15,250,540
0.16,250,564
0.16,250,588
0.16,250,612
0.17,250,637.5
0.17,250,663
0.17,250,688.5
0.18,250,715.5
0.18,250,742.5
0.18,250,769.5
0.19,250,798
0.19,250,826.5
0.19,250,855
0.2,250,885
0.2,250,915
0.2,250,945
0.21,250,976.5
0.21,250,1008
0.21,250,1039.5
0.22,250,1072.5
0.22,250,1105.5
0.22,250,1138.5
0.23,250,1173
0.23,250,1207.5
0.23,250,1242
0.24,250,1278
0.24,250,1314
0.24,250,1350
0.25,250,1387.5
0.25,250,1425
0.25,250,1462.5
0.26,250,1501.5
0.26,250,1540.5
0.26,250,1579.5
0.27,250,1620
0.27,250,1660.5
0.27,250,1701
0.28,250,1743
0.28,250,1785
0.28,250,1827
0.29,250,1870.5
0.29,250,1914
0.29,250,1957.5
0.3,250,2002.5
0.3,250,2047.5
0.3,250,2092.5
0.31,250,2139
0.31,250,2185.5
0.31,250,2232
0.32,250,2280
0.32,250,2328
0.32,250,2376
0.33,250,2425.5
0.33,250,2475
0.33,250,2524.5
0.34,250,2575.5
0.34,250,2626.5
0.34,250,2677.5
0.35,250,2730
0.35,250,2782.33
0.35,250,2835.33
0.36,250,2888.83
0.36,250,2942.83
0.36,250,2997.33
0.37,250,3052.33
0.37,250,3107.83
0.37,250,3163.82
0.38,250,3220.32
0.38,250,3277.32
0.38,250,3334.82
0.39,250,3392.82
0.39,250,3451.32
0.39,250,3510.32
0.4,250,3569.82
0.4,250,3629.82
0.4,250,3690.32
0.41,250,3751.32
0.41,250,3812.82
0.41,250,3874.82
0.42,250,3937.32
0.42,250,4000.32
0.42,250,4063.82
0.43,250,4127.82
0.43,250,4192.32
0.43,250,4257.31
0.44,250,4322.81
0.44,250,4388.81
0.44,250,4455.31
0.45,250,4522.31
0.45,250,4589.81
0.45,250,4657.81
0.46,250,4726.31
0.46,250,4795.31
0.46,250,4864.81
0.47,250,4934.81
0.47,250,5005.31
0.47,250,5076.31
0.48,250,5147.8
0.48,250,5219.8
0.48,250,5292.3
0.49,250,5365.3
0.49,250,5438.8
0.49,250,5512.8
0.5,250,5587.3
0.5,250,5662.3
0.5,250,5737.8
0.51,250,5813.8
0.51,250,5890.3
0.51,250,5967.3
0.52,250,6044.79
0.52,250,6122.79
0.52,250,6201.29
0.53,250,6280.29
0.53,250,6359.79
0.53,250,6439.79
0.54,250,6520.29
0.54,250,6601.29
0.54,250,6682.79
0.55,250,6764.79
0.55,250,6847.28
0.55,250,6930.28
0.56,250,7013.78
0.56,250,7097.78
0.56,250,7182.28
0.57,250,7267.28
0.57,250,7352.78
0.57,250,7438.78
0.58,250,7525.28
0.58,250,7612.27
0.58,250,7699.77
0.59,250,7787.77
0.59,250,7876.27
0.59,250,7965.27
0.6,250,8054.77
0.6,250,8144.77
0.6,250,8235.27
0.61,250,8326.26
0.61,250,8417.76
0.61,250,8509.76
0.62,250,8602.26
0.62,250,8695.26
0.62,250,8788.76
0.63,250,8882.76
0.63,250,8977.26
0.63,250,9072.25
0.64,250,9167.75
0.64,250,9263.75
0.64,250,9360.25
0.65,250,9457.25
0.65,250,9554.75
0.65,250,9652.75
0.66,250,9751.25
0.66,250,9850.24
0.66,250,9949.74
0.67,250,10049.74
0.67,250,10150.24
