lot,gridPips,tpMoney
0.01,270,3
0.01,270,3
0.01,270,4.5
0.02,270,7.5
0.02,270,10.5
0.02,270,13.5
0.03,270,18
0.03,270,22.5
0.03,270,27
0.04,270,33
0.04,270,39
0.04,270,45
0.05,270,52.5
0.05,270,60
0.05,270,67.5
0.06,270,76.5
0.06,270,85.5
0.06,270,94.5
0.07,270,105
0.07,270,115.5
0.07,270,126
0.08,270,138
0.08,270,150
0.08,270,162
0.09,270,175.5
0.09,270,189
0.09,270,202.5
0.1,270,217.5
0.1,270,232.5
0.1,270,247.5
0.11,270,264
0.11,270,280.5
0.11,270,297
0.12,270,315
0.12,270,333
0.12,270,351
0.13,270,370.5
0.13,270,390
0.13,270,409.5
0.14,270,430.5
0.14,270,451.5
0.14,270,472.5
0.15,270,495
0.15,270,517.5
0.15,270,540
0.16,270,564
0.16,270,588
0.16,270,612
0.17,270,637.5
0.17,270,663
0.17,270,688.5
0.18,270,715.5
0.18,270,742.5
0.18,270,769.5
0.19,270,798
0.19,270,826.5
0.19,270,855
0.2,270,885
0.2,270,915
0.2,270,945
0.21,270,976.5
0.21,270,1008
0.21,270,1039.5
0.22,270,1072.5
0.22,270,1105.5
0.22,270,1138.5
0.23,270,1173
0.23,270,1207.5
0.23,270,1242
0.24,270,1278
0.24,270,1314
0.24,270,1350
0.25,270,1387.5
0.25,270,1425
0.25,270,1462.5
0.26,270,1501.5
0.26,270,1540.5
0.26,270,1579.5
0.27,270,1620
0.27,270,1660.5
0.27,270,1701
0.28,270,1743
0.28,270,1785
0.28,270,1827
0.29,270,1870.5
0.29,270,1914
0.29,270,1957.5
0.3,270,2002.5
0.3,270,2047.5
0.3,270,2092.5
0.31,270,2139
0.31,270,2185.5
0.31,270,2232
0.32,270,2280
0.32,270,2328
0.32,270,2376
0.33,270,2425.5
0.33,270,2475
0.33,270,2524.5
0.34,270,2575.5
0.34,270,2626.5
0.34,270,2677.5
0.35,270,2730
0.35,270,2782.33
0.35,270,2835.33
0.36,270,2888.83
0.36,270,2942.83
0.36,270,2997.33
0.37,270,3052.33
0.37,270,3107.83
0.37,270,3163.82
0.38,270,3220.32
0.38,270,3277.32
0.38,270,3334.82
0.39,270,3392.82
0.39,270,3451.32
0.39,270,3510.32
0.4,270,3569.82
0.4,270,3629.82
0.4,270,3690.32
0.41,270,3751.32
0.41,270,3812.82
0.41,270,3874.82
0.42,270,3937.32
0.42,270,4000.32
0.42,270,4063.82
0.43,270,4127.82
0.43,270,4192.32
0.43,270,4257.31
0.44,270,4322.81
0.44,270,4388.81
0.44,270,4455.31
0.45,270,4522.31
0.45,270,4589.81
0.45,270,4657.81
0.46,270,4726.31
0.46,270,4795.31
0.46,270,4864.81
0.47,270,4934.81
0.47,270,5005.31
0.47,270,5076.31
0.48,270,5147.8
0.48,270,5219.8
0.48,270,5292.3
0.49,270,5365.3
0.49,270,5438.8
0.49,270,5512.8
0.5,270,5587.3
0.5,270,5662.3
0.5,270,5737.8
0.51,270,5813.8
0.51,270,5890.3
0.51,270,5967.3
0.52,270,6044.79
0.52,270,6122.79
0.52,270,6201.29
0.53,270,6280.29
0.53,270,6359.79
0.53,270,6439.79
0.54,270,6520.29
0.54,270,6601.29
0.54,270,6682.79
0.55,270,6764.79
0.55,270,6847.28
0.55,270,6930.28
0.56,270,7013.78
0.56,270,7097.78
0.56,270,7182.28
0.57,270,7267.28
0.57,270,7352.78
0.57,270,7438.78
0.58,270,7525.28
0.58,270,7612.27
0.58,270,7699.77
0.59,270,7787.77
0.59,270,7876.27
0.59,270,7965.27
0.6,270,8054.77
0.6,270,8144.77
0.6,270,8235.27
0.61,270,8326.26
0.61,270,8417.76
0.61,270,8509.76
0.62,270,8602.26
0.62,270,8695.26
0.62,270,8788.76
0.63,270,8882.76
0.63,270,8977.26
0.63,270,9072.25
0.64,270,9167.75
0.64,270,9263.75
0.64,270,9360.25
0.65,270,9457.25
0.65,270,9554.75
0.65,270,9652.75
0.66,270,9751.25
0.66,270,9850.24
0.66,270,9949.74
0.67,270,10049.74
0.67,270,10150.24
