Lot,GridPoints,TpMoney
0.01,350,1.75
0.01,350,3.5
0.01,350,5.25
0.01,350,7
0.01,350,8.75
0.02,350,12.25
0.02,350,15.75
0.02,350,19.25
0.02,350,22.75
0.02,350,26.25
0.03,350,31.5
0.03,350,36.75
0.03,350,42
0.04,350,49
0.04,350,56
0.05,350,64.75
0.05,350,73.5
0.06,350,84
0.06,350,94.5
0.07,350,106.75
0.07,350,119
0.08,350,133
0.08,350,147
0.09,350,162.75
0.09,350,178.5
0.1,350,196
0.1,350,213.5
0.11,350,232.75
0.11,350,252
0.12,350,273
0.12,350,294
0.13,350,316.75
0.13,350,339.5
0.14,350,364
0.14,350,388.5
0.15,350,414.75
0.15,350,441
0.16,350,469
0.16,350,497
0.17,350,526.75
0.17,350,556.5
0.18,350,588
0.18,350,619.5
0.19,350,652.75
0.19,350,686
0.2,350,721
0.2,350,756
0.21,350,792.75
0.21,350,829.5
0.22,350,868
0.22,350,906.5
0.23,350,946.75
0.23,350,987
0.24,350,1029
0.24,350,1071
0.25,350,1114.75
0.25,350,1158.5
0.26,350,1204
0.26,350,1249.5
0.27,350,1296.75
0.27,350,1344
0.28,350,1393
0.28,350,1442
0.29,350,1492.75
0.29,350,1543.5
0.3,350,1596
0.3,350,1648.5
0.31,350,1702.75
0.31,350,1757
0.32,350,1813
0.32,350,1869
0.33,350,1926.75
0.33,350,1984.5
0.34,350,2044
0.34,350,2103.5
0.35,350,2164.75
0.35,350,2226
0.36,350,2289
0.36,350,2352
0.37,350,2416.75
0.37,350,2481.5
0.38,350,2548
0.38,350,2614.5
0.39,350,2682.75
0.39,350,2751
0.4,350,2821
0.4,350,2891
0.41,350,2962.75
0.41,350,3034.5
0.42,350,3108
0.42,350,3181.5
0.43,350,3256.75
0.43,350,3332
0.44,350,3409
0.44,350,3486
0.45,350,3564.75
0.45,350,3643.5
0.46,350,3724
0.46,350,3804.5
0.47,350,3886.75
0.47,350,3969
0.48,350,4053
0.48,350,4137
0.49,350,4222.75
0.49,350,4308.5
0.5,350,4396
0.5,350,4483.5
0.51,350,4572.75
0.51,350,4662
0.52,350,4753
0.52,350,4844
0.53,350,4936.75
0.53,350,5029.5
0.54,350,5124
0.54,350,5218.5
0.55,350,5314.75
0.55,350,5411
0.56,350,5509
0.56,350,5607
0.57,350,5706.75
0.57,350,5806.5
0.58,350,5908
0.58,350,6009.5
0.59,350,6112.75
0.59,350,6216
0.6,350,6321
0.6,350,6426
0.61,350,6532.75
0.61,350,6639.5
0.62,350,6748
0.62,350,6856.5
0.63,350,6966.75
0.63,350,7077
0.64,350,7189
0.64,350,7301
0.65,350,7414.75
0.65,350,7528.5
0.66,350,7644
0.66,350,7759.5
0.67,350,7876.75
0.67,350,7994
0.68,350,8113
0.68,350,8232
0.69,350,8352.75
0.69,350,8473.5
0.7,350,8596
0.7,350,8718.5
0.71,350,8842.75
0.71,350,8967
0.72,350,9093
0.72,350,9219
0.73,350,9346.75
0.73,350,9474.5
0.74,350,9604
0.74,350,9733.5
0.75,350,9864.75
0.75,350,9996
0.76,350,10129
0.76,350,10262
0.77,350,10396.75
0.77,350,10531.5
0.78,350,10668
0.78,350,10804.5
0.79,350,10942.75
0.79,350,11081
0.8,350,11221
0.8,350,11361
0.81,350,11502.75
0.81,350,11644.5
0.82,350,11788
0.82,350,11931.5
0.83,350,12076.75
0.83,350,12222
0.84,350,12369
0.84,350,12516
0.85,350,12664.75
0.85,350,12813.5
0.86,350,12964
0.86,350,13114.5
0.87,350,13266.75
0.87,350,13419
0.88,350,13573
0.88,350,13727
0.89,350,13882.75
0.89,350,14038.5
0.9,350,14196
0.9,350,14353.5
0.91,350,14512.75
0.91,350,14672
0.92,350,14833
0.92,350,14994
0.93,350,15156.75
0.93,350,15319.5
0.94,350,15484
0.94,350,15648.5
0.95,350,15814.75
0.95,350,15981
0.96,350,16149
0.96,350,16317
0.97,350,16486.75
0.97,350,16656.5
0.98,350,16828
0.98,350,16999.5
0.99,350,17172.75
0.99,350,17346
1,350,17521
1,350,17696
1.01,350,17872.75
1.01,350,18049.5
1.02,350,18228
1.02,350,18406.5
1.03,350,18586.75
1.03,350,18767
1.04,350,18949
1.04,350,19131
1.05,350,19314.75
1.05,350,19498.5
1.06,350,19684
1.06,350,19869.5
1.07,350,20056.75
1.07,350,20244
1.08,350,20433
1.08,350,20622
1.09,350,20812.75
1.09,350,21003.5
1.1,350,21196
1.1,350,21388.5
1.11,350,21582.75
1.11,350,21777
1.12,350,21973
1.12,350,22169
1.13,350,22366.75
1.13,350,22564.5
1.14,350,22764
1.14,350,22963.5
1.15,350,23164.75
1.15,350,23366
1.16,350,23569
1.16,350,23772
1.17,350,23976.75
1.17,350,24181.5
1.18,350,24388
1.18,350,24594.5
1.19,350,24802.75
1.19,350,25011
1.2,350,25221
1.2,350,25431
1.21,350,25642.75
1.21,350,25854.5
1.22,350,26068
1.22,350,26281.5
1.23,350,26496.75
1.23,350,26712
1.24,350,26929
1.24,350,27146
1.25,350,27364.75
1.25,350,27583.5
1.26,350,27804
1.26,350,28024.5
1.27,350,28246.75
1.27,350,28469
1.28,350,28693
1.28,350,28917
1.29,350,29142.75
1.29,350,29368.5
1.3,350,29596
1.3,350,29823.5
1.31,350,30052.75
1.31,350,30282
1.32,350,30513
1.32,350,30744
1.33,350,30976.75
1.33,350,31209.5
1.34,350,31444
1.34,350,31678.5
1.35,350,31914.75
1.35,350,32151
1.36,350,32389
1.36,350,32627
1.37,350,32866.75
1.37,350,33106.5
1.38,350,33348
1.38,350,33589.5
1.39,350,33832.75
1.39,350,34076
1.4,350,34321
1.4,350,34566
1.41,350,34812.75
1.41,350,35059.5
1.42,350,35308
1.42,350,35556.5
1.43,350,35806.75
1.43,350,36057
1.44,350,36309
1.44,350,36561
1.45,350,36814.75
1.45,350,37068.5
1.46,350,37324
1.46,350,37579.5
1.47,350,37836.75
1.47,350,38094
1.48,350,38353
1.48,350,38612
1.49,350,38872.75
1.49,350,39133.5
1.5,350,39396
1.5,350,39658.5
1.51,350,39922.75
1.51,350,40187
1.52,350,40453
1.52,350,40719
1.53,350,40986.75
1.53,350,41254.5
1.54,350,41524
1.54,350,41793.5
1.55,350,42064.75
1.55,350,42336
1.56,350,42609
1.56,350,42882
1.57,350,43156.75
1.57,350,43431.5
1.58,350,43708
1.58,350,43984.5
1.59,350,44262.75
1.59,350,44541
1.6,350,44821
1.6,350,45101
1.61,350,45382.75
1.61,350,45664.5
1.62,350,45948
1.62,350,46231.5
1.63,350,46516.75
1.63,350,46802
1.64,350,47089
1.64,350,47376
1.65,350,47664.75
1.65,350,47953.5
1.66,350,48244
1.66,350,48534.5
1.67,350,48826.75
1.67,350,49119
1.68,350,49413
1.68,350,49707
1.69,350,50002.75
1.69,350,50298.5
1.7,350,50596
1.7,350,50893.5
1.71,350,51192.75
1.71,350,51492
1.72,350,51793
1.72,350,52094
1.73,350,52396.75
1.73,350,52699.5
1.74,350,53004
1.74,350,53308.5
1.75,350,53614.75
1.75,350,53921
1.76,350,54229
1.76,350,54537
1.77,350,54846.75
1.77,350,55156.5
1.78,350,55468
1.78,350,55779.5
1.79,350,56092.75
1.79,350,56406
1.8,350,56721
1.8,350,57036
1.81,350,57352.75
1.81,350,57669.5
1.82,350,57988
1.82,350,58306.5
1.83,350,58626.75
1.83,350,58947
1.84,350,59269
1.84,350,59591
1.85,350,59914.75
1.85,350,60238.5
1.86,350,60564
1.86,350,60889.5
1.87,350,61216.75
1.87,350,61544
1.88,350,61873
1.88,350,62202
1.89,350,62532.75
1.89,350,62863.5
1.9,350,63196
1.9,350,63528.5
1.91,350,63862.75
1.91,350,64197
1.92,350,64533
1.92,350,64869
1.93,350,65206.75
1.93,350,65544.5
1.94,350,65884
1.94,350,66223.5
1.95,350,66564.75
1.95,350,66906
1.96,350,67249
1.96,350,67592
1.97,350,67936.75
1.97,350,68281.5
1.98,350,68628
1.98,350,68974.5
1.99,350,69322.75
1.99,350,69671
2,350,70021
2,350,70371
2.01,350,70722.75
2.01,350,71074.5
2.02,350,71428
2.02,350,71781.5
2.03,350,72136.75
2.03,350,72492
2.04,350,72849
2.04,350,73206
2.05,350,73564.75
2.05,350,73923.5
2.06,350,74284
2.06,350,74644.5
2.07,350,75006.75
2.07,350,75369
2.08,350,75733
2.08,350,76097
2.09,350,76462.75
2.09,350,76828.5
2.1,350,77196
2.1,350,77563.5
2.11,350,77932.75
2.11,350,78302
2.12,350,78673
2.12,350,79044
2.13,350,79416.75
2.13,350,79789.5
2.14,350,80164
2.14,350,80538.5
2.15,350,80914.75
2.15,350,81291
2.16,350,81669
2.16,350,82047
2.17,350,82426.75
2.17,350,82806.5
2.18,350,83188
2.18,350,83569.5
2.19,350,83952.75
2.19,350,84336
2.2,350,84721
2.2,350,85106
2.21,350,85492.75
2.21,350,85879.5
2.22,350,86268
2.22,350,86656.5
2.23,350,87046.75
2.23,350,87437
2.24,350,87829
2.24,350,88221
2.25,350,88614.75
2.25,350,89008.5
2.26,350,89404
2.26,350,89799.5
2.27,350,90196.75
2.27,350,90594
2.28,350,90993
2.28,350,91392
2.29,350,91792.75
2.29,350,92193.5
2.3,350,92596
2.3,350,92998.5
2.31,350,93402.75
2.31,350,93807
2.32,350,94213
2.32,350,94619
2.33,350,95026.75
2.33,350,95434.5
2.34,350,95844
2.34,350,96253.5
2.35,350,96664.75
2.35,350,97076
2.36,350,97489
2.36,350,97902
2.37,350,98316.75
2.37,350,98731.5
2.38,350,99148
2.38,350,99564.5
2.39,350,99982.75
2.39,350,100401
2.4,350,100821
2.4,350,101241
2.41,350,101662.75
2.41,350,102084.5
2.42,350,102508
2.42,350,102931.5
2.43,350,103356.75
2.43,350,103782
2.44,350,104209
2.44,350,104636
2.45,350,105064.75
2.45,350,105493.5
2.46,350,105924
2.46,350,106354.5
2.47,350,106786.75
2.47,350,107219
2.48,350,107653
