Lot,GridPoints,TpMoney
0.01,690,3.45
0.01,690,6.9
0.01,690,10.35
0.01,690,13.8
0.01,690,17.25
0.02,690,24.15
0.02,690,31.05
0.02,690,37.95
0.02,690,44.85
0.02,690,51.75
0.03,690,62.1
0.03,690,72.45
0.03,690,82.8
0.04,690,96.6
0.04,690,110.4
0.05,690,127.65
0.05,690,144.9
0.06,690,165.6
0.06,690,186.3
0.07,690,210.45
0.07,690,234.6
0.08,690,262.2
0.08,690,289.8
0.09,690,320.85
0.09,690,351.9
0.1,690,386.4
0.1,690,420.9
0.11,690,458.85
0.11,690,496.8
0.12,690,538.2
0.12,690,579.6
0.13,690,624.45
0.13,690,669.3
0.14,690,717.6
0.14,690,765.9
0.15,690,817.65
0.15,690,869.4
0.16,690,924.6
0.16,690,979.8
0.17,690,1038.45
0.17,690,1097.1
0.18,690,1159.2
0.18,690,1221.3
0.19,690,1286.85
0.19,690,1352.4
0.2,690,1421.4
0.2,690,1490.4
0.21,690,1562.85
0.21,690,1635.3
0.22,690,1711.2
0.22,690,1787.1
0.23,690,1866.45
0.23,690,1945.8
0.24,690,2028.6
0.24,690,2111.4
0.25,690,2197.65
0.25,690,2283.9
0.26,690,2373.6
0.26,690,2463.3
0.27,690,2556.45
0.27,690,2649.6
0.28,690,2746.2
0.28,690,2842.8
0.29,690,2942.85
0.29,690,3042.9
0.3,690,3146.4
0.3,690,3249.9
0.31,690,3356.85
0.31,690,3463.8
0.32,690,3574.2
0.32,690,3684.6
0.33,690,3798.45
0.33,690,3912.3
0.34,690,4029.6
0.34,690,4146.9
0.35,690,4267.65
0.35,690,4388.4
0.36,690,4512.6
0.36,690,4636.8
0.37,690,4764.45
0.37,690,4892.1
0.38,690,5023.2
0.38,690,5154.3
0.39,690,5288.85
0.39,690,5423.4
0.4,690,5561.4
0.4,690,5699.4
0.41,690,5840.85
0.41,690,5982.3
0.42,690,6127.2
0.42,690,6272.1
0.43,690,6420.45
0.43,690,6568.8
0.44,690,6720.6
0.44,690,6872.4
0.45,690,7027.65
0.45,690,7182.9
