Lot,GridPoints,TpMoney
0.01,520,2.6
0.01,520,5.2
0.01,520,7.8
0.01,520,10.4
0.01,520,13
0.02,520,18.2
0.02,520,23.4
0.02,520,28.6
0.02,520,33.8
0.02,520,39
0.03,520,46.8
0.03,520,54.6
0.03,520,62.4
0.04,520,72.8
0.04,520,83.2
0.05,520,96.2
0.05,520,109.2
0.06,520,124.8
0.06,520,140.4
0.07,520,158.6
0.07,520,176.8
0.08,520,197.6
0.08,520,218.4
0.09,520,241.8
0.09,520,265.2
0.1,520,291.2
0.1,520,317.2
0.11,520,345.8
0.11,520,374.4
0.12,520,405.6
0.12,520,436.8
0.13,520,470.6
0.13,520,504.4
0.14,520,540.8
0.14,520,577.2
0.15,520,616.2
0.15,520,655.2
0.16,520,696.8
0.16,520,738.4
0.17,520,782.6
0.17,520,826.8
0.18,520,873.6
0.18,520,920.4
0.19,520,969.8
0.19,520,1019.2
0.2,520,1071.2
0.2,520,1123.2
0.21,520,1177.8
0.21,520,1232.4
0.22,520,1289.6
0.22,520,1346.8
0.23,520,1406.6
0.23,520,1466.4
0.24,520,1528.8
0.24,520,1591.2
0.25,520,1656.2
0.25,520,1721.2
0.26,520,1788.8
0.26,520,1856.4
0.27,520,1926.6
0.27,520,1996.8
0.28,520,2069.6
0.28,520,2142.4
0.29,520,2217.8
0.29,520,2293.2
0.3,520,2371.2
0.3,520,2449.2
0.31,520,2529.8
0.31,520,2610.4
0.32,520,2693.6
0.32,520,2776.8
0.33,520,2862.6
0.33,520,2948.4
0.34,520,3036.8
0.34,520,3125.2
0.35,520,3216.2
0.35,520,3307.2
0.36,520,3400.8
0.36,520,3494.4
0.37,520,3590.6
0.37,520,3686.8
0.38,520,3785.6
0.38,520,3884.4
0.39,520,3985.8
0.39,520,4087.2
0.4,520,4191.2
0.4,520,4295.2
0.41,520,4401.8
0.41,520,4508.4
0.42,520,4617.6
0.42,520,4726.8
0.43,520,4838.6
0.43,520,4950.4
0.44,520,5064.8
0.44,520,5179.2
0.45,520,5296.2
0.45,520,5413.2
0.46,520,5532.8
0.46,520,5652.4
0.47,520,5774.6
0.47,520,5896.8
0.48,520,6021.6
0.48,520,6146.4
0.49,520,6273.8
0.49,520,6401.2
0.5,520,6531.2
0.5,520,6661.2
0.51,520,6793.8
0.51,520,6926.4
0.52,520,7061.6
0.52,520,7196.8
0.53,520,7334.6
0.53,520,7472.4
0.54,520,7612.8
0.54,520,7753.2
0.55,520,7896.2
0.55,520,8039.2
0.56,520,8184.8
0.56,520,8330.4
0.57,520,8478.6
0.57,520,8626.8
0.58,520,8777.6
0.58,520,8928.4
0.59,520,9081.8
0.59,520,9235.2
0.6,520,9391.2
0.6,520,9547.2
0.61,520,9705.8
0.61,520,9864.4
0.62,520,10025.6
0.62,520,10186.8
0.63,520,10350.6
0.63,520,10514.4
0.64,520,10680.8
0.64,520,10847.2
0.65,520,11016.2
0.65,520,11185.2
0.66,520,11356.8
0.66,520,11528.4
0.67,520,11702.6
0.67,520,11876.8
0.68,520,12053.6
0.68,520,12230.4
0.69,520,12409.8
0.69,520,12589.2
0.7,520,12771.2
0.7,520,12953.2
0.71,520,13137.8
0.71,520,13322.4
0.72,520,13509.6
0.72,520,13696.8
0.73,520,13886.6
0.73,520,14076.4
0.74,520,14268.8
0.74,520,14461.2
0.75,520,14656.2
0.75,520,14851.2
0.76,520,15048.8
0.76,520,15246.4
0.77,520,15446.6
0.77,520,15646.8
0.78,520,15849.6
0.78,520,16052.4
0.79,520,16257.8
0.79,520,16463.2
0.8,520,16671.2
0.8,520,16879.2
0.81,520,17089.8
0.81,520,17300.4
0.82,520,17513.6
0.82,520,17726.8
0.83,520,17942.6
0.83,520,18158.4
0.84,520,18376.8
0.84,520,18595.2
0.85,520,18816.2
0.85,520,19037.2
0.86,520,19260.8
0.86,520,19484.4
0.87,520,19710.6
0.87,520,19936.8
0.88,520,20165.6
0.88,520,20394.4
0.89,520,20625.8
0.89,520,20857.2
0.9,520,21091.2
0.9,520,21325.2
0.91,520,21561.8
0.91,520,21798.4
0.92,520,22037.6
0.92,520,22276.8
0.93,520,22518.6
0.93,520,22760.4
0.94,520,23004.8
0.94,520,23249.2
0.95,520,23496.2
0.95,520,23743.2
0.96,520,23992.8
0.96,520,24242.4
0.97,520,24494.6
0.97,520,24746.8
0.98,520,25001.6
0.98,520,25256.4
0.99,520,25513.8
0.99,520,25771.2
1,520,26031.2
1,520,26291.2
1.01,520,26553.8
1.01,520,26816.4
1.02,520,27081.6
1.02,520,27346.8
1.03,520,27614.6
1.03,520,27882.4
1.04,520,28152.8
1.04,520,28423.2
1.05,520,28696.2
1.05,520,28969.2
1.06,520,29244.8
1.06,520,29520.4
1.07,520,29798.6
1.07,520,30076.8
1.08,520,30357.6
1.08,520,30638.4
1.09,520,30921.8
1.09,520,31205.2
1.1,520,31491.2
1.1,520,31777.2
1.11,520,32065.8
1.11,520,32354.4
1.12,520,32645.6
1.12,520,32936.8
1.13,520,33230.6
1.13,520,33524.4
1.14,520,33820.8
1.14,520,34117.2
1.15,520,34416.2
1.15,520,34715.2
1.16,520,35016.8
1.16,520,35318.4
1.17,520,35622.6
1.17,520,35926.8
1.18,520,36233.6
1.18,520,36540.4
1.19,520,36849.8
1.19,520,37159.2
1.2,520,37471.2
1.2,520,37783.2
1.21,520,38097.8
1.21,520,38412.4
1.22,520,38729.6
1.22,520,39046.8
1.23,520,39366.6
1.23,520,39686.4
1.24,520,40008.8
1.24,520,40331.2
1.25,520,40656.2
1.25,520,40981.2
1.26,520,41308.8
1.26,520,41636.4
1.27,520,41966.6
1.27,520,42296.8
1.28,520,42629.6
1.28,520,42962.4
1.29,520,43297.8
1.29,520,43633.2
1.3,520,43971.2
1.3,520,44309.2
1.31,520,44649.8
1.31,520,44990.4
1.32,520,45333.6
1.32,520,45676.8
1.33,520,46022.6
1.33,520,46368.4
1.34,520,46716.8
1.34,520,47065.2
1.35,520,47416.2
1.35,520,47767.2
1.36,520,48120.8
1.36,520,48474.4
1.37,520,48830.6
1.37,520,49186.8
1.38,520,49545.6
1.38,520,49904.4
1.39,520,50265.8
1.39,520,50627.2
1.4,520,50991.2
1.4,520,51355.2
1.41,520,51721.8
1.41,520,52088.4
1.42,520,52457.6
1.42,520,52826.8
1.43,520,53198.6
1.43,520,53570.4
1.44,520,53944.8
1.44,520,54319.2
1.45,520,54696.2
1.45,520,55073.2
1.46,520,55452.8
1.46,520,55832.4
1.47,520,56214.6
1.47,520,56596.8
1.48,520,56981.6
1.48,520,57366.4
1.49,520,57753.8
1.49,520,58141.2
1.5,520,58531.2
1.5,520,58921.2
1.51,520,59313.8
1.51,520,59706.4
1.52,520,60101.6
1.52,520,60496.8
1.53,520,60894.6
1.53,520,61292.4
1.54,520,61692.8
1.54,520,62093.2
1.55,520,62496.2
1.55,520,62899.2
1.56,520,63304.8
1.56,520,63710.4
1.57,520,64118.6
1.57,520,64526.8
1.58,520,64937.6
1.58,520,65348.4
1.59,520,65761.8
1.59,520,66175.2
1.6,520,66591.2
1.6,520,67007.2
1.61,520,67425.8
1.61,520,67844.4
1.62,520,68265.6
1.62,520,68686.8
1.63,520,69110.6
1.63,520,69534.4
1.64,520,69960.8
1.64,520,70387.2
1.65,520,70816.2
1.65,520,71245.2
1.66,520,71676.8
1.66,520,72108.4
1.67,520,72542.6
1.67,520,72976.8
1.68,520,73413.6
1.68,520,73850.4
1.69,520,74289.8
1.69,520,74729.2
1.7,520,75171.2
1.7,520,75613.2
1.71,520,76057.8
1.71,520,76502.4
1.72,520,76949.6
1.72,520,77396.8
1.73,520,77846.6
1.73,520,78296.4
1.74,520,78748.8
1.74,520,79201.2
1.75,520,79656.2
1.75,520,80111.2
1.76,520,80568.8
1.76,520,81026.4
1.77,520,81486.6
1.77,520,81946.8
1.78,520,82409.6
1.78,520,82872.4
1.79,520,83337.8
