lot,gridPips,tpMoney
0.01,780,3.9
0.01,780,7.8
0.01,780,11.7
0.01,780,15.6
0.01,780,19.5
0.02,780,27.3
0.02,780,35.1
0.02,780,42.9
0.02,780,50.7
0.02,780,58.5
0.03,780,70.2
0.03,780,81.9
0.03,780,93.6
0.04,780,109.2
0.04,780,124.8
0.05,780,144.3
0.05,780,163.8
0.06,780,187.2
0.06,780,210.6
0.07,780,237.9
0.07,780,265.2
0.08,780,296.4
0.08,780,327.6
0.09,780,362.7
0.09,780,397.8
0.1,780,436.8
0.1,780,475.8
0.11,780,518.7
0.11,780,561.6
0.12,780,608.4
0.12,780,655.2
0.13,780,705.9
0.13,780,756.6
0.14,780,811.2
0.14,780,865.8
0.15,780,924.3
0.15,780,982.8
0.16,780,1045.2
0.16,780,1107.6
0.17,780,1173.9
0.17,780,1240.2
0.18,780,1310.4
0.18,780,1380.6
0.19,780,1454.7
0.19,780,1528.8
0.2,780,1606.8
0.2,780,1684.8
0.21,780,1766.7
0.21,780,1848.6
0.22,780,1934.4
0.22,780,2020.2
0.23,780,2109.9
0.23,780,2199.6
0.24,780,2293.2
0.24,780,2386.8
0.25,780,2484.3
0.25,780,2581.8
0.26,780,2683.2
0.26,780,2784.6
0.27,780,2889.9
0.27,780,2995.2
0.28,780,3104.4
0.28,780,3213.6
0.29,780,3326.7
0.29,780,3439.8
0.3,780,3556.8
0.3,780,3673.8
0.31,780,3794.7
0.31,780,3915.6
0.32,780,4040.4
0.32,780,4165.2
0.33,780,4293.9
0.33,780,4422.6
0.34,780,4555.2
0.34,780,4687.8
0.35,780,4824.3
0.35,780,4960.8
0.36,780,5101.2
0.36,780,5241.6
0.37,780,5385.9
0.37,780,5530.2
0.38,780,5678.4
0.38,780,5826.6
0.39,780,5978.7
0.39,780,6130.8
0.4,780,6286.8
0.4,780,6442.8
0.41,780,6602.7
0.41,780,6762.6
0.42,780,6926.4
0.42,780,7090.2
0.43,780,7257.9
0.43,780,7425.6
0.44,780,7597.2
0.44,780,7768.8
0.45,780,7944.3
0.45,780,8119.8
0.46,780,8299.2
0.46,780,8478.6
0.47,780,8661.9
0.47,780,8845.2
0.48,780,9032.4
0.48,780,9219.6
0.49,780,9410.7
0.49,780,9601.8
0.5,780,9796.8
0.5,780,9991.8
0.51,780,10190.7
0.51,780,10389.6
0.52,780,10592.4
0.52,780,10795.2
0.53,780,11001.9
0.53,780,11208.6
0.54,780,11419.2
0.54,780,11629.8
0.55,780,11844.3
0.55,780,12058.8
0.56,780,12277.2
0.56,780,12495.6
0.57,780,12717.9
0.57,780,12940.2
0.58,780,13166.4
0.58,780,13392.6
0.59,780,13622.7
0.59,780,13852.8
0.6,780,14086.8
0.6,780,14320.8
0.61,780,14558.7
0.61,780,14796.6
0.62,780,15038.4
0.62,780,15280.2
0.63,780,15525.9
0.63,780,15771.6
0.64,780,16021.2
0.64,780,16270.8
0.65,780,16524.3
0.65,780,16777.8
0.66,780,17035.2
0.66,780,17292.6
0.67,780,17553.9
0.67,780,17815.2
0.68,780,18080.4
0.68,780,18345.6
0.69,780,18614.7
0.69,780,18883.8
0.7,780,19156.8
0.7,780,19429.8
0.71,780,19706.7
0.71,780,19983.6
0.72,780,20264.4
0.72,780,20545.2
0.73,780,20829.9
0.73,780,21114.6
0.74,780,21403.2
0.74,780,21691.8
0.75,780,21984.3
0.75,780,22276.8
0.76,780,22573.2
0.76,780,22869.6
0.77,780,23169.9
0.77,780,23470.2
0.78,780,23774.4
0.78,780,24078.6
0.79,780,24386.7
0.79,780,24694.8
0.8,780,25006.8
0.8,780,25318.8
0.81,780,25634.7
0.81,780,25950.6
0.82,780,26270.4
0.82,780,26590.2
0.83,780,26913.9
0.83,780,27237.6
0.84,780,27565.2
0.84,780,27892.8
0.85,780,28224.3
0.85,780,28555.8
0.86,780,28891.2
0.86,780,29226.6
0.87,780,29565.9
0.87,780,29905.2
0.88,780,30248.4
0.88,780,30591.6
0.89,780,30938.7
0.89,780,31285.8
0.9,780,31636.8
0.9,780,31987.8
0.91,780,32342.7
0.91,780,32697.6
0.92,780,33056.4
0.92,780,33415.2
0.93,780,33777.9
0.93,780,34140.6
0.94,780,34507.2
0.94,780,34873.8
0.95,780,35244.3
0.95,780,35614.8
0.96,780,35989.2
0.96,780,36363.6
0.97,780,36741.9
0.97,780,37120.2
0.98,780,37502.4
0.98,780,37884.6
0.99,780,38270.7
0.99,780,38656.8
1,780,39046.8
1,780,39436.8
1.01,780,39830.7
1.01,780,40224.6
1.02,780,40622.4
1.02,780,41020.2
1.03,780,41421.9
1.03,780,41823.6
1.04,780,42229.2
1.04,780,42634.8
1.05,780,43044.3
1.05,780,43453.8
1.06,780,43867.2
1.06,780,44280.6
1.07,780,44697.9
1.07,780,45115.2
