Lot,GridPoints,TpMoney
0.01,680,3.4
0.01,680,6.8
0.01,680,10.2
0.01,680,13.6
0.01,680,17
0.02,680,23.8
0.02,680,30.6
0.02,680,37.4
0.02,680,44.2
0.02,680,51
0.03,680,61.2
0.03,680,71.4
0.03,680,81.6
0.04,680,95.2
0.04,680,108.8
0.05,680,125.8
0.05,680,142.8
0.06,680,163.2
0.06,680,183.6
0.07,680,207.4
0.07,680,231.2
0.08,680,258.4
0.08,680,285.6
0.09,680,316.2
0.09,680,346.8
0.1,680,380.8
0.1,680,414.8
0.11,680,452.2
0.11,680,489.6
0.12,680,530.4
0.12,680,571.2
0.13,680,615.4
0.13,680,659.6
0.14,680,707.2
0.14,680,754.8
0.15,680,805.8
0.15,680,856.8
0.16,680,911.2
0.16,680,965.6
0.17,680,1023.4
0.17,680,1081.2
0.18,680,1142.4
0.18,680,1203.6
0.19,680,1268.2
0.19,680,1332.8
0.2,680,1400.8
0.2,680,1468.8
0.21,680,1540.2
0.21,680,1611.6
0.22,680,1686.4
0.22,680,1761.2
0.23,680,1839.4
0.23,680,1917.6
0.24,680,1999.2
0.24,680,2080.8
0.25,680,2165.8
0.25,680,2250.8
0.26,680,2339.2
0.26,680,2427.6
0.27,680,2519.4
0.27,680,2611.2
0.28,680,2706.4
0.28,680,2801.6
0.29,680,2900.2
0.29,680,2998.8
0.3,680,3100.8
0.3,680,3202.8
0.31,680,3308.2
0.31,680,3413.6
0.32,680,3522.4
0.32,680,3631.2
0.33,680,3743.4
0.33,680,3855.6
0.34,680,3971.2
0.34,680,4086.8
0.35,680,4205.8
0.35,680,4324.8
0.36,680,4447.2
0.36,680,4569.6
0.37,680,4695.4
0.37,680,4821.2
0.38,680,4950.4
0.38,680,5079.6
0.39,680,5212.2
0.39,680,5344.8
0.4,680,5480.8
0.4,680,5616.8
0.41,680,5756.2
0.41,680,5895.6
0.42,680,6038.4
0.42,680,6181.2
0.43,680,6327.4
0.43,680,6473.6
0.44,680,6623.2
0.44,680,6772.8
0.45,680,6925.8
0.45,680,7078.8
0.46,680,7235.2
0.46,680,7391.6
0.47,680,7551.4
0.47,680,7711.2
0.48,680,7874.4
0.48,680,8037.6
0.49,680,8204.2
0.49,680,8370.8
0.5,680,8540.8
0.5,680,8710.8
0.51,680,8884.2
0.51,680,9057.6
0.52,680,9234.4
0.52,680,9411.2
0.53,680,9591.4
0.53,680,9771.6
0.54,680,9955.2
0.54,680,10138.8
0.55,680,10325.8
0.55,680,10512.8
0.56,680,10703.2
0.56,680,10893.6
0.57,680,11087.4
0.57,680,11281.2
0.58,680,11478.4
0.58,680,11675.6
0.59,680,11876.2
0.59,680,12076.8
0.6,680,12280.8
0.6,680,12484.8
0.61,680,12692.2
0.61,680,12899.6
0.62,680,13110.4
0.62,680,13321.2
0.63,680,13535.4
0.63,680,13749.6
0.64,680,13967.2
0.64,680,14184.8
0.65,680,14405.8
0.65,680,14626.8
0.66,680,14851.2
0.66,680,15075.6
0.67,680,15303.4
0.67,680,15531.2
0.68,680,15762.4
0.68,680,15993.6
0.69,680,16228.2
0.69,680,16462.8
0.7,680,16700.8
0.7,680,16938.8
0.71,680,17180.2
0.71,680,17421.6
0.72,680,17666.4
0.72,680,17911.2
0.73,680,18159.4
0.73,680,18407.6
0.74,680,18659.2
0.74,680,18910.8
0.75,680,19165.8
0.75,680,19420.8
0.76,680,19679.2
0.76,680,19937.6
0.77,680,20199.4
0.77,680,20461.2
0.78,680,20726.4
0.78,680,20991.6
0.79,680,21260.2
0.79,680,21528.8
0.8,680,21800.8
0.8,680,22072.8
0.81,680,22348.2
0.81,680,22623.6
0.82,680,22902.4
0.82,680,23181.2
0.83,680,23463.4
0.83,680,23745.6
0.84,680,24031.2
0.84,680,24316.8
0.85,680,24605.8
0.85,680,24894.8
0.86,680,25187.2
0.86,680,25479.6
0.87,680,25775.4
0.87,680,26071.2
0.88,680,26370.4
0.88,680,26669.6
0.89,680,26972.2
0.89,680,27274.8
0.9,680,27580.8
0.9,680,27886.8
0.91,680,28196.2
0.91,680,28505.6
0.92,680,28818.4
0.92,680,29131.2
0.93,680,29447.4
0.93,680,29763.6
0.94,680,30083.2
0.94,680,30402.8
0.95,680,30725.8
0.95,680,31048.8
0.96,680,31375.2
0.96,680,31701.6
0.97,680,32031.4
0.97,680,32361.2
0.98,680,32694.4
0.98,680,33027.6
0.99,680,33364.2
0.99,680,33700.8
1,680,34040.8
1,680,34380.8
1.01,680,34724.2
1.01,680,35067.6
1.02,680,35414.4
1.02,680,35761.2
1.03,680,36111.4
1.03,680,36461.6
1.04,680,36815.2
1.04,680,37168.8
1.05,680,37525.8
1.05,680,37882.8
1.06,680,38243.2
1.06,680,38603.6
1.07,680,38967.4
1.07,680,39331.2
1.08,680,39698.4
1.08,680,40065.6
1.09,680,40436.2
1.09,680,40806.8
1.1,680,41180.8
1.1,680,41554.8
1.11,680,41932.2
1.11,680,42309.6
1.12,680,42690.4
1.12,680,43071.2
1.13,680,43455.4
1.13,680,43839.6
1.14,680,44227.2
1.14,680,44614.8
