Lot,GridPoints,TpMoney
0.01,80,0.4
0.01,80,0.8
0.01,80,1.2
0.01,80,1.6
0.01,80,2
0.02,80,2.8
0.02,80,3.6
0.02,80,4.4
0.02,80,5.2
0.02,80,6
0.03,80,7.2
0.03,80,8.4
0.03,80,9.6
0.04,80,11.2
0.04,80,12.8
0.05,80,14.8
0.05,80,16.8
0.06,80,19.2
0.06,80,21.6
0.07,80,24.4
0.07,80,27.2
0.08,80,30.4
0.08,80,33.6
0.09,80,37.2
0.09,80,40.8
0.1,80,44.8
0.1,80,48.8
0.11,80,53.2
0.11,80,57.6
0.12,80,62.4
0.12,80,67.2
0.13,80,72.4
0.13,80,77.6
0.14,80,83.2
0.14,80,88.8
0.15,80,94.8
0.15,80,100.8
0.16,80,107.2
0.16,80,113.6
0.17,80,120.4
0.17,80,127.2
0.18,80,134.4
0.18,80,141.6
0.19,80,149.2
0.19,80,156.8
0.2,80,164.8
0.2,80,172.8
0.21,80,181.2
0.21,80,189.6
0.22,80,198.4
0.22,80,207.2
0.23,80,216.4
0.23,80,225.6
0.24,80,235.2
0.24,80,244.8
0.25,80,254.8
0.25,80,264.8
0.26,80,275.2
0.26,80,285.6
0.27,80,296.4
0.27,80,307.2
0.28,80,318.4
0.28,80,329.6
0.29,80,341.2
0.29,80,352.8
0.3,80,364.8
0.3,80,376.8
0.31,80,389.2
0.31,80,401.6
0.32,80,414.4
0.32,80,427.2
0.33,80,440.4
0.33,80,453.6
0.34,80,467.2
0.34,80,480.8
0.35,80,494.8
0.35,80,508.8
0.36,80,523.2
0.36,80,537.6
0.37,80,552.4
0.37,80,567.2
0.38,80,582.4
0.38,80,597.6
0.39,80,613.2
0.39,80,628.8
0.4,80,644.8
0.4,80,660.8
0.41,80,677.2
0.41,80,693.6
0.42,80,710.4
0.42,80,727.2
0.43,80,744.4
0.43,80,761.6
0.44,80,779.2
0.44,80,796.8
0.45,80,814.8
0.45,80,832.8
0.46,80,851.2
0.46,80,869.6
0.47,80,888.4
0.47,80,907.2
0.48,80,926.4
0.48,80,945.6
0.49,80,965.2
0.49,80,984.8
0.5,80,1004.8
0.5,80,1024.8
0.51,80,1045.2
0.51,80,1065.6
0.52,80,1086.4
0.52,80,1107.2
0.53,80,1128.4
0.53,80,1149.6
0.54,80,1171.2
0.54,80,1192.8
0.55,80,1214.8
0.55,80,1236.8
0.56,80,1259.2
0.56,80,1281.6
0.57,80,1304.4
0.57,80,1327.2
0.58,80,1350.4
0.58,80,1373.6
0.59,80,1397.2
0.59,80,1420.8
0.6,80,1444.8
0.6,80,1468.8
0.61,80,1493.2
0.61,80,1517.6
0.62,80,1542.4
0.62,80,1567.2
0.63,80,1592.4
0.63,80,1617.6
0.64,80,1643.2
0.64,80,1668.8
0.65,80,1694.8
0.65,80,1720.8
0.66,80,1747.2
0.66,80,1773.6
0.67,80,1800.4
0.67,80,1827.2
0.68,80,1854.4
0.68,80,1881.6
0.69,80,1909.2
0.69,80,1936.8
0.7,80,1964.8
0.7,80,1992.8
0.71,80,2021.2
0.71,80,2049.6
