lot,gridPips,tpMoney
0.01,400,2
0.01,400,4
0.01,400,6
0.01,400,8
0.01,400,10
0.02,400,14
0.02,400,18
0.02,400,22
0.02,400,26
0.02,400,30
0.03,400,36
0.03,400,42
0.03,400,48
0.04,400,56
0.04,400,64
0.05,400,74
0.05,400,84
0.06,400,96
0.06,400,108
0.07,400,122
0.07,400,136
0.08,400,152
0.08,400,168
0.09,400,186
0.09,400,204
0.1,400,224
0.1,400,244
0.11,400,266
0.11,400,288
0.12,400,312
0.12,400,336
0.13,400,362
0.13,400,388
0.14,400,416
0.14,400,444
0.15,400,474
0.15,400,504
0.16,400,536
0.16,400,568
0.17,400,602
0.17,400,636
0.18,400,672
0.18,400,708
0.19,400,746
0.19,400,784
0.2,400,824
0.2,400,864
0.21,400,906
0.21,400,948
0.22,400,992
0.22,400,1036
0.23,400,1082
0.23,400,1128
0.24,400,1176
0.24,400,1224
0.25,400,1274
0.25,400,1324
0.26,400,1376
0.26,400,1428
0.27,400,1482
0.27,400,1536
0.28,400,1592
0.28,400,1648
0.29,400,1706
0.29,400,1764
0.3,400,1824
0.3,400,1884
0.31,400,1946
0.31,400,2008
0.32,400,2072
0.32,400,2136
0.33,400,2202
0.33,400,2268
0.34,400,2336
0.34,400,2404
0.35,400,2474
0.35,400,2544
0.36,400,2616
0.36,400,2688
0.37,400,2762
0.37,400,2836
0.38,400,2912
0.38,400,2988
0.39,400,3066
0.39,400,3144
0.4,400,3224
0.4,400,3304
0.41,400,3386
0.41,400,3468
0.42,400,3552
0.42,400,3636
0.43,400,3722
0.43,400,3808
0.44,400,3896
0.44,400,3984
0.45,400,4074
0.45,400,4164
0.46,400,4256
0.46,400,4348
0.47,400,4442
0.47,400,4536
0.48,400,4632
0.48,400,4728
0.49,400,4826
0.49,400,4924
0.5,400,5024
0.5,400,5124
0.51,400,5226
0.51,400,5328
0.52,400,5432
0.52,400,5536
0.53,400,5642
0.53,400,5748
0.54,400,5856
0.54,400,5964
0.55,400,6074
0.55,400,6184
0.56,400,6296
0.56,400,6408
0.57,400,6522
0.57,400,6636
0.58,400,6752
0.58,400,6868
0.59,400,6986
0.59,400,7104
0.6,400,7224
0.6,400,7344
0.61,400,7466
0.61,400,7588
0.62,400,7712
0.62,400,7836
0.63,400,7962
0.63,400,8088
0.64,400,8216
0.64,400,8344
0.65,400,8474
0.65,400,8604
0.66,400,8736
0.66,400,8868
0.67,400,9002
0.67,400,9136
0.68,400,9272
0.68,400,9408
0.69,400,9546
0.69,400,9684
0.7,400,9824
0.7,400,9964
0.71,400,10106
0.71,400,10248
0.72,400,10392
0.72,400,10536
0.73,400,10682
0.73,400,10828
0.74,400,10976
0.74,400,11124
0.75,400,11274
0.75,400,11424
0.76,400,11576
0.76,400,11728
0.77,400,11882
0.77,400,12036
0.78,400,12192
0.78,400,12348
0.79,400,12506
0.79,400,12664
0.8,400,12824
0.8,400,12984
0.81,400,13146
0.81,400,13308
0.82,400,13472
0.82,400,13636
0.83,400,13802
0.83,400,13968
0.84,400,14136
0.84,400,14304
0.85,400,14474
0.85,400,14644
0.86,400,14816
0.86,400,14988
0.87,400,15162
0.87,400,15336
0.88,400,15512
0.88,400,15688
0.89,400,15866
0.89,400,16044
0.9,400,16224
0.9,400,16404
0.91,400,16586
0.91,400,16768
0.92,400,16952
0.92,400,17136
0.93,400,17322
0.93,400,17508
0.94,400,17696
0.94,400,17884
0.95,400,18074
0.95,400,18264
0.96,400,18456
0.96,400,18648
0.97,400,18842
0.97,400,19036
0.98,400,19232
0.98,400,19428
0.99,400,19626
0.99,400,19824
1,400,20024
1,400,20224
1.01,400,20426
1.01,400,20628
1.02,400,20832
1.02,400,21036
1.03,400,21242
1.03,400,21448
1.04,400,21656
1.04,400,21864
1.05,400,22074
1.05,400,22284
1.06,400,22496
1.06,400,22708
1.07,400,22922
1.07,400,23136
1.08,400,23352
1.08,400,23568
1.09,400,23786
1.09,400,24004
1.1,400,24224
1.1,400,24444
1.11,400,24666
1.11,400,24888
1.12,400,25112
1.12,400,25336
1.13,400,25562
1.13,400,25788
1.14,400,26016
1.14,400,26244
1.15,400,26474
1.15,400,26704
1.16,400,26936
1.16,400,27168
1.17,400,27402
1.17,400,27636
1.18,400,27872
1.18,400,28108
1.19,400,28346
1.19,400,28584
1.2,400,28824
1.2,400,29064
1.21,400,29306
1.21,400,29548
1.22,400,29792
1.22,400,30036
1.23,400,30282
1.23,400,30528
1.24,400,30776
1.24,400,31024
1.25,400,31274
1.25,400,31524
1.26,400,31776
1.26,400,32028
1.27,400,32282
1.27,400,32536
1.28,400,32792
1.28,400,33048
1.29,400,33306
1.29,400,33564
1.3,400,33824
1.3,400,34084
1.31,400,34346
1.31,400,34608
1.32,400,34872
1.32,400,35136
1.33,400,35402
1.33,400,35668
1.34,400,35936
1.34,400,36204
1.35,400,36474
1.35,400,36744
1.36,400,37016
1.36,400,37288
1.37,400,37562
1.37,400,37836
1.38,400,38112
1.38,400,38388
1.39,400,38666
1.39,400,38944
1.4,400,39224
1.4,400,39504
1.41,400,39786
