Lot,GridPoints,TpMoney
0.01,140,0.7
0.01,140,1.4
0.01,140,2.1
0.01,140,2.8
0.01,140,3.5
0.02,140,4.9
0.02,140,6.3
0.02,140,7.7
0.02,140,9.1
0.02,140,10.5
0.03,140,12.6
0.03,140,14.7
0.03,140,16.8
0.04,140,19.6
0.04,140,22.4
0.05,140,25.9
0.05,140,29.4
0.06,140,33.6
0.06,140,37.8
0.07,140,42.7
0.07,140,47.6
0.08,140,53.2
0.08,140,58.8
0.09,140,65.1
0.09,140,71.4
0.1,140,78.4
0.1,140,85.4
0.11,140,93.1
0.11,140,100.8
0.12,140,109.2
0.12,140,117.6
0.13,140,126.7
0.13,140,135.8
0.14,140,145.6
0.14,140,155.4
0.15,140,165.9
0.15,140,176.4
0.16,140,187.6
0.16,140,198.8
0.17,140,210.7
0.17,140,222.6
0.18,140,235.2
0.18,140,247.8
0.19,140,261.1
0.19,140,274.4
0.2,140,288.4
0.2,140,302.4
0.21,140,317.1
0.21,140,331.8
0.22,140,347.2
0.22,140,362.6
0.23,140,378.7
0.23,140,394.8
0.24,140,411.6
0.24,140,428.4
0.25,140,445.9
0.25,140,463.4
0.26,140,481.6
0.26,140,499.8
0.27,140,518.7
0.27,140,537.6
0.28,140,557.2
0.28,140,576.8
0.29,140,597.1
0.29,140,617.4
0.3,140,638.4
0.3,140,659.4
0.31,140,681.1
0.31,140,702.8
0.32,140,725.2
0.32,140,747.6
0.33,140,770.7
0.33,140,793.8
0.34,140,817.6
0.34,140,841.4
0.35,140,865.9
0.35,140,890.4
0.36,140,915.6
0.36,140,940.8
0.37,140,966.7
0.37,140,992.6
0.38,140,1019.2
0.38,140,1045.8
0.39,140,1073.1
0.39,140,1100.4
0.4,140,1128.4
0.4,140,1156.4
0.41,140,1185.1
0.41,140,1213.8
0.42,140,1243.2
0.42,140,1272.6
0.43,140,1302.7
0.43,140,1332.8
0.44,140,1363.6
0.44,140,1394.4
0.45,140,1425.9
0.45,140,1457.4
0.46,140,1489.6
0.46,140,1521.8
0.47,140,1554.7
0.47,140,1587.6
0.48,140,1621.2
0.48,140,1654.8
0.49,140,1689.1
0.49,140,1723.4
0.5,140,1758.4
0.5,140,1793.4
0.51,140,1829.1
0.51,140,1864.8
0.52,140,1901.2
0.52,140,1937.6
0.53,140,1974.7
0.53,140,2011.8
0.54,140,2049.6
0.54,140,2087.4
0.55,140,2125.9
0.55,140,2164.4
0.56,140,2203.6
0.56,140,2242.8
0.57,140,2282.7
0.57,140,2322.6
0.58,140,2363.2
0.58,140,2403.8
0.59,140,2445.1
0.59,140,2486.4
0.6,140,2528.4
0.6,140,2570.4
0.61,140,2613.1
0.61,140,2655.8
0.62,140,2699.2
0.62,140,2742.6
0.63,140,2786.7
0.63,140,2830.8
0.64,140,2875.6
0.64,140,2920.4
0.65,140,2965.9
0.65,140,3011.4
0.66,140,3057.6
0.66,140,3103.8
0.67,140,3150.7
0.67,140,3197.6
0.68,140,3245.2
0.68,140,3292.8
0.69,140,3341.1
0.69,140,3389.4
0.7,140,3438.4
0.7,140,3487.4
0.71,140,3537.1
0.71,140,3586.8
0.72,140,3637.2
0.72,140,3687.6
0.73,140,3738.7
0.73,140,3789.8
0.74,140,3841.6
0.74,140,3893.4
0.75,140,3945.9
0.75,140,3998.4
0.76,140,4051.6
0.76,140,4104.8
0.77,140,4158.7
0.77,140,4212.6
0.78,140,4267.2
0.78,140,4321.8
0.79,140,4377.1
0.79,140,4432.4
0.8,140,4488.4
0.8,140,4544.4
0.81,140,4601.1
0.81,140,4657.8
0.82,140,4715.2
0.82,140,4772.6
0.83,140,4830.7
0.83,140,4888.8
0.84,140,4947.6
0.84,140,5006.4
0.85,140,5065.9
0.85,140,5125.4
0.86,140,5185.6
0.86,140,5245.8
0.87,140,5306.7
0.87,140,5367.6
0.88,140,5429.2
0.88,140,5490.8
0.89,140,5553.1
0.89,140,5615.4
0.9,140,5678.4
0.9,140,5741.4
0.91,140,5805.1
0.91,140,5868.8
0.92,140,5933.2
0.92,140,5997.6
0.93,140,6062.7
0.93,140,6127.8
0.94,140,6193.6
0.94,140,6259.4
