Lot,GridPoints,TpMoney
0.01,580,2.9
0.01,580,5.8
0.01,580,8.7
0.01,580,11.6
0.01,580,14.5
0.02,580,20.3
0.02,580,26.1
0.02,580,31.9
0.02,580,37.7
0.02,580,43.5
0.03,580,52.2
0.03,580,60.9
0.03,580,69.6
0.04,580,81.2
0.04,580,92.8
0.05,580,107.3
0.05,580,121.8
0.06,580,139.2
0.06,580,156.6
0.07,580,176.9
0.07,580,197.2
0.08,580,220.4
0.08,580,243.6
0.09,580,269.7
0.09,580,295.8
0.1,580,324.8
0.1,580,353.8
0.11,580,385.7
0.11,580,417.6
0.12,580,452.4
0.12,580,487.2
0.13,580,524.9
0.13,580,562.6
0.14,580,603.2
0.14,580,643.8
0.15,580,687.3
0.15,580,730.8
0.16,580,777.2
0.16,580,823.6
0.17,580,872.9
0.17,580,922.2
0.18,580,974.4
0.18,580,1026.6
0.19,580,1081.7
0.19,580,1136.8
0.2,580,1194.8
0.2,580,1252.8
0.21,580,1313.7
0.21,580,1374.6
0.22,580,1438.4
0.22,580,1502.2
0.23,580,1568.9
0.23,580,1635.6
0.24,580,1705.2
0.24,580,1774.8
0.25,580,1847.3
0.25,580,1919.8
0.26,580,1995.2
0.26,580,2070.6
0.27,580,2148.9
0.27,580,2227.2
0.28,580,2308.4
0.28,580,2389.6
0.29,580,2473.7
0.29,580,2557.8
0.3,580,2644.8
0.3,580,2731.8
0.31,580,2821.7
0.31,580,2911.6
0.32,580,3004.4
0.32,580,3097.2
0.33,580,3192.9
0.33,580,3288.6
0.34,580,3387.2
0.34,580,3485.8
0.35,580,3587.3
0.35,580,3688.8
0.36,580,3793.2
0.36,580,3897.6
0.37,580,4004.9
0.37,580,4112.2
0.38,580,4222.4
0.38,580,4332.6
0.39,580,4445.7
0.39,580,4558.8
0.4,580,4674.8
0.4,580,4790.8
0.41,580,4909.7
0.41,580,5028.6
0.42,580,5150.4
0.42,580,5272.2
0.43,580,5396.9
0.43,580,5521.6
0.44,580,5649.2
0.44,580,5776.8
0.45,580,5907.3
0.45,580,6037.8
0.46,580,6171.2
0.46,580,6304.6
0.47,580,6440.9
0.47,580,6577.2
0.48,580,6716.4
0.48,580,6855.6
0.49,580,6997.7
0.49,580,7139.8
0.5,580,7284.8
0.5,580,7429.8
0.51,580,7577.7
0.51,580,7725.6
0.52,580,7876.4
0.52,580,8027.2
0.53,580,8180.9
0.53,580,8334.6
0.54,580,8491.2
0.54,580,8647.8
0.55,580,8807.3
0.55,580,8966.8
0.56,580,9129.2
0.56,580,9291.6
0.57,580,9456.9
0.57,580,9622.2
0.58,580,9790.4
0.58,580,9958.6
0.59,580,10129.7
0.59,580,10300.8
0.6,580,10474.8
0.6,580,10648.8
0.61,580,10825.7
0.61,580,11002.6
0.62,580,11182.4
0.62,580,11362.2
0.63,580,11544.9
0.63,580,11727.6
0.64,580,11913.2
0.64,580,12098.8
0.65,580,12287.3
0.65,580,12475.8
0.66,580,12667.2
0.66,580,12858.6
0.67,580,13052.9
0.67,580,13247.2
0.68,580,13444.4
0.68,580,13641.6
0.69,580,13841.7
0.69,580,14041.8
0.7,580,14244.8
0.7,580,14447.8
0.71,580,14653.7
0.71,580,14859.6
0.72,580,15068.4
0.72,580,15277.2
0.73,580,15488.9
0.73,580,15700.6
0.74,580,15915.2
0.74,580,16129.8
0.75,580,16347.3
0.75,580,16564.8
0.76,580,16785.2
0.76,580,17005.6
0.77,580,17228.9
0.77,580,17452.2
0.78,580,17678.4
0.78,580,17904.6
0.79,580,18133.7
0.79,580,18362.8
0.8,580,18594.8
0.8,580,18826.8
0.81,580,19061.7
0.81,580,19296.6
0.82,580,19534.4
0.82,580,19772.2
0.83,580,20012.9
0.83,580,20253.6
0.84,580,20497.2
0.84,580,20740.8
0.85,580,20987.3
0.85,580,21233.8
0.86,580,21483.2
0.86,580,21732.6
0.87,580,21984.9
0.87,580,22237.2
0.88,580,22492.4
0.88,580,22747.6
0.89,580,23005.7
0.89,580,23263.8
0.9,580,23524.8
0.9,580,23785.8
0.91,580,24049.7
0.91,580,24313.6
0.92,580,24580.4
0.92,580,24847.2
0.93,580,25116.9
0.93,580,25386.6
0.94,580,25659.2
0.94,580,25931.8
0.95,580,26207.3
0.95,580,26482.8
0.96,580,26761.2
0.96,580,27039.6
0.97,580,27320.9
0.97,580,27602.2
0.98,580,27886.4
0.98,580,28170.6
0.99,580,28457.7
0.99,580,28744.8
1,580,29034.8
1,580,29324.8
1.01,580,29617.7
1.01,580,29910.6
1.02,580,30206.4
1.02,580,30502.2
1.03,580,30800.9
1.03,580,31099.6
1.04,580,31401.2
1.04,580,31702.8
1.05,580,32007.3
1.05,580,32311.8
1.06,580,32619.2
1.06,580,32926.6
1.07,580,33236.9
1.07,580,33547.2
1.08,580,33860.4
1.08,580,34173.6
1.09,580,34489.7
1.09,580,34805.8
1.1,580,35124.8
1.1,580,35443.8
1.11,580,35765.7
1.11,580,36087.6
1.12,580,36412.4
1.12,580,36737.2
1.13,580,37064.9
1.13,580,37392.6
1.14,580,37723.2
1.14,580,38053.8
1.15,580,38387.3
1.15,580,38720.8
1.16,580,39057.2
1.16,580,39393.6
1.17,580,39732.9
1.17,580,40072.2
1.18,580,40414.4
1.18,580,40756.6
1.19,580,41101.7
1.19,580,41446.8
1.2,580,41794.8
1.2,580,42142.8
1.21,580,42493.7
1.21,580,42844.6
1.22,580,43198.4
1.22,580,43552.2
1.23,580,43908.9
