Lot,GridPoints,TpMoney
0.01,440,2.2
0.01,440,4.4
0.01,440,6.6
0.01,440,8.8
0.01,440,11
0.02,440,15.4
0.02,440,19.8
0.02,440,24.2
0.02,440,28.6
0.02,440,33
0.03,440,39.6
0.03,440,46.2
0.03,440,52.8
0.04,440,61.6
0.04,440,70.4
0.05,440,81.4
0.05,440,92.4
0.06,440,105.6
0.06,440,118.8
0.07,440,134.2
0.07,440,149.6
0.08,440,167.2
0.08,440,184.8
0.09,440,204.6
0.09,440,224.4
0.1,440,246.4
0.1,440,268.4
0.11,440,292.6
0.11,440,316.8
0.12,440,343.2
0.12,440,369.6
0.13,440,398.2
0.13,440,426.8
0.14,440,457.6
0.14,440,488.4
0.15,440,521.4
0.15,440,554.4
0.16,440,589.6
0.16,440,624.8
0.17,440,662.2
0.17,440,699.6
0.18,440,739.2
0.18,440,778.8
0.19,440,820.6
0.19,440,862.4
0.2,440,906.4
0.2,440,950.4
0.21,440,996.6
0.21,440,1042.8
0.22,440,1091.2
0.22,440,1139.6
0.23,440,1190.2
0.23,440,1240.8
0.24,440,1293.6
0.24,440,1346.4
0.25,440,1401.4
0.25,440,1456.4
0.26,440,1513.6
0.26,440,1570.8
0.27,440,1630.2
0.27,440,1689.6
0.28,440,1751.2
0.28,440,1812.8
0.29,440,1876.6
0.29,440,1940.4
0.3,440,2006.4
0.3,440,2072.4
0.31,440,2140.6
0.31,440,2208.8
0.32,440,2279.2
0.32,440,2349.6
0.33,440,2422.2
0.33,440,2494.8
0.34,440,2569.6
0.34,440,2644.4
0.35,440,2721.4
0.35,440,2798.4
0.36,440,2877.6
0.36,440,2956.8
0.37,440,3038.2
0.37,440,3119.6
0.38,440,3203.2
0.38,440,3286.8
0.39,440,3372.6
0.39,440,3458.4
0.4,440,3546.4
0.4,440,3634.4
0.41,440,3724.6
0.41,440,3814.8
0.42,440,3907.2
0.42,440,3999.6
0.43,440,4094.2
0.43,440,4188.8
0.44,440,4285.6
0.44,440,4382.4
0.45,440,4481.4
0.45,440,4580.4
0.46,440,4681.6
0.46,440,4782.8
0.47,440,4886.2
0.47,440,4989.6
0.48,440,5095.2
0.48,440,5200.8
0.49,440,5308.6
0.49,440,5416.4
0.5,440,5526.4
0.5,440,5636.4
0.51,440,5748.6
0.51,440,5860.8
0.52,440,5975.2
0.52,440,6089.6
0.53,440,6206.2
0.53,440,6322.8
0.54,440,6441.6
0.54,440,6560.4
0.55,440,6681.4
0.55,440,6802.4
0.56,440,6925.6
0.56,440,7048.8
0.57,440,7174.2
0.57,440,7299.6
0.58,440,7427.2
0.58,440,7554.8
0.59,440,7684.6
0.59,440,7814.4
0.6,440,7946.4
0.6,440,8078.4
0.61,440,8212.6
0.61,440,8346.8
0.62,440,8483.2
0.62,440,8619.6
0.63,440,8758.2
0.63,440,8896.8
0.64,440,9037.6
0.64,440,9178.4
0.65,440,9321.4
0.65,440,9464.4
0.66,440,9609.6
0.66,440,9754.8
0.67,440,9902.2
0.67,440,10049.6
0.68,440,10199.2
0.68,440,10348.8
0.69,440,10500.6
0.69,440,10652.4
0.7,440,10806.4
0.7,440,10960.4
0.71,440,11116.6
0.71,440,11272.8
0.72,440,11431.2
0.72,440,11589.6
0.73,440,11750.2
0.73,440,11910.8
0.74,440,12073.6
0.74,440,12236.4
0.75,440,12401.4
0.75,440,12566.4
0.76,440,12733.6
0.76,440,12900.8
0.77,440,13070.2
0.77,440,13239.6
0.78,440,13411.2
0.78,440,13582.8
0.79,440,13756.6
0.79,440,13930.4
0.8,440,14106.4
0.8,440,14282.4
0.81,440,14460.6
0.81,440,14638.8
0.82,440,14819.2
0.82,440,14999.6
0.83,440,15182.2
0.83,440,15364.8
0.84,440,15549.6
0.84,440,15734.4
0.85,440,15921.4
0.85,440,16108.4
0.86,440,16297.6
0.86,440,16486.8
0.87,440,16678.2
0.87,440,16869.6
0.88,440,17063.2
0.88,440,17256.8
0.89,440,17452.6
0.89,440,17648.4
0.9,440,17846.4
0.9,440,18044.4
0.91,440,18244.6
0.91,440,18444.8
0.92,440,18647.2
0.92,440,18849.6
0.93,440,19054.2
0.93,440,19258.8
0.94,440,19465.6
0.94,440,19672.4
0.95,440,19881.4
0.95,440,20090.4
0.96,440,20301.6
0.96,440,20512.8
0.97,440,20726.2
0.97,440,20939.6
0.98,440,21155.2
0.98,440,21370.8
0.99,440,21588.6
0.99,440,21806.4
1,440,22026.4
1,440,22246.4
1.01,440,22468.6
1.01,440,22690.8
1.02,440,22915.2
1.02,440,23139.6
1.03,440,23366.2
1.03,440,23592.8
1.04,440,23821.6
1.04,440,24050.4
1.05,440,24281.4
1.05,440,24512.4
1.06,440,24745.6
1.06,440,24978.8
1.07,440,25214.2
1.07,440,25449.6
1.08,440,25687.2
1.08,440,25924.8
1.09,440,26164.6
1.09,440,26404.4
1.1,440,26646.4
1.1,440,26888.4
1.11,440,27132.6
1.11,440,27376.8
1.12,440,27623.2
1.12,440,27869.6
1.13,440,28118.2
1.13,440,28366.8
1.14,440,28617.6
1.14,440,28868.4
1.15,440,29121.4
1.15,440,29374.4
1.16,440,29629.6
1.16,440,29884.8
1.17,440,30142.2
1.17,440,30399.6
1.18,440,30659.2
1.18,440,30918.8
1.19,440,31180.6
1.19,440,31442.4
1.2,440,31706.4
1.2,440,31970.4
1.21,440,32236.6
1.21,440,32502.8
1.22,440,32771.2
1.22,440,33039.6
1.23,440,33310.2
1.23,440,33580.8
1.24,440,33853.6
1.24,440,34126.4
1.25,440,34401.4
1.25,440,34676.4
1.26,440,34953.6
1.26,440,35230.8
1.27,440,35510.2
1.27,440,35789.6
1.28,440,36071.2
1.28,440,36352.8
1.29,440,36636.6
1.29,440,36920.4
1.3,440,37206.4
1.3,440,37492.4
1.31,440,37780.6
1.31,440,38068.8
1.32,440,38359.2
1.32,440,38649.6
1.33,440,38942.2
1.33,440,39234.8
1.34,440,39529.6
1.34,440,39824.4
1.35,440,40121.4
1.35,440,40418.4
1.36,440,40717.6
1.36,440,41016.8
1.37,440,41318.2
1.37,440,41619.6
1.38,440,41923.2
1.38,440,42226.8
1.39,440,42532.6
1.39,440,42838.4
1.4,440,43146.4
1.4,440,43454.4
1.41,440,43764.6
1.41,440,44074.8
1.42,440,44387.2
1.42,440,44699.6
1.43,440,45014.2
1.43,440,45328.8
1.44,440,45645.6
1.44,440,45962.4
1.45,440,46281.4
1.45,440,46600.4
1.46,440,46921.6
1.46,440,47242.8
1.47,440,47566.2
1.47,440,47889.6
1.48,440,48215.2
1.48,440,48540.8
1.49,440,48868.6
1.49,440,49196.4
1.5,440,49526.4
1.5,440,49856.4
1.51,440,50188.6
1.51,440,50520.8
1.52,440,50855.2
1.52,440,51189.6
1.53,440,51526.2
1.53,440,51862.8
1.54,440,52201.6
1.54,440,52540.4
1.55,440,52881.4
1.55,440,53222.4
1.56,440,53565.6
1.56,440,53908.8
1.57,440,54254.2
1.57,440,54599.6
1.58,440,54947.2
1.58,440,55294.8
1.59,440,55644.6
1.59,440,55994.4
1.6,440,56346.4
1.6,440,56698.4
1.61,440,57052.6
1.61,440,57406.8
1.62,440,57763.2
1.62,440,58119.6
1.63,440,58478.2
1.63,440,58836.8
1.64,440,59197.6
1.64,440,59558.4
1.65,440,59921.4
1.65,440,60284.4
1.66,440,60649.6
1.66,440,61014.8
1.67,440,61382.2
1.67,440,61749.6
1.68,440,62119.2
1.68,440,62488.8
1.69,440,62860.6
1.69,440,63232.4
1.7,440,63606.4
1.7,440,63980.4
1.71,440,64356.6
1.71,440,64732.8
1.72,440,65111.2
1.72,440,65489.6
1.73,440,65870.2
1.73,440,66250.8
1.74,440,66633.6
1.74,440,67016.4
1.75,440,67401.4
1.75,440,67786.4
1.76,440,68173.6
1.76,440,68560.8
1.77,440,68950.2
1.77,440,69339.6
1.78,440,69731.2
1.78,440,70122.8
1.79,440,70516.6
1.79,440,70910.4
1.8,440,71306.4
1.8,440,71702.4
1.81,440,72100.6
1.81,440,72498.8
1.82,440,72899.2
1.82,440,73299.6
1.83,440,73702.2
1.83,440,74104.8
1.84,440,74509.6
1.84,440,74914.4
1.85,440,75321.4
1.85,440,75728.4
1.86,440,76137.6
1.86,440,76546.8
1.87,440,76958.2
1.87,440,77369.6
1.88,440,77783.2
1.88,440,78196.8
1.89,440,78612.6
1.89,440,79028.4
1.9,440,79446.4
1.9,440,79864.4
1.91,440,80284.6
1.91,440,80704.8
1.92,440,81127.2
1.92,440,81549.6
1.93,440,81974.2
1.93,440,82398.8
1.94,440,82825.6
1.94,440,83252.4
1.95,440,83681.4
1.95,440,84110.4
1.96,440,84541.6
1.96,440,84972.8
1.97,440,85406.2
1.97,440,85839.6
1.98,440,86275.2
1.98,440,86710.8
