Lot,GridPoints,TpMoney
0.01,420,2.1
0.01,420,4.2
0.01,420,6.3
0.01,420,8.4
0.01,420,10.5
0.02,420,14.7
0.02,420,18.9
0.02,420,23.1
0.02,420,27.3
0.02,420,31.5
0.03,420,37.8
0.03,420,44.1
0.03,420,50.4
0.04,420,58.8
0.04,420,67.2
0.05,420,77.7
0.05,420,88.2
0.06,420,100.8
0.06,420,113.4
0.07,420,128.1
0.07,420,142.8
0.08,420,159.6
0.08,420,176.4
0.09,420,195.3
0.09,420,214.2
0.1,420,235.2
0.1,420,256.2
0.11,420,279.3
0.11,420,302.4
0.12,420,327.6
0.12,420,352.8
0.13,420,380.1
0.13,420,407.4
0.14,420,436.8
0.14,420,466.2
0.15,420,497.7
0.15,420,529.2
0.16,420,562.8
0.16,420,596.4
0.17,420,632.1
0.17,420,667.8
0.18,420,705.6
0.18,420,743.4
0.19,420,783.3
0.19,420,823.2
0.2,420,865.2
0.2,420,907.2
0.21,420,951.3
0.21,420,995.4
0.22,420,1041.6
0.22,420,1087.8
0.23,420,1136.1
0.23,420,1184.4
0.24,420,1234.8
0.24,420,1285.2
0.25,420,1337.7
0.25,420,1390.2
0.26,420,1444.8
0.26,420,1499.4
0.27,420,1556.1
0.27,420,1612.8
0.28,420,1671.6
0.28,420,1730.4
0.29,420,1791.3
0.29,420,1852.2
0.3,420,1915.2
0.3,420,1978.2
0.31,420,2043.3
0.31,420,2108.4
0.32,420,2175.6
0.32,420,2242.8
0.33,420,2312.1
0.33,420,2381.4
0.34,420,2452.8
0.34,420,2524.2
0.35,420,2597.7
0.35,420,2671.2
0.36,420,2746.8
0.36,420,2822.4
0.37,420,2900.1
0.37,420,2977.8
0.38,420,3057.6
0.38,420,3137.4
0.39,420,3219.3
0.39,420,3301.2
0.4,420,3385.2
0.4,420,3469.2
0.41,420,3555.3
0.41,420,3641.4
0.42,420,3729.6
0.42,420,3817.8
0.43,420,3908.1
0.43,420,3998.4
0.44,420,4090.8
0.44,420,4183.2
0.45,420,4277.7
0.45,420,4372.2
0.46,420,4468.8
0.46,420,4565.4
0.47,420,4664.1
0.47,420,4762.8
0.48,420,4863.6
0.48,420,4964.4
0.49,420,5067.3
0.49,420,5170.2
0.5,420,5275.2
0.5,420,5380.2
0.51,420,5487.3
0.51,420,5594.4
0.52,420,5703.6
0.52,420,5812.8
0.53,420,5924.1
0.53,420,6035.4
0.54,420,6148.8
0.54,420,6262.2
0.55,420,6377.7
0.55,420,6493.2
0.56,420,6610.8
0.56,420,6728.4
0.57,420,6848.1
0.57,420,6967.8
0.58,420,7089.6
0.58,420,7211.4
0.59,420,7335.3
0.59,420,7459.2
0.6,420,7585.2
0.6,420,7711.2
0.61,420,7839.3
0.61,420,7967.4
0.62,420,8097.6
0.62,420,8227.8
0.63,420,8360.1
0.63,420,8492.4
0.64,420,8626.8
0.64,420,8761.2
0.65,420,8897.7
0.65,420,9034.2
0.66,420,9172.8
0.66,420,9311.4
0.67,420,9452.1
0.67,420,9592.8
0.68,420,9735.6
0.68,420,9878.4
0.69,420,10023.3
0.69,420,10168.2
0.7,420,10315.2
0.7,420,10462.2
0.71,420,10611.3
0.71,420,10760.4
0.72,420,10911.6
0.72,420,11062.8
0.73,420,11216.1
0.73,420,11369.4
0.74,420,11524.8
0.74,420,11680.2
0.75,420,11837.7
0.75,420,11995.2
0.76,420,12154.8
0.76,420,12314.4
0.77,420,12476.1
0.77,420,12637.8
0.78,420,12801.6
0.78,420,12965.4
0.79,420,13131.3
0.79,420,13297.2
0.8,420,13465.2
0.8,420,13633.2
0.81,420,13803.3
0.81,420,13973.4
0.82,420,14145.6
0.82,420,14317.8
0.83,420,14492.1
0.83,420,14666.4
0.84,420,14842.8
0.84,420,15019.2
0.85,420,15197.7
0.85,420,15376.2
0.86,420,15556.8
0.86,420,15737.4
0.87,420,15920.1
0.87,420,16102.8
0.88,420,16287.6
0.88,420,16472.4
0.89,420,16659.3
0.89,420,16846.2
0.9,420,17035.2
0.9,420,17224.2
0.91,420,17415.3
0.91,420,17606.4
0.92,420,17799.6
0.92,420,17992.8
0.93,420,18188.1
0.93,420,18383.4
0.94,420,18580.8
0.94,420,18778.2
0.95,420,18977.7
0.95,420,19177.2
0.96,420,19378.8
0.96,420,19580.4
0.97,420,19784.1
0.97,420,19987.8
0.98,420,20193.6
0.98,420,20399.4
0.99,420,20607.3
0.99,420,20815.2
1,420,21025.2
1,420,21235.2
1.01,420,21447.3
1.01,420,21659.4
1.02,420,21873.6
1.02,420,22087.8
1.03,420,22304.1
1.03,420,22520.4
1.04,420,22738.8
1.04,420,22957.2
1.05,420,23177.7
1.05,420,23398.2
1.06,420,23620.8
1.06,420,23843.4
1.07,420,24068.1
1.07,420,24292.8
1.08,420,24519.6
1.08,420,24746.4
1.09,420,24975.3
1.09,420,25204.2
1.1,420,25435.2
1.1,420,25666.2
1.11,420,25899.3
1.11,420,26132.4
1.12,420,26367.6
1.12,420,26602.8
1.13,420,26840.1
1.13,420,27077.4
1.14,420,27316.8
1.14,420,27556.2
1.15,420,27797.7
1.15,420,28039.2
1.16,420,28282.8
1.16,420,28526.4
1.17,420,28772.1
1.17,420,29017.8
1.18,420,29265.6
1.18,420,29513.4
1.19,420,29763.3
1.19,420,30013.2
1.2,420,30265.2
1.2,420,30517.2
1.21,420,30771.3
1.21,420,31025.4
1.22,420,31281.6
1.22,420,31537.8
1.23,420,31796.1
1.23,420,32054.4
1.24,420,32314.8
1.24,420,32575.2
1.25,420,32837.7
1.25,420,33100.2
1.26,420,33364.8
1.26,420,33629.4
1.27,420,33896.1
1.27,420,34162.8
1.28,420,34431.6
1.28,420,34700.4
1.29,420,34971.3
1.29,420,35242.2
1.3,420,35515.2
1.3,420,35788.2
1.31,420,36063.3
1.31,420,36338.4
1.32,420,36615.6
1.32,420,36892.8
1.33,420,37172.1
1.33,420,37451.4
1.34,420,37732.8
1.34,420,38014.2
1.35,420,38297.7
1.35,420,38581.2
1.36,420,38866.8
1.36,420,39152.4
1.37,420,39440.1
1.37,420,39727.8
1.38,420,40017.6
1.38,420,40307.4
1.39,420,40599.3
1.39,420,40891.2
1.4,420,41185.2
1.4,420,41479.2
1.41,420,41775.3
1.41,420,42071.4
1.42,420,42369.6
1.42,420,42667.8
1.43,420,42968.1
1.43,420,43268.4
1.44,420,43570.8
1.44,420,43873.2
1.45,420,44177.7
1.45,420,44482.2
1.46,420,44788.8
1.46,420,45095.4
1.47,420,45404.1
1.47,420,45712.8
1.48,420,46023.6
1.48,420,46334.4
1.49,420,46647.3
1.49,420,46960.2
1.5,420,47275.2
1.5,420,47590.2
1.51,420,47907.3
1.51,420,48224.4
1.52,420,48543.6
1.52,420,48862.8
1.53,420,49184.1
1.53,420,49505.4
1.54,420,49828.8
1.54,420,50152.2
1.55,420,50477.7
1.55,420,50803.2
1.56,420,51130.8
1.56,420,51458.4
1.57,420,51788.1
