Lot,GridPoints,TpMoney
0.01,210,1.05
0.01,210,2.1
0.01,210,3.15
0.01,210,4.2
0.01,210,5.25
0.02,210,7.35
0.02,210,9.45
0.02,210,11.55
0.02,210,13.65
0.02,210,15.75
0.03,210,18.9
0.03,210,22.05
0.03,210,25.2
0.04,210,29.4
0.04,210,33.6
0.05,210,38.85
0.05,210,44.1
0.06,210,50.4
0.06,210,56.7
0.07,210,64.05
0.07,210,71.4
0.08,210,79.8
0.08,210,88.2
0.09,210,97.65
0.09,210,107.1
0.1,210,117.6
0.1,210,128.1
0.11,210,139.65
0.11,210,151.2
0.12,210,163.8
0.12,210,176.4
0.13,210,190.05
0.13,210,203.7
0.14,210,218.4
0.14,210,233.1
0.15,210,248.85
0.15,210,264.6
0.16,210,281.4
0.16,210,298.2
0.17,210,316.05
0.17,210,333.9
0.18,210,352.8
0.18,210,371.7
0.19,210,391.65
0.19,210,411.6
0.2,210,432.6
0.2,210,453.6
0.21,210,475.65
0.21,210,497.7
0.22,210,520.8
0.22,210,543.9
0.23,210,568.05
0.23,210,592.2
0.24,210,617.4
0.24,210,642.6
0.25,210,668.85
0.25,210,695.1
0.26,210,722.4
0.26,210,749.7
0.27,210,778.05
0.27,210,806.4
0.28,210,835.8
0.28,210,865.2
0.29,210,895.65
0.29,210,926.1
0.3,210,957.6
0.3,210,989.1
0.31,210,1021.65
0.31,210,1054.2
0.32,210,1087.8
0.32,210,1121.4
0.33,210,1156.05
0.33,210,1190.7
0.34,210,1226.4
0.34,210,1262.1
0.35,210,1298.85
0.35,210,1335.6
0.36,210,1373.4
0.36,210,1411.2
0.37,210,1450.05
0.37,210,1488.9
0.38,210,1528.8
0.38,210,1568.7
0.39,210,1609.65
0.39,210,1650.6
0.4,210,1692.6
0.4,210,1734.6
0.41,210,1777.65
0.41,210,1820.7
0.42,210,1864.8
0.42,210,1908.9
0.43,210,1954.05
0.43,210,1999.2
0.44,210,2045.4
0.44,210,2091.6
0.45,210,2138.85
0.45,210,2186.1
0.46,210,2234.4
0.46,210,2282.7
0.47,210,2332.05
0.47,210,2381.4
0.48,210,2431.8
0.48,210,2482.2
0.49,210,2533.65
0.49,210,2585.1
0.5,210,2637.6
0.5,210,2690.1
0.51,210,2743.65
0.51,210,2797.2
0.52,210,2851.8
0.52,210,2906.4
0.53,210,2962.05
0.53,210,3017.7
0.54,210,3074.4
0.54,210,3131.1
0.55,210,3188.85
0.55,210,3246.6
0.56,210,3305.4
0.56,210,3364.2
0.57,210,3424.05
0.57,210,3483.9
0.58,210,3544.8
0.58,210,3605.7
0.59,210,3667.65
0.59,210,3729.6
0.6,210,3792.6
0.6,210,3855.6
0.61,210,3919.65
0.61,210,3983.7
0.62,210,4048.8
0.62,210,4113.9
0.63,210,4180.05
0.63,210,4246.2
0.64,210,4313.4
0.64,210,4380.6
0.65,210,4448.85
0.65,210,4517.1
0.66,210,4586.4
0.66,210,4655.7
0.67,210,4726.05
0.67,210,4796.4
0.68,210,4867.8
0.68,210,4939.2
0.69,210,5011.65
0.69,210,5084.1
0.7,210,5157.6
0.7,210,5231.1
0.71,210,5305.65
0.71,210,5380.2
0.72,210,5455.8
0.72,210,5531.4
0.73,210,5608.05
0.73,210,5684.7
0.74,210,5762.4
0.74,210,5840.1
0.75,210,5918.85
0.75,210,5997.6
0.76,210,6077.4
0.76,210,6157.2
0.77,210,6238.05
0.77,210,6318.9
0.78,210,6400.8
0.78,210,6482.7
0.79,210,6565.65
0.79,210,6648.6
0.8,210,6732.6
0.8,210,6816.6
0.81,210,6901.65
0.81,210,6986.7
0.82,210,7072.8
0.82,210,7158.9
0.83,210,7246.05
0.83,210,7333.2
0.84,210,7421.4
0.84,210,7509.6
0.85,210,7598.85
0.85,210,7688.1
0.86,210,7778.4
0.86,210,7868.7
0.87,210,7960.05
0.87,210,8051.4
0.88,210,8143.8
0.88,210,8236.2
0.89,210,8329.65
0.89,210,8423.1
0.9,210,8517.6
0.9,210,8612.1
0.91,210,8707.65
0.91,210,8803.2
0.92,210,8899.8
0.92,210,8996.4
0.93,210,9094.05
0.93,210,9191.7
0.94,210,9290.4
0.94,210,9389.1
0.95,210,9488.85
0.95,210,9588.6
0.96,210,9689.4
0.96,210,9790.2
0.97,210,9892.05
0.97,210,9993.9
0.98,210,10096.8
0.98,210,10199.7
0.99,210,10303.65
0.99,210,10407.6
1,210,10512.6
1,210,10617.6
1.01,210,10723.65
1.01,210,10829.7
1.02,210,10936.8
1.02,210,11043.9
1.03,210,11152.05
1.03,210,11260.2
1.04,210,11369.4
1.04,210,11478.6
1.05,210,11588.85
1.05,210,11699.1
1.06,210,11810.4
1.06,210,11921.7
1.07,210,12034.05
1.07,210,12146.4
1.08,210,12259.8
1.08,210,12373.2
1.09,210,12487.65
1.09,210,12602.1
1.1,210,12717.6
1.1,210,12833.1
1.11,210,12949.65
1.11,210,13066.2
1.12,210,13183.8
1.12,210,13301.4
1.13,210,13420.05
1.13,210,13538.7
1.14,210,13658.4
1.14,210,13778.1
1.15,210,13898.85
1.15,210,14019.6
1.16,210,14141.4
1.16,210,14263.2
1.17,210,14386.05
1.17,210,14508.9
1.18,210,14632.8
1.18,210,14756.7
1.19,210,14881.65
1.19,210,15006.6
1.2,210,15132.6
1.2,210,15258.6
1.21,210,15385.65
1.21,210,15512.7
1.22,210,15640.8
1.22,210,15768.9
1.23,210,15898.05
1.23,210,16027.2
1.24,210,16157.4
1.24,210,16287.6
1.25,210,16418.85
1.25,210,16550.1
1.26,210,16682.4
1.26,210,16814.7
1.27,210,16948.05
1.27,210,17081.4
1.28,210,17215.8
1.28,210,17350.2
1.29,210,17485.65
1.29,210,17621.1
1.3,210,17757.6
1.3,210,17894.1
1.31,210,18031.65
1.31,210,18169.2
1.32,210,18307.8
1.32,210,18446.4
1.33,210,18586.05
1.33,210,18725.7
1.34,210,18866.4
1.34,210,19007.1
1.35,210,19148.85
1.35,210,19290.6
1.36,210,19433.4
1.36,210,19576.2
1.37,210,19720.05
1.37,210,19863.9
1.38,210,20008.8
1.38,210,20153.7
1.39,210,20299.65
1.39,210,20445.6
1.4,210,20592.6
1.4,210,20739.6
1.41,210,20887.65
1.41,210,21035.7
1.42,210,21184.8
1.42,210,21333.9
1.43,210,21484.05
1.43,210,21634.2
1.44,210,21785.4
1.44,210,21936.6
1.45,210,22088.85
1.45,210,22241.1
1.46,210,22394.4
1.46,210,22547.7
1.47,210,22702.05
1.47,210,22856.4
1.48,210,23011.8
1.48,210,23167.2
1.49,210,23323.65
1.49,210,23480.1
1.5,210,23637.6
1.5,210,23795.1
1.51,210,23953.65
1.51,210,24112.2
1.52,210,24271.8
1.52,210,24431.4
1.53,210,24592.05
1.53,210,24752.7
1.54,210,24914.4
1.54,210,25076.1
1.55,210,25238.85
1.55,210,25401.6
1.56,210,25565.4
1.56,210,25729.2
1.57,210,25894.05
1.57,210,26058.9
1.58,210,26224.8
1.58,210,26390.7
1.59,210,26557.65
1.59,210,26724.6
1.6,210,26892.6
1.6,210,27060.6
1.61,210,27229.65
1.61,210,27398.7
1.62,210,27568.8
1.62,210,27738.9
1.63,210,27910.05
1.63,210,28081.2
1.64,210,28253.4
1.64,210,28425.6
1.65,210,28598.85
1.65,210,28772.1
1.66,210,28946.4
1.66,210,29120.7
1.67,210,29296.05
1.67,210,29471.4
1.68,210,29647.8
1.68,210,29824.2
1.69,210,30001.65
1.69,210,30179.1
1.7,210,30357.6
1.7,210,30536.1
1.71,210,30715.65
1.71,210,30895.2
1.72,210,31075.8
1.72,210,31256.4
1.73,210,31438.05
1.73,210,31619.7
1.74,210,31802.4
1.74,210,31985.1
1.75,210,32168.85
1.75,210,32352.6
1.76,210,32537.4
1.76,210,32722.2
1.77,210,32908.05
1.77,210,33093.9
1.78,210,33280.8
1.78,210,33467.7
1.79,210,33655.65
1.79,210,33843.6
1.8,210,34032.6
1.8,210,34221.6
1.81,210,34411.65
1.81,210,34601.7
1.82,210,34792.8
1.82,210,34983.9
1.83,210,35176.05
1.83,210,35368.2
1.84,210,35561.4
1.84,210,35754.6
1.85,210,35948.85
1.85,210,36143.1
1.86,210,36338.4
1.86,210,36533.7
1.87,210,36730.05
1.87,210,36926.4
1.88,210,37123.8
1.88,210,37321.2
1.89,210,37519.65
1.89,210,37718.1
1.9,210,37917.6
1.9,210,38117.1
1.91,210,38317.65
1.91,210,38518.2
1.92,210,38719.8
1.92,210,38921.4
1.93,210,39124.05
1.93,210,39326.7
1.94,210,39530.4
1.94,210,39734.1
1.95,210,39938.85
1.95,210,40143.6
1.96,210,40349.4
1.96,210,40555.2
1.97,210,40762.05
1.97,210,40968.9
1.98,210,41176.8
1.98,210,41384.7
1.99,210,41593.65
1.99,210,41802.6
2,210,42012.6
2,210,42222.6
2.01,210,42433.65
2.01,210,42644.7
2.02,210,42856.8
2.02,210,43068.9
2.03,210,43282.05
2.03,210,43495.2
2.04,210,43709.4
2.04,210,43923.6
2.05,210,44138.85
2.05,210,44354.1
2.06,210,44570.4
2.06,210,44786.7
2.07,210,45004.05
2.07,210,45221.4
2.08,210,45439.8
2.08,210,45658.2
2.09,210,45877.65
2.09,210,46097.1
2.1,210,46317.6
2.1,210,46538.1
2.11,210,46759.65
2.11,210,46981.2
2.12,210,47203.8
2.12,210,47426.4
2.13,210,47650.05
2.13,210,47873.7
2.14,210,48098.4
2.14,210,48323.1
2.15,210,48548.85
2.15,210,48774.6
2.16,210,49001.4
2.16,210,49228.2
2.17,210,49456.05
2.17,210,49683.9
2.18,210,49912.8
2.18,210,50141.7
2.19,210,50371.65
2.19,210,50601.6
2.2,210,50832.6
2.2,210,51063.6
2.21,210,51295.65
2.21,210,51527.7
2.22,210,51760.8
2.22,210,51993.9
2.23,210,52228.05
2.23,210,52462.2
2.24,210,52697.4
2.24,210,52932.6
2.25,210,53168.85
2.25,210,53405.1
2.26,210,53642.4
2.26,210,53879.7
2.27,210,54118.05
2.27,210,54356.4
2.28,210,54595.8
2.28,210,54835.2
2.29,210,55075.65
2.29,210,55316.1
2.3,210,55557.6
2.3,210,55799.1
2.31,210,56041.65
2.31,210,56284.2
2.32,210,56527.8
2.32,210,56771.4
2.33,210,57016.05
2.33,210,57260.7
2.34,210,57506.4
2.34,210,57752.1
2.35,210,57998.85
2.35,210,58245.6
2.36,210,58493.4
2.36,210,58741.2
2.37,210,58990.05
2.37,210,59238.9
2.38,210,59488.8
2.38,210,59738.7
2.39,210,59989.65
2.39,210,60240.6
2.4,210,60492.6
2.4,210,60744.6
2.41,210,60997.65
2.41,210,61250.7
2.42,210,61504.8
2.42,210,61758.9
2.43,210,62014.05
2.43,210,62269.2
2.44,210,62525.4
2.44,210,62781.6
2.45,210,63038.85
2.45,210,63296.1
2.46,210,63554.4
2.46,210,63812.7
2.47,210,64072.05
2.47,210,64331.4
2.48,210,64591.8
