Lot,GridPoints,TpMoney
0.01,550,2.75
0.01,550,5.5
0.01,550,8.25
0.01,550,11
0.01,550,13.75
0.02,550,19.25
0.02,550,24.75
0.02,550,30.25
0.02,550,35.75
0.02,550,41.25
0.03,550,49.5
0.03,550,57.75
0.03,550,66
0.04,550,77
0.04,550,88
0.05,550,101.75
0.05,550,115.5
0.06,550,132
0.06,550,148.5
0.07,550,167.75
0.07,550,187
0.08,550,209
0.08,550,231
0.09,550,255.75
0.09,550,280.5
0.1,550,308
0.1,550,335.5
0.11,550,365.75
0.11,550,396
0.12,550,429
0.12,550,462
0.13,550,497.75
0.13,550,533.5
0.14,550,572
0.14,550,610.5
0.15,550,651.75
0.15,550,693
0.16,550,737
0.16,550,781
0.17,550,827.75
0.17,550,874.5
0.18,550,924
0.18,550,973.5
0.19,550,1025.75
0.19,550,1078
0.2,550,1133
0.2,550,1188
0.21,550,1245.75
0.21,550,1303.5
0.22,550,1364
0.22,550,1424.5
0.23,550,1487.75
0.23,550,1551
0.24,550,1617
0.24,550,1683
0.25,550,1751.75
0.25,550,1820.5
0.26,550,1892
0.26,550,1963.5
0.27,550,2037.75
0.27,550,2112
0.28,550,2189
0.28,550,2266
0.29,550,2345.75
0.29,550,2425.5
0.3,550,2508
0.3,550,2590.5
0.31,550,2675.75
0.31,550,2761
0.32,550,2849
0.32,550,2937
0.33,550,3027.75
0.33,550,3118.5
0.34,550,3212
0.34,550,3305.5
0.35,550,3401.75
0.35,550,3498
0.36,550,3597
0.36,550,3696
0.37,550,3797.75
0.37,550,3899.5
0.38,550,4004
0.38,550,4108.5
0.39,550,4215.75
0.39,550,4323
0.4,550,4433
0.4,550,4543
0.41,550,4655.75
0.41,550,4768.5
0.42,550,4884
0.42,550,4999.5
0.43,550,5117.75
0.43,550,5236
0.44,550,5357
0.44,550,5478
0.45,550,5601.75
0.45,550,5725.5
0.46,550,5852
0.46,550,5978.5
0.47,550,6107.75
0.47,550,6237
0.48,550,6369
0.48,550,6501
0.49,550,6635.75
0.49,550,6770.5
0.5,550,6908
0.5,550,7045.5
0.51,550,7185.75
0.51,550,7326
0.52,550,7469
0.52,550,7612
0.53,550,7757.75
0.53,550,7903.5
0.54,550,8052
0.54,550,8200.5
0.55,550,8351.75
0.55,550,8503
0.56,550,8657
0.56,550,8811
0.57,550,8967.75
0.57,550,9124.5
0.58,550,9284
0.58,550,9443.5
0.59,550,9605.75
0.59,550,9768
0.6,550,9933
0.6,550,10098
0.61,550,10265.75
0.61,550,10433.5
0.62,550,10604
0.62,550,10774.5
0.63,550,10947.75
0.63,550,11121
0.64,550,11297
0.64,550,11473
0.65,550,11651.75
0.65,550,11830.5
0.66,550,12012
0.66,550,12193.5
0.67,550,12377.75
0.67,550,12562
0.68,550,12749
0.68,550,12936
0.69,550,13125.75
0.69,550,13315.5
0.7,550,13508
0.7,550,13700.5
0.71,550,13895.75
0.71,550,14091
0.72,550,14289
0.72,550,14487
0.73,550,14687.75
0.73,550,14888.5
0.74,550,15092
0.74,550,15295.5
0.75,550,15501.75
0.75,550,15708
0.76,550,15917
0.76,550,16126
0.77,550,16337.75
0.77,550,16549.5
0.78,550,16764
