Lot,GridPoints,TpMoney
0.01,480,2.4
0.01,480,4.8
0.01,480,7.2
0.01,480,9.6
0.01,480,12
0.02,480,16.8
0.02,480,21.6
0.02,480,26.4
0.02,480,31.2
0.02,480,36
0.03,480,43.2
0.03,480,50.4
0.03,480,57.6
0.04,480,67.2
0.04,480,76.8
0.05,480,88.8
0.05,480,100.8
0.06,480,115.2
0.06,480,129.6
0.07,480,146.4
0.07,480,163.2
0.08,480,182.4
0.08,480,201.6
0.09,480,223.2
0.09,480,244.8
0.1,480,268.8
0.1,480,292.8
0.11,480,319.2
0.11,480,345.6
0.12,480,374.4
0.12,480,403.2
0.13,480,434.4
0.13,480,465.6
0.14,480,499.2
0.14,480,532.8
0.15,480,568.8
0.15,480,604.8
0.16,480,643.2
0.16,480,681.6
0.17,480,722.4
0.17,480,763.2
0.18,480,806.4
0.18,480,849.6
0.19,480,895.2
0.19,480,940.8
0.2,480,988.8
0.2,480,1036.8
0.21,480,1087.2
0.21,480,1137.6
0.22,480,1190.4
0.22,480,1243.2
0.23,480,1298.4
0.23,480,1353.6
0.24,480,1411.2
0.24,480,1468.8
0.25,480,1528.8
0.25,480,1588.8
0.26,480,1651.2
0.26,480,1713.6
0.27,480,1778.4
0.27,480,1843.2
0.28,480,1910.4
0.28,480,1977.6
0.29,480,2047.2
0.29,480,2116.8
0.3,480,2188.8
0.3,480,2260.8
0.31,480,2335.2
0.31,480,2409.6
0.32,480,2486.4
0.32,480,2563.2
0.33,480,2642.4
0.33,480,2721.6
0.34,480,2803.2
0.34,480,2884.8
0.35,480,2968.8
0.35,480,3052.8
0.36,480,3139.2
0.36,480,3225.6
0.37,480,3314.4
0.37,480,3403.2
0.38,480,3494.4
0.38,480,3585.6
0.39,480,3679.2
0.39,480,3772.8
0.4,480,3868.8
0.4,480,3964.8
0.41,480,4063.2
0.41,480,4161.6
0.42,480,4262.4
0.42,480,4363.2
0.43,480,4466.4
0.43,480,4569.6
0.44,480,4675.2
0.44,480,4780.8
0.45,480,4888.8
0.45,480,4996.8
0.46,480,5107.2
0.46,480,5217.6
0.47,480,5330.4
0.47,480,5443.2
0.48,480,5558.4
0.48,480,5673.6
0.49,480,5791.2
0.49,480,5908.8
0.5,480,6028.8
0.5,480,6148.8
0.51,480,6271.2
0.51,480,6393.6
0.52,480,6518.4
0.52,480,6643.2
0.53,480,6770.4
0.53,480,6897.6
0.54,480,7027.2
0.54,480,7156.8
0.55,480,7288.8
0.55,480,7420.8
0.56,480,7555.2
0.56,480,7689.6
0.57,480,7826.4
0.57,480,7963.2
0.58,480,8102.4
0.58,480,8241.6
0.59,480,8383.2
0.59,480,8524.8
0.6,480,8668.8
0.6,480,8812.8
0.61,480,8959.2
0.61,480,9105.6
0.62,480,9254.4
0.62,480,9403.2
0.63,480,9554.4
0.63,480,9705.6
0.64,480,9859.2
0.64,480,10012.8
0.65,480,10168.8
0.65,480,10324.8
0.66,480,10483.2
0.66,480,10641.6
0.67,480,10802.4
0.67,480,10963.2
0.68,480,11126.4
0.68,480,11289.6
0.69,480,11455.2
0.69,480,11620.8
0.7,480,11788.8
0.7,480,11956.8
0.71,480,12127.2
0.71,480,12297.6
0.72,480,12470.4
0.72,480,12643.2
0.73,480,12818.4
0.73,480,12993.6
0.74,480,13171.2
0.74,480,13348.8
0.75,480,13528.8
0.75,480,13708.8
0.76,480,13891.2
0.76,480,14073.6
0.77,480,14258.4
0.77,480,14443.2
0.78,480,14630.4
0.78,480,14817.6
0.79,480,15007.2
0.79,480,15196.8
0.8,480,15388.8
0.8,480,15580.8
0.81,480,15775.2
0.81,480,15969.6
0.82,480,16166.4
0.82,480,16363.2
0.83,480,16562.4
0.83,480,16761.6
0.84,480,16963.2
0.84,480,17164.8
0.85,480,17368.8
0.85,480,17572.8
0.86,480,17779.2
0.86,480,17985.6
0.87,480,18194.4
0.87,480,18403.2
0.88,480,18614.4
0.88,480,18825.6
0.89,480,19039.2
0.89,480,19252.8
0.9,480,19468.8
0.9,480,19684.8
0.91,480,19903.2
0.91,480,20121.6
0.92,480,20342.4
0.92,480,20563.2
0.93,480,20786.4
0.93,480,21009.6
0.94,480,21235.2
0.94,480,21460.8
0.95,480,21688.8
0.95,480,21916.8
0.96,480,22147.2
0.96,480,22377.6
0.97,480,22610.4
0.97,480,22843.2
0.98,480,23078.4
0.98,480,23313.6
0.99,480,23551.2
0.99,480,23788.8
1,480,24028.8
1,480,24268.8
1.01,480,24511.2
1.01,480,24753.6
1.02,480,24998.4
1.02,480,25243.2
1.03,480,25490.4
1.03,480,25737.6
1.04,480,25987.2
1.04,480,26236.8
1.05,480,26488.8
1.05,480,26740.8
1.06,480,26995.2
1.06,480,27249.6
1.07,480,27506.4
1.07,480,27763.2
1.08,480,28022.4
1.08,480,28281.6
1.09,480,28543.2
1.09,480,28804.8
1.1,480,29068.8
1.1,480,29332.8
1.11,480,29599.2
1.11,480,29865.6
1.12,480,30134.4
1.12,480,30403.2
1.13,480,30674.4
1.13,480,30945.6
1.14,480,31219.2
1.14,480,31492.8
1.15,480,31768.8
1.15,480,32044.8
1.16,480,32323.2
1.16,480,32601.6
1.17,480,32882.4
1.17,480,33163.2
1.18,480,33446.4
1.18,480,33729.6
1.19,480,34015.2
1.19,480,34300.8
1.2,480,34588.8
1.2,480,34876.8
1.21,480,35167.2
1.21,480,35457.6
1.22,480,35750.4
1.22,480,36043.2
1.23,480,36338.4
1.23,480,36633.6
1.24,480,36931.2
1.24,480,37228.8
1.25,480,37528.8
1.25,480,37828.8
1.26,480,38131.2
1.26,480,38433.6
1.27,480,38738.4
1.27,480,39043.2
1.28,480,39350.4
1.28,480,39657.6
1.29,480,39967.2
1.29,480,40276.8
1.3,480,40588.8
1.3,480,40900.8
1.31,480,41215.2
1.31,480,41529.6
1.32,480,41846.4
1.32,480,42163.2
1.33,480,42482.4
1.33,480,42801.6
1.34,480,43123.2
1.34,480,43444.8
1.35,480,43768.8
1.35,480,44092.8
1.36,480,44419.2
1.36,480,44745.6
1.37,480,45074.4
1.37,480,45403.2
1.38,480,45734.4
1.38,480,46065.6
1.39,480,46399.2
1.39,480,46732.8
1.4,480,47068.8
1.4,480,47404.8
1.41,480,47743.2
1.41,480,48081.6
1.42,480,48422.4
1.42,480,48763.2
1.43,480,49106.4
1.43,480,49449.6
1.44,480,49795.2
1.44,480,50140.8
1.45,480,50488.8
1.45,480,50836.8
1.46,480,51187.2
1.46,480,51537.6
1.47,480,51890.4
1.47,480,52243.2
1.48,480,52598.4
1.48,480,52953.6
1.49,480,53311.2
1.49,480,53668.8
1.5,480,54028.8
1.5,480,54388.8
1.51,480,54751.2
1.51,480,55113.6
1.52,480,55478.4
1.52,480,55843.2
1.53,480,56210.4
1.53,480,56577.6
1.54,480,56947.2
1.54,480,57316.8
1.55,480,57688.8
1.55,480,58060.8
1.56,480,58435.2
1.56,480,58809.6
1.57,480,59186.4
1.57,480,59563.2
1.58,480,59942.4
1.58,480,60321.6
1.59,480,60703.2
1.59,480,61084.8
1.6,480,61468.8
1.6,480,61852.8
1.61,480,62239.2
1.61,480,62625.6
1.62,480,63014.4
1.62,480,63403.2
1.63,480,63794.4
1.63,480,64185.6
1.64,480,64579.2
