Lot,GridPoints,TpMoney
0.01,900,4.5
0.01,900,9
0.01,900,13.5
0.01,900,18
0.01,900,22.5
0.02,900,31.5
0.02,900,40.5
0.02,900,49.5
0.02,900,58.5
0.02,900,67.5
0.03,900,81
0.03,900,94.5
0.03,900,108
0.04,900,126
0.04,900,144
0.05,900,166.5
0.05,900,189
0.06,900,216
0.06,900,243
0.07,900,274.5
0.07,900,306
0.08,900,342
0.08,900,378
0.09,900,418.5
0.09,900,459
0.1,900,504
0.1,900,549
0.11,900,598.5
0.11,900,648
0.12,900,702
0.12,900,756
0.13,900,814.5
0.13,900,873
0.14,900,936
0.14,900,999
0.15,900,1066.5
0.15,900,1134
0.16,900,1206
0.16,900,1278
0.17,900,1354.5
0.17,900,1431
0.18,900,1512
0.18,900,1593
0.19,900,1678.5
0.19,900,1764
0.2,900,1854
0.2,900,1944
0.21,900,2038.5
0.21,900,2133
0.22,900,2232
0.22,900,2331
0.23,900,2434.5
0.23,900,2538
0.24,900,2646
0.24,900,2754
0.25,900,2866.5
0.25,900,2979
0.26,900,3096
0.26,900,3213
0.27,900,3334.5
0.27,900,3456
0.28,900,3582
0.28,900,3708
0.29,900,3838.5
0.29,900,3969
0.3,900,4104
0.3,900,4239
0.31,900,4378.5
0.31,900,4518
0.32,900,4662
0.32,900,4806
0.33,900,4954.5
0.33,900,5103
0.34,900,5256
0.34,900,5409
0.35,900,5566.5
0.35,900,5724
0.36,900,5886
0.36,900,6048
0.37,900,6214.5
0.37,900,6381
0.38,900,6552
0.38,900,6723
0.39,900,6898.5
0.39,900,7074
0.4,900,7254
0.4,900,7434
0.41,900,7618.5
0.41,900,7803
0.42,900,7992
0.42,900,8181
0.43,900,8374.5
0.43,900,8568
0.44,900,8766
0.44,900,8964
0.45,900,9166.5
0.45,900,9369
0.46,900,9576
0.46,900,9783
0.47,900,9994.5
0.47,900,10206
0.48,900,10422
0.48,900,10638
0.49,900,10858.5
0.49,900,11079
0.5,900,11304
0.5,900,11529
0.51,900,11758.5
0.51,900,11988
0.52,900,12222
0.52,900,12456
0.53,900,12694.5
0.53,900,12933
0.54,900,13176
0.54,900,13419
0.55,900,13666.5
0.55,900,13914
0.56,900,14166
0.56,900,14418
0.57,900,14674.5
0.57,900,14931
0.58,900,15192
0.58,900,15453
0.59,900,15718.5
0.59,900,15984
0.6,900,16254
0.6,900,16524
