Lot,GridPoints,TpMoney
0.01,1200,6
0.01,1200,12
0.01,1200,18
0.01,1200,24
0.01,1200,30
0.02,1200,42
0.02,1200,54
0.02,1200,66
0.02,1200,78
0.02,1200,90
0.03,1200,108
0.03,1200,126
0.03,1200,144
0.04,1200,168
0.04,1200,192
0.05,1200,222
0.05,1200,252
0.06,1200,288
0.06,1200,324
0.07,1200,366
0.07,1200,408
0.08,1200,456
0.08,1200,504
0.09,1200,558
0.09,1200,612
0.1,1200,672
0.1,1200,732
0.11,1200,798
0.11,1200,864
0.12,1200,936
0.12,1200,1008
0.13,1200,1086
0.13,1200,1164
0.14,1200,1248
0.14,1200,1332
0.15,1200,1422
0.15,1200,1512
0.16,1200,1608
0.16,1200,1704
0.17,1200,1806
0.17,1200,1908
0.18,1200,2016
0.18,1200,2124
0.19,1200,2238
0.19,1200,2352
0.2,1200,2472
0.2,1200,2592
0.21,1200,2718
0.21,1200,2844
0.22,1200,2976
0.22,1200,3108
0.23,1200,3246
0.23,1200,3384
0.24,1200,3528
0.24,1200,3672
0.25,1200,3822
0.25,1200,3972
0.26,1200,4128
0.26,1200,4284
0.27,1200,4446
0.27,1200,4608
0.28,1200,4776
0.28,1200,4944
0.29,1200,5118
0.29,1200,5292
0.3,1200,5472
0.3,1200,5652
0.31,1200,5838
0.31,1200,6024
0.32,1200,6216
0.32,1200,6408
0.33,1200,6606
0.33,1200,6804
0.34,1200,7008
0.34,1200,7212
0.35,1200,7422
0.35,1200,7632
0.36,1200,7848
0.36,1200,8064
0.37,1200,8286
0.37,1200,8508
0.38,1200,8736
0.38,1200,8964
0.39,1200,9198
0.39,1200,9432
0.4,1200,9672
0.4,1200,9912
0.41,1200,10158
0.41,1200,10404
0.42,1200,10656
0.42,1200,10908
0.43,1200,11166
0.43,1200,11424
0.44,1200,11688
0.44,1200,11952
0.45,1200,12222
0.45,1200,12492
0.46,1200,12768
0.46,1200,13044
0.47,1200,13326
0.47,1200,13608
0.48,1200,13896
0.48,1200,14184
0.49,1200,14478
0.49,1200,14772
0.5,1200,15072
0.5,1200,15372
0.51,1200,15678
0.51,1200,15984
0.52,1200,16296
0.52,1200,16608
0.53,1200,16926
0.53,1200,17244
0.54,1200,17568
0.54,1200,17892
0.55,1200,18222
0.55,1200,18552
0.56,1200,18888
0.56,1200,19224
0.57,1200,19566
0.57,1200,19908
0.58,1200,20256
0.58,1200,20604
0.59,1200,20958
0.59,1200,21312
0.6,1200,21672
0.6,1200,22032
0.61,1200,22398
0.61,1200,22764
0.62,1200,23136
0.62,1200,23508
0.63,1200,23886
0.63,1200,24264
0.64,1200,24648
0.64,1200,25032
0.65,1200,25422
0.65,1200,25812
0.66,1200,26208
0.66,1200,26604
0.67,1200,27006
0.67,1200,27408
0.68,1200,27816
0.68,1200,28224
0.69,1200,28638
0.69,1200,29052
0.7,1200,29472
0.7,1200,29892
0.71,1200,30318
0.71,1200,30744
0.72,1200,31176
0.72,1200,31608
0.73,1200,32046
0.73,1200,32484
0.74,1200,32928
0.74,1200,33372
0.75,1200,33822
0.75,1200,34272
0.76,1200,34728
0.76,1200,35184
0.77,1200,35646
0.77,1200,36108
0.78,1200,36576
0.78,1200,37044
0.79,1200,37518
0.79,1200,37992
0.8,1200,38472
0.8,1200,38952
0.81,1200,39438
0.81,1200,39924
0.82,1200,40416
0.82,1200,40908
0.83,1200,41406
0.83,1200,41904
0.84,1200,42408
0.84,1200,42912
0.85,1200,43422
0.85,1200,43932
0.86,1200,44448
0.86,1200,44964
0.87,1200,45486
0.87,1200,46008
0.88,1200,46536
0.88,1200,47064
0.89,1200,47598
0.89,1200,48132
0.9,1200,48672
0.9,1200,49212
0.91,1200,49758
0.91,1200,50304
0.92,1200,50856
0.92,1200,51408
0.93,1200,51966
0.93,1200,52524
0.94,1200,53088
0.94,1200,53652
0.95,1200,54222
0.95,1200,54792
0.96,1200,55368
0.96,1200,55944
0.97,1200,56526
0.97,1200,57108
0.98,1200,57696
0.98,1200,58284
0.99,1200,58878
0.99,1200,59472
1,1200,60072
1,1200,60672
1.01,1200,61278
1.01,1200,61884
1.02,1200,62496
1.02,1200,63108
1.03,1200,63726
1.03,1200,64344
1.04,1200,64968
1.04,1200,65592
1.05,1200,66222
1.05,1200,66852
1.06,1200,67488
1.06,1200,68124
1.07,1200,68766
1.07,1200,69408
1.08,1200,70056
1.08,1200,70704
1.09,1200,71358
1.09,1200,72012
1.1,1200,72672
1.1,1200,73332
1.11,1200,73998
1.11,1200,74664
1.12,1200,75336
1.12,1200,76008
1.13,1200,76686
1.13,1200,77364
1.14,1200,78048
1.14,1200,78732
1.15,1200,79422
1.15,1200,80112
1.16,1200,80808
1.16,1200,81504
1.17,1200,82206
1.17,1200,82908
1.18,1200,83616
1.18,1200,84324
1.19,1200,85038
1.19,1200,85752
1.2,1200,86472
1.2,1200,87192
1.21,1200,87918
1.21,1200,88644
1.22,1200,89376
1.22,1200,90108
1.23,1200,90846
1.23,1200,91584
1.24,1200,92328
1.24,1200,93072
1.25,1200,93822
1.25,1200,94572
1.26,1200,95328
1.26,1200,96084
1.27,1200,96846
1.27,1200,97608
1.28,1200,98376
1.28,1200,99144
1.29,1200,99918
1.29,1200,100692
1.3,1200,101472
1.3,1200,102252
1.31,1200,103038
1.31,1200,103824
1.32,1200,104616
1.32,1200,105408
1.33,1200,106206
1.33,1200,107004
1.34,1200,107808
1.34,1200,108612
1.35,1200,109422
1.35,1200,110232
1.36,1200,111048
1.36,1200,111864
1.37,1200,112686
1.37,1200,113508
1.38,1200,114336
1.38,1200,115164
1.39,1200,115998
1.39,1200,116832
1.4,1200,117672
1.4,1200,118512
1.41,1200,119358
1.41,1200,120204
1.42,1200,121056
1.42,1200,121908
1.43,1200,122766
1.43,1200,123624
1.44,1200,124488
1.44,1200,125352
1.45,1200,126222
1.45,1200,127092
1.46,1200,127968
1.46,1200,128844
1.47,1200,129726
1.47,1200,130608
1.48,1200,131496
1.48,1200,132384
1.49,1200,133278
1.49,1200,134172
