Lot,GridPoints,TpMoney
0.01,570,2.85
0.01,570,5.7
0.01,570,8.55
0.01,570,11.4
0.01,570,14.25
0.02,570,19.95
0.02,570,25.65
0.02,570,31.35
0.02,570,37.05
0.02,570,42.75
0.03,570,51.3
0.03,570,59.85
0.03,570,68.4
0.04,570,79.8
0.04,570,91.2
0.05,570,105.45
0.05,570,119.7
0.06,570,136.8
0.06,570,153.9
0.07,570,173.85
0.07,570,193.8
0.08,570,216.6
0.08,570,239.4
0.09,570,265.05
0.09,570,290.7
0.1,570,319.2
0.1,570,347.7
0.11,570,379.05
0.11,570,410.4
0.12,570,444.6
0.12,570,478.8
0.13,570,515.85
0.13,570,552.9
0.14,570,592.8
0.14,570,632.7
0.15,570,675.45
0.15,570,718.2
0.16,570,763.8
0.16,570,809.4
0.17,570,857.85
0.17,570,906.3
0.18,570,957.6
0.18,570,1008.9
0.19,570,1063.05
0.19,570,1117.2
0.2,570,1174.2
0.2,570,1231.2
0.21,570,1291.05
0.21,570,1350.9
0.22,570,1413.6
0.22,570,1476.3
0.23,570,1541.85
0.23,570,1607.4
0.24,570,1675.8
0.24,570,1744.2
0.25,570,1815.45
0.25,570,1886.7
0.26,570,1960.8
0.26,570,2034.9
0.27,570,2111.85
0.27,570,2188.8
0.28,570,2268.6
0.28,570,2348.4
0.29,570,2431.05
0.29,570,2513.7
0.3,570,2599.2
0.3,570,2684.7
0.31,570,2773.05
0.31,570,2861.4
0.32,570,2952.6
0.32,570,3043.8
0.33,570,3137.85
0.33,570,3231.9
0.34,570,3328.8
0.34,570,3425.7
0.35,570,3525.45
0.35,570,3625.2
0.36,570,3727.8
0.36,570,3830.4
0.37,570,3935.85
0.37,570,4041.3
0.38,570,4149.6
0.38,570,4257.9
0.39,570,4369.05
0.39,570,4480.2
0.4,570,4594.2
0.4,570,4708.2
0.41,570,4825.05
0.41,570,4941.9
0.42,570,5061.6
0.42,570,5181.3
0.43,570,5303.85
0.43,570,5426.4
0.44,570,5551.8
0.44,570,5677.2
0.45,570,5805.45
0.45,570,5933.7
0.46,570,6064.8
0.46,570,6195.9
0.47,570,6329.85
0.47,570,6463.8
0.48,570,6600.6
0.48,570,6737.4
0.49,570,6877.05
0.49,570,7016.7
0.5,570,7159.2
0.5,570,7301.7
0.51,570,7447.05
0.51,570,7592.4
0.52,570,7740.6
0.52,570,7888.8
0.53,570,8039.85
0.53,570,8190.9
0.54,570,8344.8
0.54,570,8498.7
0.55,570,8655.45
0.55,570,8812.2
0.56,570,8971.8
0.56,570,9131.4
0.57,570,9293.85
0.57,570,9456.3
0.58,570,9621.6
0.58,570,9786.9
0.59,570,9955.05
0.59,570,10123.2
0.6,570,10294.2
0.6,570,10465.2
0.61,570,10639.05
0.61,570,10812.9
0.62,570,10989.6
