Lot,GridPoints,TpMoney
0.01,2000,10
0.01,2000,20
0.01,2000,30
0.01,2000,40
0.01,2000,50
0.02,2000,70
0.02,2000,90
0.02,2000,110
0.02,2000,130
0.02,2000,150
0.03,2000,180
0.03,2000,210
0.03,2000,240
0.04,2000,280
0.04,2000,320
0.05,2000,370
0.05,2000,420
0.06,2000,480
0.06,2000,540
0.07,2000,610
0.07,2000,680
0.08,2000,760
0.08,2000,840
0.09,2000,930
0.09,2000,1020
0.1,2000,1120
0.1,2000,1220
0.11,2000,1330
0.11,2000,1440
0.12,2000,1560
0.12,2000,1680
0.13,2000,1810
0.13,2000,1940
0.14,2000,2080
0.14,2000,2220
0.15,2000,2370
0.15,2000,2520
0.16,2000,2680
0.16,2000,2840
0.17,2000,3010
0.17,2000,3180
0.18,2000,3360
0.18,2000,3540
0.19,2000,3730
0.19,2000,3920
0.2,2000,4120
0.2,2000,4320
0.21,2000,4530
0.21,2000,4740
0.22,2000,4960
0.22,2000,5180
0.23,2000,5410
0.23,2000,5640
0.24,2000,5880
0.24,2000,6120
0.25,2000,6370
0.25,2000,6620
0.26,2000,6880
0.26,2000,7140
0.27,2000,7410
0.27,2000,7680
0.28,2000,7960
0.28,2000,8240
0.29,2000,8530
0.29,2000,8820
0.3,2000,9120
0.3,2000,9420
0.31,2000,9730
0.31,2000,10040
0.32,2000,10360
0.32,2000,10680
0.33,2000,11010
0.33,2000,11340
0.34,2000,11680
0.34,2000,12020
0.35,2000,12370
0.35,2000,12720
0.36,2000,13080
0.36,2000,13440
0.37,2000,13810
0.37,2000,14180
0.38,2000,14560
0.38,2000,14940
0.39,2000,15330
0.39,2000,15720
0.4,2000,16120
0.4,2000,16520
0.41,2000,16930
0.41,2000,17340
0.42,2000,17760
0.42,2000,18180
0.43,2000,18610
0.43,2000,19040
0.44,2000,19480
0.44,2000,19920
0.45,2000,20370
0.45,2000,20820
0.46,2000,21280
0.46,2000,21740
0.47,2000,22210
0.47,2000,22680
0.48,2000,23160
