lot,gridPips,tpMoney
0.01,560,2.8
0.01,560,5.6
0.01,560,8.4
0.01,560,11.2
0.01,560,14
0.02,560,19.6
0.02,560,25.2
0.02,560,30.8
0.02,560,36.4
0.02,560,42
0.03,560,50.4
0.03,560,58.8
0.03,560,67.2
0.04,560,78.4
0.04,560,89.6
0.05,560,103.6
0.05,560,117.6
0.06,560,134.4
0.06,560,151.2
0.07,560,170.8
0.07,560,190.4
0.08,560,212.8
0.08,560,235.2
0.09,560,260.4
0.09,560,285.6
0.1,560,313.6
0.1,560,341.6
0.11,560,372.4
0.11,560,403.2
0.12,560,436.8
0.12,560,470.4
0.13,560,506.8
0.13,560,543.2
0.14,560,582.4
0.14,560,621.6
0.15,560,663.6
0.15,560,705.6
0.16,560,750.4
0.16,560,795.2
0.17,560,842.8
0.17,560,890.4
0.18,560,940.8
0.18,560,991.2
0.19,560,1044.4
0.19,560,1097.6
0.2,560,1153.6
0.2,560,1209.6
0.21,560,1268.4
0.21,560,1327.2
0.22,560,1388.8
0.22,560,1450.4
0.23,560,1514.8
0.23,560,1579.2
0.24,560,1646.4
0.24,560,1713.6
0.25,560,1783.6
0.25,560,1853.6
0.26,560,1926.4
0.26,560,1999.2
0.27,560,2074.8
0.27,560,2150.4
0.28,560,2228.8
0.28,560,2307.2
0.29,560,2388.4
0.29,560,2469.6
0.3,560,2553.6
0.3,560,2637.6
0.31,560,2724.4
0.31,560,2811.2
0.32,560,2900.8
0.32,560,2990.4
0.33,560,3082.8
0.33,560,3175.2
0.34,560,3270.4
0.34,560,3365.6
0.35,560,3463.6
0.35,560,3561.6
0.36,560,3662.4
0.36,560,3763.2
0.37,560,3866.8
0.37,560,3970.4
0.38,560,4076.8
0.38,560,4183.2
0.39,560,4292.4
0.39,560,4401.6
0.4,560,4513.6
0.4,560,4625.6
0.41,560,4740.4
0.41,560,4855.2
0.42,560,4972.8
0.42,560,5090.4
0.43,560,5210.8
0.43,560,5331.2
0.44,560,5454.4
0.44,560,5577.6
0.45,560,5703.6
0.45,560,5829.6
0.46,560,5958.4
0.46,560,6087.2
0.47,560,6218.8
0.47,560,6350.4
0.48,560,6484.8
0.48,560,6619.2
0.49,560,6756.4
0.49,560,6893.6
0.5,560,7033.6
0.5,560,7173.6
0.51,560,7316.4
0.51,560,7459.2
0.52,560,7604.8
0.52,560,7750.4
0.53,560,7898.8
0.53,560,8047.2
0.54,560,8198.4
0.54,560,8349.6
0.55,560,8503.6
0.55,560,8657.6
0.56,560,8814.4
0.56,560,8971.2
0.57,560,9130.8
0.57,560,9290.4
0.58,560,9452.8
0.58,560,9615.2
0.59,560,9780.4
0.59,560,9945.6
0.6,560,10113.6
0.6,560,10281.6
0.61,560,10452.4
0.61,560,10623.2
0.62,560,10796.8
0.62,560,10970.4
0.63,560,11146.8
0.63,560,11323.2
0.64,560,11502.4
0.64,560,11681.6
0.65,560,11863.6
0.65,560,12045.6
0.66,560,12230.4
0.66,560,12415.2
0.67,560,12602.8
0.67,560,12790.4
0.68,560,12980.8
0.68,560,13171.2
0.69,560,13364.4
0.69,560,13557.6
0.7,560,13753.6
0.7,560,13949.6
0.71,560,14148.4
0.71,560,14347.2
0.72,560,14548.8
0.72,560,14750.4
0.73,560,14954.8
0.73,560,15159.2
0.74,560,15366.4
0.74,560,15573.6
0.75,560,15783.6
0.75,560,15993.6
0.76,560,16206.4
0.76,560,16419.2
0.77,560,16634.8
0.77,560,16850.4
0.78,560,17068.8
0.78,560,17287.2
0.79,560,17508.4
0.79,560,17729.6
0.8,560,17953.6
0.8,560,18177.6
0.81,560,18404.4
0.81,560,18631.2
0.82,560,18860.8
0.82,560,19090.4
0.83,560,19322.8
0.83,560,19555.2
0.84,560,19790.4
0.84,560,20025.6
0.85,560,20263.6
0.85,560,20501.6
0.86,560,20742.4
0.86,560,20983.2
0.87,560,21226.8
0.87,560,21470.4
0.88,560,21716.8
0.88,560,21963.2
0.89,560,22212.4
0.89,560,22461.6
0.9,560,22713.6
0.9,560,22965.6
0.91,560,23220.4
0.91,560,23475.2
0.92,560,23732.8
0.92,560,23990.4
0.93,560,24250.8
0.93,560,24511.2
0.94,560,24774.4
0.94,560,25037.6
0.95,560,25303.6
0.95,560,25569.6
0.96,560,25838.4
0.96,560,26107.2
0.97,560,26378.8
0.97,560,26650.4
0.98,560,26924.8
0.98,560,27199.2
0.99,560,27476.4
0.99,560,27753.6
1,560,28033.6
1,560,28313.6
1.01,560,28596.4
1.01,560,28879.2
1.02,560,29164.8
1.02,560,29450.4
1.03,560,29738.8
1.03,560,30027.2
1.04,560,30318.4
1.04,560,30609.6
1.05,560,30903.6
1.05,560,31197.6
1.06,560,31494.4
1.06,560,31791.2
1.07,560,32090.8
1.07,560,32390.4
1.08,560,32692.8
1.08,560,32995.2
1.09,560,33300.4
1.09,560,33605.6
1.1,560,33913.6
1.1,560,34221.6
1.11,560,34532.4
1.11,560,34843.2
1.12,560,35156.8
1.12,560,35470.4
1.13,560,35786.8
1.13,560,36103.2
1.14,560,36422.4
1.14,560,36741.6
1.15,560,37063.6
1.15,560,37385.6
1.16,560,37710.4
1.16,560,38035.2
1.17,560,38362.8
1.17,560,38690.4
1.18,560,39020.8
1.18,560,39351.2
1.19,560,39684.4
1.19,560,40017.6
1.2,560,40353.6
1.2,560,40689.6
1.21,560,41028.4
1.21,560,41367.2
1.22,560,41708.8
1.22,560,42050.4
1.23,560,42394.8
1.23,560,42739.2
1.24,560,43086.4
1.24,560,43433.6
1.25,560,43783.6
1.25,560,44133.6
1.26,560,44486.4
1.26,560,44839.2
1.27,560,45194.8
1.27,560,45550.4
1.28,560,45908.8
1.28,560,46267.2
1.29,560,46628.4
1.29,560,46989.6
1.3,560,47353.6
1.3,560,47717.6
1.31,560,48084.4
1.31,560,48451.2
1.32,560,48820.8
1.32,560,49190.4
1.33,560,49562.8
1.33,560,49935.2
1.34,560,50310.4
1.34,560,50685.6
1.35,560,51063.6
1.35,560,51441.6
1.36,560,51822.4
1.36,560,52203.2
1.37,560,52586.8
1.37,560,52970.4
1.38,560,53356.8
1.38,560,53743.2
1.39,560,54132.4
1.39,560,54521.6
1.4,560,54913.6
1.4,560,55305.6
1.41,560,55700.4
1.41,560,56095.2
1.42,560,56492.8
1.42,560,56890.4
1.43,560,57290.8
1.43,560,57691.2
1.44,560,58094.4
1.44,560,58497.6
1.45,560,58903.6
1.45,560,59309.6
1.46,560,59718.4
1.46,560,60127.2
1.47,560,60538.8
1.47,560,60950.4
1.48,560,61364.8
1.48,560,61779.2
1.49,560,62196.4
1.49,560,62613.6
1.5,560,63033.6
1.5,560,63453.6
1.51,560,63876.4
1.51,560,64299.2
1.52,560,64724.8
1.52,560,65150.4
1.53,560,65578.8
1.53,560,66007.2
1.54,560,66438.4
1.54,560,66869.6
1.55,560,67303.6
1.55,560,67737.6
1.56,560,68174.4
1.56,560,68611.2
1.57,560,69050.8
1.57,560,69490.4
1.58,560,69932.8
1.58,560,70375.2
1.59,560,70820.4
1.59,560,71265.6
1.6,560,71713.6
1.6,560,72161.6
1.61,560,72612.4
1.61,560,73063.2
1.62,560,73516.8
1.62,560,73970.4
1.63,560,74426.8
1.63,560,74883.2
1.64,560,75342.4
1.64,560,75801.6
1.65,560,76263.6
1.65,560,76725.6
1.66,560,77190.4
1.66,560,77655.2
1.67,560,78122.8
1.67,560,78590.4
1.68,560,79060.8
