Lot,GridPoints,TpMoney
0.01,610,3.05
0.01,610,6.1
0.01,610,9.15
0.01,610,12.2
0.01,610,15.25
0.02,610,21.35
0.02,610,27.45
0.02,610,33.55
0.02,610,39.65
0.02,610,45.75
0.03,610,54.9
0.03,610,64.05
0.03,610,73.2
0.04,610,85.4
0.04,610,97.6
0.05,610,112.85
0.05,610,128.1
0.06,610,146.4
0.06,610,164.7
0.07,610,186.05
0.07,610,207.4
0.08,610,231.8
0.08,610,256.2
0.09,610,283.65
0.09,610,311.1
0.1,610,341.6
0.1,610,372.1
0.11,610,405.65
0.11,610,439.2
0.12,610,475.8
0.12,610,512.4
0.13,610,552.05
0.13,610,591.7
0.14,610,634.4
0.14,610,677.1
0.15,610,722.85
0.15,610,768.6
0.16,610,817.4
0.16,610,866.2
0.17,610,918.05
0.17,610,969.9
0.18,610,1024.8
0.18,610,1079.7
0.19,610,1137.65
0.19,610,1195.6
0.2,610,1256.6
0.2,610,1317.6
0.21,610,1381.65
0.21,610,1445.7
0.22,610,1512.8
0.22,610,1579.9
0.23,610,1650.05
0.23,610,1720.2
0.24,610,1793.4
0.24,610,1866.6
0.25,610,1942.85
0.25,610,2019.1
0.26,610,2098.4
0.26,610,2177.7
0.27,610,2260.05
0.27,610,2342.4
0.28,610,2427.8
0.28,610,2513.2
0.29,610,2601.65
0.29,610,2690.1
0.3,610,2781.6
0.3,610,2873.1
0.31,610,2967.65
0.31,610,3062.2
0.32,610,3159.8
0.32,610,3257.4
0.33,610,3358.05
0.33,610,3458.7
0.34,610,3562.4
0.34,610,3666.1
0.35,610,3772.85
0.35,610,3879.6
0.36,610,3989.4
0.36,610,4099.2
0.37,610,4212.05
0.37,610,4324.9
0.38,610,4440.8
0.38,610,4556.7
0.39,610,4675.65
0.39,610,4794.6
0.4,610,4916.6
0.4,610,5038.6
0.41,610,5163.65
0.41,610,5288.7
0.42,610,5416.8
0.42,610,5544.9
0.43,610,5676.05
0.43,610,5807.2
0.44,610,5941.4
0.44,610,6075.6
0.45,610,6212.85
0.45,610,6350.1
0.46,610,6490.4
0.46,610,6630.7
0.47,610,6774.05
0.47,610,6917.4
0.48,610,7063.8
0.48,610,7210.2
0.49,610,7359.65
0.49,610,7509.1
0.5,610,7661.6
0.5,610,7814.1
0.51,610,7969.65
0.51,610,8125.2
0.52,610,8283.8
0.52,610,8442.4
0.53,610,8604.05
0.53,610,8765.7
0.54,610,8930.4
0.54,610,9095.1
0.55,610,9262.85
0.55,610,9430.6
0.56,610,9601.4
0.56,610,9772.2
0.57,610,9946.05
0.57,610,10119.9
0.58,610,10296.8
0.58,610,10473.7
0.59,610,10653.65
0.59,610,10833.6
0.6,610,11016.6
0.6,610,11199.6
0.61,610,11385.65
0.61,610,11571.7
0.62,610,11760.8
0.62,610,11949.9
0.63,610,12142.05
0.63,610,12334.2
0.64,610,12529.4
0.64,610,12724.6
0.65,610,12922.85
0.65,610,13121.1
0.66,610,13322.4
0.66,610,13523.7
0.67,610,13728.05
0.67,610,13932.4
0.68,610,14139.8
0.68,610,14347.2
0.69,610,14557.65
0.69,610,14768.1
0.7,610,14981.6
0.7,610,15195.1
0.71,610,15411.65
0.71,610,15628.2
0.72,610,15847.8
