Lot,GridPoints,TpMoney
0.01,1500,7.5
0.01,1500,15
0.01,1500,22.5
0.01,1500,30
0.01,1500,37.5
0.02,1500,52.5
0.02,1500,67.5
0.02,1500,82.5
0.02,1500,97.5
0.02,1500,112.5
0.03,1500,135
0.03,1500,157.5
0.03,1500,180
0.04,1500,210
0.04,1500,240
0.05,1500,277.5
0.05,1500,315
0.06,1500,360
0.06,1500,405
0.07,1500,457.5
0.07,1500,510
0.08,1500,570
0.08,1500,630
0.09,1500,697.5
0.09,1500,765
0.1,1500,840
0.1,1500,915
0.11,1500,997.5
0.11,1500,1080
0.12,1500,1170
0.12,1500,1260
0.13,1500,1357.5
0.13,1500,1455
0.14,1500,1560
0.14,1500,1665
0.15,1500,1777.5
0.15,1500,1890
0.16,1500,2010
0.16,1500,2130
0.17,1500,2257.5
0.17,1500,2385
0.18,1500,2520
0.18,1500,2655
0.19,1500,2797.5
0.19,1500,2940
0.2,1500,3090
0.2,1500,3240
0.21,1500,3397.5
0.21,1500,3555
0.22,1500,3720
0.22,1500,3885
0.23,1500,4057.5
0.23,1500,4230
0.24,1500,4410
0.24,1500,4590
0.25,1500,4777.5
0.25,1500,4965
0.26,1500,5160
0.26,1500,5355
0.27,1500,5557.5
0.27,1500,5760
0.28,1500,5970
0.28,1500,6180
0.29,1500,6397.5
0.29,1500,6615
0.3,1500,6840
0.3,1500,7065
0.31,1500,7297.5
0.31,1500,7530
0.32,1500,7770
0.32,1500,8010
0.33,1500,8257.5
0.33,1500,8505
0.34,1500,8760
0.34,1500,9015
0.35,1500,9277.5
0.35,1500,9540
0.36,1500,9810
0.36,1500,10080
0.37,1500,10357.5
0.37,1500,10635
0.38,1500,10920
0.38,1500,11205
0.39,1500,11497.5
0.39,1500,11790
0.4,1500,12090
0.4,1500,12390
0.41,1500,12697.5
0.41,1500,13005
0.42,1500,13320
0.42,1500,13635
0.43,1500,13957.5
0.43,1500,14280
0.44,1500,14610
0.44,1500,14940
0.45,1500,15277.5
0.45,1500,15615
0.46,1500,15960
0.46,1500,16305
0.47,1500,16657.5
0.47,1500,17010
0.48,1500,17370
0.48,1500,17730
0.49,1500,18097.5
0.49,1500,18465
0.5,1500,18840
0.5,1500,19215
0.51,1500,19597.5
0.51,1500,19980
0.52,1500,20370
0.52,1500,20760
0.53,1500,21157.5
0.53,1500,21555
0.54,1500,21960
0.54,1500,22365
0.55,1500,22777.5
0.55,1500,23190
0.56,1500,23610
0.56,1500,24030
0.57,1500,24457.5
0.57,1500,24885
0.58,1500,25320
0.58,1500,25755
0.59,1500,26197.5
0.59,1500,26640
0.6,1500,27090
0.6,1500,27540
0.61,1500,27997.5
0.61,1500,28455
0.62,1500,28920
0.62,1500,29385
0.63,1500,29857.5
0.63,1500,30330
0.64,1500,30810
0.64,1500,31290
0.65,1500,31777.5
0.65,1500,32265
0.66,1500,32760
0.66,1500,33255
0.67,1500,33757.5
0.67,1500,34260
0.68,1500,34770
0.68,1500,35280
0.69,1500,35797.5
0.69,1500,36315
0.7,1500,36840
0.7,1500,37365
0.71,1500,37897.5
0.71,1500,38430
0.72,1500,38970
0.72,1500,39510
0.73,1500,40057.5
0.73,1500,40605
0.74,1500,41160
0.74,1500,41715
0.75,1500,42277.5
0.75,1500,42840
0.76,1500,43410
0.76,1500,43980
0.77,1500,44557.5
0.77,1500,45135
0.78,1500,45720
0.78,1500,46305
0.79,1500,46897.5
0.79,1500,47490
0.8,1500,48090
0.8,1500,48690
0.81,1500,49297.5
0.81,1500,49905
0.82,1500,50520
0.82,1500,51135
0.83,1500,51757.5
0.83,1500,52380
0.84,1500,53010
0.84,1500,53640
0.85,1500,54277.5
0.85,1500,54915
0.86,1500,55560
0.86,1500,56205
0.87,1500,56857.5
0.87,1500,57510
0.88,1500,58170
0.88,1500,58830
0.89,1500,59497.5
0.89,1500,60165
0.9,1500,60840
0.9,1500,61515
0.91,1500,62197.5
0.91,1500,62880
0.92,1500,63570
0.92,1500,64260
0.93,1500,64957.5
0.93,1500,65655
0.94,1500,66360
0.94,1500,67065
0.95,1500,67777.5
0.95,1500,68490
0.96,1500,69210
0.96,1500,69930
0.97,1500,70657.5
0.97,1500,71385
0.98,1500,72120
0.98,1500,72855
0.99,1500,73597.5
0.99,1500,74340
1,1500,75090
1,1500,75840
1.01,1500,76597.5
1.01,1500,77355
1.02,1500,78120
1.02,1500,78885
1.03,1500,79657.5
1.03,1500,80430
1.04,1500,81210
1.04,1500,81990
1.05,1500,82777.5
1.05,1500,83565
1.06,1500,84360
1.06,1500,85155
1.07,1500,85957.5
1.07,1500,86760
1.08,1500,87570
1.08,1500,88380
1.09,1500,89197.5
1.09,1500,90015
1.1,1500,90840
1.1,1500,91665
1.11,1500,92497.5
1.11,1500,93330
1.12,1500,94170
1.12,1500,95010
1.13,1500,95857.5
1.13,1500,96705
1.14,1500,97560
1.14,1500,98415
1.15,1500,99277.5
1.15,1500,100140
1.16,1500,101010
1.16,1500,101880
1.17,1500,102757.5
1.17,1500,103635
1.18,1500,104520
1.18,1500,105405
