Lot,GridPoints,TpMoney
0.01,120,0.6
0.01,120,1.2
0.01,120,1.8
0.01,120,2.4
0.01,120,3
0.02,120,4.2
0.02,120,5.4
0.02,120,6.6
0.02,120,7.8
0.02,120,9
0.03,120,10.8
0.03,120,12.6
0.03,120,14.4
0.04,120,16.8
0.04,120,19.2
0.05,120,22.2
0.05,120,25.2
0.06,120,28.8
0.06,120,32.4
0.07,120,36.6
0.07,120,40.8
0.08,120,45.6
0.08,120,50.4
0.09,120,55.8
0.09,120,61.2
0.1,120,67.2
0.1,120,73.2
0.11,120,79.8
0.11,120,86.4
0.12,120,93.6
0.12,120,100.8
0.13,120,108.6
0.13,120,116.4
0.14,120,124.8
0.14,120,133.2
0.15,120,142.2
0.15,120,151.2
0.16,120,160.8
0.16,120,170.4
0.17,120,180.6
0.17,120,190.8
0.18,120,201.6
0.18,120,212.4
0.19,120,223.8
0.19,120,235.2
0.2,120,247.2
0.2,120,259.2
0.21,120,271.8
0.21,120,284.4
0.22,120,297.6
0.22,120,310.8
0.23,120,324.6
0.23,120,338.4
0.24,120,352.8
0.24,120,367.2
0.25,120,382.2
0.25,120,397.2
0.26,120,412.8
0.26,120,428.4
0.27,120,444.6
0.27,120,460.8
0.28,120,477.6
0.28,120,494.4
0.29,120,511.8
0.29,120,529.2
0.3,120,547.2
0.3,120,565.2
0.31,120,583.8
0.31,120,602.4
0.32,120,621.6
0.32,120,640.8
0.33,120,660.6
0.33,120,680.4
0.34,120,700.8
0.34,120,721.2
0.35,120,742.2
0.35,120,763.2
0.36,120,784.8
0.36,120,806.4
0.37,120,828.6
0.37,120,850.8
0.38,120,873.6
0.38,120,896.4
0.39,120,919.8
0.39,120,943.2
0.4,120,967.2
0.4,120,991.2
0.41,120,1015.8
0.41,120,1040.4
0.42,120,1065.6
0.42,120,1090.8
0.43,120,1116.6
0.43,120,1142.4
0.44,120,1168.8
0.44,120,1195.2
0.45,120,1222.2
0.45,120,1249.2
0.46,120,1276.8
0.46,120,1304.4
