Lot,GridPoints,TpMoney
0.01,1100,5.5
0.01,1100,11
0.01,1100,16.5
0.01,1100,22
0.01,1100,27.5
0.02,1100,38.5
0.02,1100,49.5
0.02,1100,60.5
0.02,1100,71.5
0.02,1100,82.5
0.03,1100,99
0.03,1100,115.5
0.03,1100,132
0.04,1100,154
0.04,1100,176
0.05,1100,203.5
0.05,1100,231
0.06,1100,264
0.06,1100,297
0.07,1100,335.5
0.07,1100,374
0.08,1100,418
0.08,1100,462
0.09,1100,511.5
0.09,1100,561
0.1,1100,616
0.1,1100,671
0.11,1100,731.5
0.11,1100,792
0.12,1100,858
0.12,1100,924
0.13,1100,995.5
0.13,1100,1067
0.14,1100,1144
0.14,1100,1221
0.15,1100,1303.5
0.15,1100,1386
0.16,1100,1474
0.16,1100,1562
0.17,1100,1655.5
0.17,1100,1749
0.18,1100,1848
0.18,1100,1947
0.19,1100,2051.5
0.19,1100,2156
0.2,1100,2266
0.2,1100,2376
0.21,1100,2491.5
0.21,1100,2607
0.22,1100,2728
0.22,1100,2849
0.23,1100,2975.5
0.23,1100,3102
0.24,1100,3234
0.24,1100,3366
0.25,1100,3503.5
0.25,1100,3641
0.26,1100,3784
0.26,1100,3927
0.27,1100,4075.5
0.27,1100,4224
0.28,1100,4378
0.28,1100,4532
0.29,1100,4691.5
0.29,1100,4851
0.3,1100,5016
0.3,1100,5181
0.31,1100,5351.5
0.31,1100,5522
0.32,1100,5698
0.32,1100,5874
0.33,1100,6055.5
0.33,1100,6237
0.34,1100,6424
0.34,1100,6611
0.35,1100,6803.5
0.35,1100,6996
0.36,1100,7194
0.36,1100,7392
0.37,1100,7595.5
0.37,1100,7799
0.38,1100,8008
0.38,1100,8217
0.39,1100,8431.5
0.39,1100,8646
0.4,1100,8866
0.4,1100,9086
0.41,1100,9311.5
0.41,1100,9537
0.42,1100,9768
0.42,1100,9999
0.43,1100,10235.5
0.43,1100,10472
0.44,1100,10714
0.44,1100,10956
0.45,1100,11203.5
0.45,1100,11451
0.46,1100,11704
0.46,1100,11957
0.47,1100,12215.5
0.47,1100,12474
0.48,1100,12738
0.48,1100,13002
0.49,1100,13271.5
0.49,1100,13541
0.5,1100,13816
0.5,1100,14091
0.51,1100,14371.5
0.51,1100,14652
0.52,1100,14938
0.52,1100,15224
0.53,1100,15515.5
0.53,1100,15807
0.54,1100,16104
0.54,1100,16401
0.55,1100,16703.5
0.55,1100,17006
0.56,1100,17314
0.56,1100,17622
0.57,1100,17935.5
0.57,1100,18249
0.58,1100,18568
0.58,1100,18887
0.59,1100,19211.5
0.59,1100,19536
0.6,1100,19866
0.6,1100,20196
0.61,1100,20531.5
0.61,1100,20867
0.62,1100,21208
0.62,1100,21549
0.63,1100,21895.5
0.63,1100,22242
0.64,1100,22594
0.64,1100,22946
0.65,1100,23303.5
0.65,1100,23661
0.66,1100,24024
0.66,1100,24387
0.67,1100,24755.5
0.67,1100,25124
0.68,1100,25498
0.68,1100,25872
0.69,1100,26251.5
0.69,1100,26631
0.7,1100,27016
0.7,1100,27401
0.71,1100,27791.5
0.71,1100,28182
0.72,1100,28578
0.72,1100,28974
0.73,1100,29375.5
0.73,1100,29777
0.74,1100,30184
0.74,1100,30591
0.75,1100,31003.5
0.75,1100,31416
0.76,1100,31834
0.76,1100,32252
0.77,1100,32675.5
0.77,1100,33099
0.78,1100,33528
0.78,1100,33957
0.79,1100,34391.5
0.79,1100,34826
0.8,1100,35266
0.8,1100,35706
0.81,1100,36151.5
0.81,1100,36597
0.82,1100,37048
0.82,1100,37499
0.83,1100,37955.5
0.83,1100,38412
0.84,1100,38874
0.84,1100,39336
0.85,1100,39803.5
0.85,1100,40271
0.86,1100,40744
0.86,1100,41217
0.87,1100,41695.5
0.87,1100,42174
0.88,1100,42658
0.88,1100,43142
0.89,1100,43631.5
0.89,1100,44121
0.9,1100,44616
0.9,1100,45111
0.91,1100,45611.5
0.91,1100,46112
0.92,1100,46618
0.92,1100,47124
0.93,1100,47635.5
0.93,1100,48147
0.94,1100,48664
0.94,1100,49181
0.95,1100,49703.5
0.95,1100,50226
0.96,1100,50754
0.96,1100,51282
0.97,1100,51815.5
0.97,1100,52349
0.98,1100,52888
0.98,1100,53427
0.99,1100,53971.5
0.99,1100,54516
1,1100,55066
1,1100,55616
1.01,1100,56171.5
1.01,1100,56727
1.02,1100,57288
1.02,1100,57849
1.03,1100,58415.5
1.03,1100,58982
1.04,1100,59554
1.04,1100,60126
1.05,1100,60703.5
1.05,1100,61281
1.06,1100,61864
1.06,1100,62447
1.07,1100,63035.5
1.07,1100,63624
1.08,1100,64218
1.08,1100,64812
1.09,1100,65411.5
1.09,1100,66011
1.1,1100,66616
1.1,1100,67221
1.11,1100,67831.5
1.11,1100,68442
1.12,1100,69058
1.12,1100,69674
1.13,1100,70295.5
1.13,1100,70917
1.14,1100,71544
1.14,1100,72171
1.15,1100,72803.5
1.15,1100,73436
1.16,1100,74074
1.16,1100,74712
1.17,1100,75355.5
1.17,1100,75999
1.18,1100,76648
1.18,1100,77297
1.19,1100,77951.5
1.19,1100,78606
1.2,1100,79266
1.2,1100,79926
1.21,1100,80591.5
1.21,1100,81257
1.22,1100,81928
1.22,1100,82599
1.23,1100,83275.5
1.23,1100,83952
1.24,1100,84634
1.24,1100,85316
1.25,1100,86003.5
1.25,1100,86691
1.26,1100,87384
1.26,1100,88077
1.27,1100,88775.5
1.27,1100,89474
1.28,1100,90178
1.28,1100,90882
1.29,1100,91591.5
1.29,1100,92301
1.3,1100,93016
1.3,1100,93731
1.31,1100,94451.5
1.31,1100,95172
1.32,1100,95898
1.32,1100,96624
1.33,1100,97355.5
1.33,1100,98087
1.34,1100,98824
1.34,1100,99561
1.35,1100,100303.5
1.35,1100,101046
1.36,1100,101794
1.36,1100,102542
1.37,1100,103295.5
1.37,1100,104049
1.38,1100,104808
1.38,1100,105567
1.39,1100,106331.5
1.39,1100,107096
1.4,1100,107866
1.4,1100,108636
1.41,1100,109411.5
1.41,1100,110187
1.42,1100,110968
1.42,1100,111749
1.43,1100,112535.5
1.43,1100,113322
1.44,1100,114114
1.44,1100,114906
1.45,1100,115703.5
