Lot,GridPoints,TpMoney
0.01,1400,7
0.01,1400,14
0.01,1400,21
0.01,1400,28
0.01,1400,35
0.02,1400,49
0.02,1400,63
0.02,1400,77
0.02,1400,91
0.02,1400,105
0.03,1400,126
0.03,1400,147
0.03,1400,168
0.04,1400,196
0.04,1400,224
0.05,1400,259
0.05,1400,294
0.06,1400,336
0.06,1400,378
0.07,1400,427
0.07,1400,476
0.08,1400,532
0.08,1400,588
0.09,1400,651
0.09,1400,714
0.1,1400,784
0.1,1400,854
0.11,1400,931
0.11,1400,1008
0.12,1400,1092
0.12,1400,1176
0.13,1400,1267
0.13,1400,1358
0.14,1400,1456
0.14,1400,1554
0.15,1400,1659
0.15,1400,1764
0.16,1400,1876
0.16,1400,1988
0.17,1400,2107
0.17,1400,2226
0.18,1400,2352
0.18,1400,2478
0.19,1400,2611
0.19,1400,2744
0.2,1400,2884
0.2,1400,3024
0.21,1400,3171
0.21,1400,3318
0.22,1400,3472
0.22,1400,3626
0.23,1400,3787
0.23,1400,3948
0.24,1400,4116
0.24,1400,4284
0.25,1400,4459
0.25,1400,4634
0.26,1400,4816
0.26,1400,4998
0.27,1400,5187
0.27,1400,5376
0.28,1400,5572
0.28,1400,5768
0.29,1400,5971
0.29,1400,6174
0.3,1400,6384
0.3,1400,6594
0.31,1400,6811
0.31,1400,7028
0.32,1400,7252
0.32,1400,7476
0.33,1400,7707
0.33,1400,7938
0.34,1400,8176
0.34,1400,8414
0.35,1400,8659
0.35,1400,8904
0.36,1400,9156
0.36,1400,9408
0.37,1400,9667
0.37,1400,9926
0.38,1400,10192
0.38,1400,10458
0.39,1400,10731
0.39,1400,11004
0.4,1400,11284
0.4,1400,11564
0.41,1400,11851
0.41,1400,12138
0.42,1400,12432
0.42,1400,12726
0.43,1400,13027
0.43,1400,13328
0.44,1400,13636
0.44,1400,13944
0.45,1400,14259
0.45,1400,14574
0.46,1400,14896
0.46,1400,15218
0.47,1400,15547
0.47,1400,15876
0.48,1400,16212
0.48,1400,16548
0.49,1400,16891
0.49,1400,17234
0.5,1400,17584
0.5,1400,17934
0.51,1400,18291
0.51,1400,18648
0.52,1400,19012
0.52,1400,19376
0.53,1400,19747
0.53,1400,20118
0.54,1400,20496
0.54,1400,20874
0.55,1400,21259
0.55,1400,21644
0.56,1400,22036
0.56,1400,22428
0.57,1400,22827
0.57,1400,23226
0.58,1400,23632
0.58,1400,24038
0.59,1400,24451
0.59,1400,24864
0.6,1400,25284
0.6,1400,25704
0.61,1400,26131
0.61,1400,26558
0.62,1400,26992
0.62,1400,27426
0.63,1400,27867
0.63,1400,28308
0.64,1400,28756
0.64,1400,29204
0.65,1400,29659
0.65,1400,30114
0.66,1400,30576
0.66,1400,31038
0.67,1400,31507
0.67,1400,31976
0.68,1400,32452
0.68,1400,32928
0.69,1400,33411
0.69,1400,33894
0.7,1400,34384
0.7,1400,34874
0.71,1400,35371
0.71,1400,35868
0.72,1400,36372
0.72,1400,36876
0.73,1400,37387
0.73,1400,37898
0.74,1400,38416
0.74,1400,38934
0.75,1400,39459
0.75,1400,39984
0.76,1400,40516
0.76,1400,41048
0.77,1400,41587
0.77,1400,42126
0.78,1400,42672
0.78,1400,43218
0.79,1400,43771
0.79,1400,44324
0.8,1400,44884
0.8,1400,45444
0.81,1400,46011
0.81,1400,46578
0.82,1400,47152
0.82,1400,47726
0.83,1400,48307
0.83,1400,48888
0.84,1400,49476
0.84,1400,50064
0.85,1400,50659
0.85,1400,51254
0.86,1400,51856
0.86,1400,52458
0.87,1400,53067
0.87,1400,53676
0.88,1400,54292
0.88,1400,54908
0.89,1400,55531
0.89,1400,56154
0.9,1400,56784
0.9,1400,57414
0.91,1400,58051
0.91,1400,58688
0.92,1400,59332
0.92,1400,59976
0.93,1400,60627
0.93,1400,61278
0.94,1400,61936
0.94,1400,62594
0.95,1400,63259
0.95,1400,63924
0.96,1400,64596
0.96,1400,65268
0.97,1400,65947
0.97,1400,66626
0.98,1400,67312
0.98,1400,67998
0.99,1400,68691
0.99,1400,69384
1,1400,70084
1,1400,70784
1.01,1400,71491
1.01,1400,72198
1.02,1400,72912
1.02,1400,73626
1.03,1400,74347
1.03,1400,75068
1.04,1400,75796
1.04,1400,76524
1.05,1400,77259
1.05,1400,77994
1.06,1400,78736
1.06,1400,79478
1.07,1400,80227
1.07,1400,80976
1.08,1400,81732
1.08,1400,82488
1.09,1400,83251
1.09,1400,84014
1.1,1400,84784
1.1,1400,85554
1.11,1400,86331
1.11,1400,87108
1.12,1400,87892
1.12,1400,88676
1.13,1400,89467
1.13,1400,90258
1.14,1400,91056
1.14,1400,91854
1.15,1400,92659
1.15,1400,93464
1.16,1400,94276
1.16,1400,95088
1.17,1400,95907
1.17,1400,96726
1.18,1400,97552
1.18,1400,98378
1.19,1400,99211
1.19,1400,100044
1.2,1400,100884
1.2,1400,101724
1.21,1400,102571
1.21,1400,103418
1.22,1400,104272
1.22,1400,105126
1.23,1400,105987
1.23,1400,106848
1.24,1400,107716
1.24,1400,108584
1.25,1400,109459
1.25,1400,110334
1.26,1400,111216
1.26,1400,112098
1.27,1400,112987
1.27,1400,113876
1.28,1400,114772
1.28,1400,115668
1.29,1400,116571
1.29,1400,117474
1.3,1400,118384
1.3,1400,119294
1.31,1400,120211
1.31,1400,121128
1.32,1400,122052
1.32,1400,122976
1.33,1400,123907
1.33,1400,124838
1.34,1400,125776
1.34,1400,126714
1.35,1400,127659
1.35,1400,128604
1.36,1400,129556
1.36,1400,130508
1.37,1400,131467
1.37,1400,132426
1.38,1400,133392
1.38,1400,134358
1.39,1400,135331
1.39,1400,136304
1.4,1400,137284
1.4,1400,138264
1.41,1400,139251
1.41,1400,140238
1.42,1400,141232
1.42,1400,142226
1.43,1400,143227
1.43,1400,144228
1.44,1400,145236
1.44,1400,146244
1.45,1400,147259
1.45,1400,148274
1.46,1400,149296
1.46,1400,150318
1.47,1400,151347
1.47,1400,152376
1.48,1400,153412
1.48,1400,154448
1.49,1400,155491
1.49,1400,156534
1.5,1400,157584
1.5,1400,158634
1.51,1400,159691
1.51,1400,160748
1.52,1400,161812
1.52,1400,162876
1.53,1400,163947
1.53,1400,165018
1.54,1400,166096
1.54,1400,167174
1.55,1400,168259
1.55,1400,169344
1.56,1400,170436
1.56,1400,171528
1.57,1400,172627
1.57,1400,173726
1.58,1400,174832
1.58,1400,175938
1.59,1400,177051
1.59,1400,178164
1.6,1400,179284
1.6,1400,180404
1.61,1400,181531
1.61,1400,182658
1.62,1400,183792
1.62,1400,184926
1.63,1400,186067
1.63,1400,187208
1.64,1400,188356
1.64,1400,189504
1.65,1400,190659
1.65,1400,191814
1.66,1400,192976
1.66,1400,194138
1.67,1400,195307
1.67,1400,196476
1.68,1400,197652
1.68,1400,198828
1.69,1400,200011
1.69,1400,201194
1.7,1400,202384
1.7,1400,203574
1.71,1400,204771
1.71,1400,205968
1.72,1400,207172
1.72,1400,208376
1.73,1400,209587
1.73,1400,210798
1.74,1400,212016
1.74,1400,213234
1.75,1400,214459
1.75,1400,215684
1.76,1400,216916
1.76,1400,218148
1.77,1400,219387
1.77,1400,220626
1.78,1400,221872
1.78,1400,223118
1.79,1400,224371
1.79,1400,225624
1.8,1400,226884
1.8,1400,228144
1.81,1400,229411
1.81,1400,230678
1.82,1400,231952
1.82,1400,233226
1.83,1400,234507
1.83,1400,235788
1.84,1400,237076
1.84,1400,238364
1.85,1400,239659
1.85,1400,240954
1.86,1400,242256
1.86,1400,243558
1.87,1400,244867
1.87,1400,246176
1.88,1400,247492
1.88,1400,248808
1.89,1400,250131
1.89,1400,251454
1.9,1400,252784
1.9,1400,254114
1.91,1400,255451
1.91,1400,256788
1.92,1400,258132
1.92,1400,259476
1.93,1400,260827
1.93,1400,262178
1.94,1400,263536
1.94,1400,264894
1.95,1400,266259
1.95,1400,267624
1.96,1400,268996
1.96,1400,270368
1.97,1400,271747
1.97,1400,273126
1.98,1400,274512
1.98,1400,275898
1.99,1400,277291
1.99,1400,278684
2,1400,280084
2,1400,281484
2.01,1400,282891
2.01,1400,284298
2.02,1400,285712
2.02,1400,287126
2.03,1400,288547
2.03,1400,289968
2.04,1400,291396
2.04,1400,292824
2.05,1400,294259
2.05,1400,295694
2.06,1400,297136
2.06,1400,298578
2.07,1400,300027
2.07,1400,301476
2.08,1400,302932
2.08,1400,304388
2.09,1400,305851
2.09,1400,307314
2.1,1400,308784
2.1,1400,310254
2.11,1400,311731
2.11,1400,313208
2.12,1400,314692
2.12,1400,316176
2.13,1400,317667
2.13,1400,319158
2.14,1400,320656
2.14,1400,322154
2.15,1400,323659
2.15,1400,325164
2.16,1400,326676
2.16,1400,328188
2.17,1400,329707
2.17,1400,331226
2.18,1400,332752
2.18,1400,334278
2.19,1400,335811
2.19,1400,337344
2.2,1400,338884
2.2,1400,340424
2.21,1400,341971
2.21,1400,343518
2.22,1400,345072
2.22,1400,346626
2.23,1400,348187
2.23,1400,349748
2.24,1400,351316
2.24,1400,352884
2.25,1400,354459
2.25,1400,356034
2.26,1400,357616
2.26,1400,359198
2.27,1400,360787
2.27,1400,362376
2.28,1400,363972
2.28,1400,365568
2.29,1400,367171
2.29,1400,368774
2.3,1400,370384
2.3,1400,371994
2.31,1400,373611
2.31,1400,375228
2.32,1400,376852
2.32,1400,378476
2.33,1400,380107
2.33,1400,381738
2.34,1400,383376
2.34,1400,385014
2.35,1400,386659
2.35,1400,388304
2.36,1400,389956
2.36,1400,391608
2.37,1400,393267
2.37,1400,394926
2.38,1400,396592
2.38,1400,398258
2.39,1400,399931
2.39,1400,401604
2.4,1400,403284
2.4,1400,404964
2.41,1400,406651
2.41,1400,408338
2.42,1400,410032
2.42,1400,411726
2.43,1400,413427
2.43,1400,415128
2.44,1400,416836
2.44,1400,418544
2.45,1400,420259
2.45,1400,421974
2.46,1400,423696
2.46,1400,425418
2.47,1400,427147
2.47,1400,428876
2.48,1400,430612
