Lot,GridPoints,TpMoney
0.01,590,2.95
0.01,590,5.9
0.01,590,8.85
0.01,590,11.8
0.01,590,14.75
0.02,590,20.65
0.02,590,26.55
0.02,590,32.45
0.02,590,38.35
0.02,590,44.25
0.03,590,53.1
0.03,590,61.95
0.03,590,70.8
0.04,590,82.6
0.04,590,94.4
0.05,590,109.15
0.05,590,123.9
0.06,590,141.6
0.06,590,159.3
0.07,590,179.95
0.07,590,200.6
0.08,590,224.2
0.08,590,247.8
0.09,590,274.35
0.09,590,300.9
0.1,590,330.4
0.1,590,359.9
0.11,590,392.35
0.11,590,424.8
0.12,590,460.2
0.12,590,495.6
0.13,590,533.95
0.13,590,572.3
0.14,590,613.6
0.14,590,654.9
0.15,590,699.15
0.15,590,743.4
0.16,590,790.6
0.16,590,837.8
0.17,590,887.95
0.17,590,938.1
0.18,590,991.2
0.18,590,1044.3
0.19,590,1100.35
0.19,590,1156.4
0.2,590,1215.4
0.2,590,1274.4
0.21,590,1336.35
0.21,590,1398.3
0.22,590,1463.2
0.22,590,1528.1
0.23,590,1595.95
0.23,590,1663.8
0.24,590,1734.6
0.24,590,1805.4
0.25,590,1879.15
0.25,590,1952.9
0.26,590,2029.6
0.26,590,2106.3
0.27,590,2185.95
0.27,590,2265.6
0.28,590,2348.2
0.28,590,2430.8
0.29,590,2516.35
0.29,590,2601.9
0.3,590,2690.4
0.3,590,2778.9
0.31,590,2870.35
0.31,590,2961.8
0.32,590,3056.2
0.32,590,3150.6
0.33,590,3247.95
0.33,590,3345.3
0.34,590,3445.6
0.34,590,3545.9
0.35,590,3649.15
0.35,590,3752.4
0.36,590,3858.6
0.36,590,3964.8
0.37,590,4073.95
0.37,590,4183.1
0.38,590,4295.2
0.38,590,4407.3
0.39,590,4522.35
0.39,590,4637.4
0.4,590,4755.4
0.4,590,4873.4
0.41,590,4994.35
0.41,590,5115.3
0.42,590,5239.2
0.42,590,5363.1
0.43,590,5489.95
0.43,590,5616.8
0.44,590,5746.6
0.44,590,5876.4
0.45,590,6009.15
0.45,590,6141.9
0.46,590,6277.6
0.46,590,6413.3
0.47,590,6551.95
0.47,590,6690.6
0.48,590,6832.2
0.48,590,6973.8
0.49,590,7118.35
0.49,590,7262.9
0.5,590,7410.4
0.5,590,7557.9
0.51,590,7708.35
0.51,590,7858.8
0.52,590,8012.2
0.52,590,8165.6
0.53,590,8321.95
0.53,590,8478.3
0.54,590,8637.6
0.54,590,8796.9
0.55,590,8959.15
0.55,590,9121.4
0.56,590,9286.6
0.56,590,9451.8
0.57,590,9619.95
0.57,590,9788.1
0.58,590,9959.2
0.58,590,10130.3
0.59,590,10304.35
0.59,590,10478.4
0.6,590,10655.4
0.6,590,10832.4
0.61,590,11012.35
0.61,590,11192.3
0.62,590,11375.2
0.62,590,11558.1
0.63,590,11743.95
0.63,590,11929.8
0.64,590,12118.6
0.64,590,12307.4
0.65,590,12499.15
0.65,590,12690.9
0.66,590,12885.6
0.66,590,13080.3
0.67,590,13277.95
0.67,590,13475.6
0.68,590,13676.2
0.68,590,13876.8
0.69,590,14080.35
0.69,590,14283.9
0.7,590,14490.4
0.7,590,14696.9
0.71,590,14906.35
0.71,590,15115.8
0.72,590,15328.2
0.72,590,15540.6
0.73,590,15755.95
0.73,590,15971.3
0.74,590,16189.6
0.74,590,16407.9
0.75,590,16629.15
0.75,590,16850.4
0.76,590,17074.6
0.76,590,17298.8
0.77,590,17525.95
0.77,590,17753.1
0.78,590,17983.2
0.78,590,18213.3
0.79,590,18446.35
0.79,590,18679.4
0.8,590,18915.4
0.8,590,19151.4
0.81,590,19390.35
0.81,590,19629.3
0.82,590,19871.2
0.82,590,20113.1
0.83,590,20357.95
0.83,590,20602.8
0.84,590,20850.6
0.84,590,21098.4
0.85,590,21349.15
0.85,590,21599.9
0.86,590,21853.6
0.86,590,22107.3
0.87,590,22363.95
0.87,590,22620.6
0.88,590,22880.2
0.88,590,23139.8
0.89,590,23402.35
0.89,590,23664.9
0.9,590,23930.4
0.9,590,24195.9
0.91,590,24464.35
0.91,590,24732.8
0.92,590,25004.2
0.92,590,25275.6
0.93,590,25549.95
0.93,590,25824.3
0.94,590,26101.6
0.94,590,26378.9
0.95,590,26659.15
0.95,590,26939.4
0.96,590,27222.6
0.96,590,27505.8
0.97,590,27791.95
0.97,590,28078.1
0.98,590,28367.2
0.98,590,28656.3
0.99,590,28948.35
0.99,590,29240.4
1,590,29535.4
1,590,29830.4
1.01,590,30128.35
1.01,590,30426.3
1.02,590,30727.2
1.02,590,31028.1
1.03,590,31331.95
1.03,590,31635.8
1.04,590,31942.6
1.04,590,32249.4
1.05,590,32559.15
1.05,590,32868.9
1.06,590,33181.6
1.06,590,33494.3
1.07,590,33809.95
1.07,590,34125.6
1.08,590,34444.2
1.08,590,34762.8
1.09,590,35084.35
1.09,590,35405.9
1.1,590,35730.4
1.1,590,36054.9
1.11,590,36382.35
1.11,590,36709.8
1.12,590,37040.2
1.12,590,37370.6
1.13,590,37703.95
