lot,gridPoints,tpMoney
0.01,370,1.85
0.01,370,3.7
0.01,370,5.55
0.01,370,7.4
0.01,370,9.25
0.02,370,12.95
0.02,370,16.65
0.02,370,20.35
0.02,370,24.05
0.02,370,27.75
0.03,370,33.3
0.03,370,38.85
0.03,370,44.4
0.03,370,49.95
0.03,370,55.5
0.04,370,62.9
0.04,370,70.3
0.04,370,77.7
0.04,370,85.1
0.04,370,92.5
0.05,370,101.75
0.05,370,111
0.05,370,120.25
0.05,370,129.5
0.05,370,138.75
0.06,370,149.85
0.06,370,160.95
0.06,370,172.05
0.06,370,183.15
0.06,370,194.25
0.07,370,207.2
0.07,370,220.15
0.07,370,233.1
0.07,370,246.05
0.07,370,259
0.08,370,273.8
0.08,370,288.6
0.08,370,303.4
0.08,370,318.2
0.08,370,333
0.09,370,349.65
0.09,370,366.3
0.09,370,382.95
0.09,370,399.6
0.09,370,416.25
0.1,370,434.75
0.1,370,453.25
0.1,370,471.75
0.1,370,490.25
0.1,370,508.75
0.11,370,529.1
0.11,370,549.45
0.11,370,569.8
0.11,370,590.15
0.11,370,610.5
0.12,370,632.7
0.12,370,654.9
0.12,370,677.1
0.12,370,699.3
0.12,370,721.5
0.13,370,745.55
0.13,370,769.6
0.13,370,793.65
0.13,370,817.7
0.13,370,841.75
0.14,370,867.65
0.14,370,893.55
0.14,370,919.45
0.14,370,945.35
0.14,370,971.25
0.15,370,999
0.15,370,1026.75
0.15,370,1054.5
0.15,370,1082.25
0.15,370,1110
0.16,370,1139.6
0.16,370,1169.2
0.16,370,1198.8
0.16,370,1228.4
0.16,370,1258
0.17,370,1289.45
0.17,370,1320.9
0.17,370,1352.35
0.17,370,1383.8
0.17,370,1415.25
0.18,370,1448.55
0.18,370,1481.85
0.18,370,1515.15
0.18,370,1548.45
0.18,370,1581.75
0.19,370,1616.9
0.19,370,1652.05
0.19,370,1687.2
0.19,370,1722.35
0.19,370,1757.5
0.2,370,1794.5
0.2,370,1831.5
0.2,370,1868.5
0.2,370,1905.5
0.2,370,1942.5
0.21,370,1981.35
0.21,370,2020.2
0.21,370,2059.05
0.21,370,2097.9
0.21,370,2136.75
0.22,370,2177.45
0.22,370,2218.15
0.22,370,2258.85
0.22,370,2299.55
0.22,370,2340.25
0.23,370,2382.8
0.23,370,2425.35
0.23,370,2467.9
0.23,370,2510.45
0.23,370,2553
0.24,370,2597.4
0.24,370,2641.8
0.24,370,2686.2
0.24,370,2730.6
0.24,370,2775
0.25,370,2821.25
0.25,370,2867.5
0.25,370,2913.75
0.25,370,2960
0.25,370,3006.25
0.26,370,3054.35
0.26,370,3102.45
0.26,370,3150.55
0.26,370,3198.65
0.26,370,3246.75
0.27,370,3296.7
0.27,370,3346.65
0.27,370,3396.6
0.27,370,3446.55
0.27,370,3496.5
0.28,370,3548.3
0.28,370,3600.1
0.28,370,3651.9
0.28,370,3703.7
0.28,370,3755.5
0.29,370,3809.15
0.29,370,3862.8
0.29,370,3916.45
0.29,370,3970.1
0.29,370,4023.75
0.3,370,4079.25
0.3,370,4134.75
0.3,370,4190.25
0.3,370,4245.75
0.3,370,4301.25
0.31,370,4358.6
0.31,370,4415.95
0.31,370,4473.3
0.31,370,4530.65
0.31,370,4588
0.32,370,4647.2
0.32,370,4706.4
0.32,370,4765.6
0.32,370,4824.8
0.32,370,4884
0.33,370,4945.05
0.33,370,5006.1
0.33,370,5067.15
0.33,370,5128.2
0.33,370,5189.25
0.34,370,5252.15
0.34,370,5315.05
0.34,370,5377.95
0.34,370,5440.85
0.34,370,5503.75
0.35,370,5568.5
0.35,370,5633.25
0.35,370,5698
0.35,370,5762.75
0.35,370,5827.5
0.36,370,5894.1
0.36,370,5960.7
0.36,370,6027.3
0.36,370,6093.9
0.36,370,6160.5
0.37,370,6228.95
0.37,370,6297.4
0.37,370,6365.85
0.37,370,6434.3
0.37,370,6502.75
0.38,370,6573.05
0.38,370,6643.35
0.38,370,6713.65
0.38,370,6783.95
0.38,370,6854.25
0.39,370,6926.4
0.39,370,6998.55
0.39,370,7070.7
0.39,370,7142.85
0.39,370,7215
0.4,370,7289
