lot,gridPoints,tpMoney
0.01,570,2.85
0.01,570,5.7
0.01,570,8.55
0.01,570,11.4
0.01,570,14.25
0.02,570,19.95
0.02,570,25.65
0.02,570,31.35
0.02,570,37.05
0.02,570,42.75
0.03,570,51.3
0.03,570,59.85
0.03,570,68.4
0.03,570,76.95
0.03,570,85.5
0.04,570,96.9
0.04,570,108.3
0.04,570,119.7
0.04,570,131.1
0.04,570,142.5
0.05,570,156.75
0.05,570,171
0.05,570,185.25
0.05,570,199.5
0.05,570,213.75
0.06,570,230.85
0.06,570,247.95
0.06,570,265.05
0.06,570,282.15
0.06,570,299.25
0.07,570,319.2
0.07,570,339.15
0.07,570,359.1
0.07,570,379.05
0.07,570,399
0.08,570,421.8
0.08,570,444.6
0.08,570,467.4
0.08,570,490.2
0.08,570,513
0.09,570,538.65
0.09,570,564.3
0.09,570,589.95
0.09,570,615.6
0.09,570,641.25
0.1,570,669.75
0.1,570,698.25
0.1,570,726.75
0.1,570,755.25
0.1,570,783.75
0.11,570,815.1
0.11,570,846.45
0.11,570,877.8
0.11,570,909.15
0.11,570,940.5
0.12,570,974.7
0.12,570,1008.9
0.12,570,1043.1
0.12,570,1077.3
0.12,570,1111.5
0.13,570,1148.55
0.13,570,1185.6
0.13,570,1222.65
0.13,570,1259.7
0.13,570,1296.75
0.14,570,1336.65
0.14,570,1376.55
0.14,570,1416.45
0.14,570,1456.35
0.14,570,1496.25
0.15,570,1539
0.15,570,1581.75
0.15,570,1624.5
0.15,570,1667.25
0.15,570,1710
0.16,570,1755.6
0.16,570,1801.2
0.16,570,1846.8
0.16,570,1892.4
0.16,570,1938
0.17,570,1986.45
0.17,570,2034.9
0.17,570,2083.35
0.17,570,2131.8
0.17,570,2180.25
0.18,570,2231.55
0.18,570,2282.85
0.18,570,2334.15
0.18,570,2385.45
0.18,570,2436.75
0.19,570,2490.9
0.19,570,2545.05
0.19,570,2599.2
0.19,570,2653.35
0.19,570,2707.5
0.2,570,2764.5
0.2,570,2821.5
0.2,570,2878.5
0.2,570,2935.5
0.2,570,2992.5
0.21,570,3052.35
0.21,570,3112.2
0.21,570,3172.05
0.21,570,3231.9
0.21,570,3291.75
0.22,570,3354.45
0.22,570,3417.15
0.22,570,3479.85
0.22,570,3542.55
0.22,570,3605.25
0.23,570,3670.8
0.23,570,3736.35
0.23,570,3801.9
0.23,570,3867.45
0.23,570,3933
0.24,570,4001.4
0.24,570,4069.8
0.24,570,4138.2
0.24,570,4206.6
0.24,570,4275
0.25,570,4346.25
0.25,570,4417.5
0.25,570,4488.75
0.25,570,4560
0.25,570,4631.25
0.26,570,4705.35
0.26,570,4779.45
0.26,570,4853.55
0.26,570,4927.65
0.26,570,5001.75
0.27,570,5078.7
0.27,570,5155.65
0.27,570,5232.6
