lot,gridPoints,tpMoney
0.01,450,2.25
0.01,450,4.5
0.01,450,6.75
0.01,450,9
0.01,450,11.25
0.02,450,15.75
0.02,450,20.25
0.02,450,24.75
0.02,450,29.25
0.02,450,33.75
0.03,450,40.5
0.03,450,47.25
0.03,450,54
0.03,450,60.75
0.03,450,67.5
0.04,450,76.5
0.04,450,85.5
0.04,450,94.5
0.04,450,103.5
0.04,450,112.5
0.05,450,123.75
0.05,450,135
0.05,450,146.25
0.05,450,157.5
0.05,450,168.75
0.06,450,182.25
0.06,450,195.75
0.06,450,209.25
0.06,450,222.75
0.06,450,236.25
0.07,450,252
0.07,450,267.75
0.07,450,283.5
0.07,450,299.25
0.07,450,315
0.08,450,333
0.08,450,351
0.08,450,369
0.08,450,387
0.08,450,405
0.09,450,425.25
0.09,450,445.5
0.09,450,465.75
0.09,450,486
0.09,450,506.25
0.1,450,528.75
0.1,450,551.25
0.1,450,573.75
0.1,450,596.25
0.1,450,618.75
0.11,450,643.5
0.11,450,668.25
0.11,450,693
0.11,450,717.75
0.11,450,742.5
0.12,450,769.5
0.12,450,796.5
0.12,450,823.5
0.12,450,850.5
0.12,450,877.5
0.13,450,906.75
0.13,450,936
0.13,450,965.25
0.13,450,994.5
0.13,450,1023.75
0.14,450,1055.25
0.14,450,1086.75
0.14,450,1118.25
0.14,450,1149.75
0.14,450,1181.25
0.15,450,1215
0.15,450,1248.75
0.15,450,1282.5
0.15,450,1316.25
0.15,450,1350
0.16,450,1386
0.16,450,1422
0.16,450,1458
0.16,450,1494
0.16,450,1530
0.17,450,1568.25
0.17,450,1606.5
0.17,450,1644.75
0.17,450,1683
0.17,450,1721.25
0.18,450,1761.75
0.18,450,1802.25
0.18,450,1842.75
0.18,450,1883.25
0.18,450,1923.75
0.19,450,1966.5
0.19,450,2009.25
0.19,450,2052
0.19,450,2094.75
0.19,450,2137.5
0.2,450,2182.5
0.2,450,2227.5
0.2,450,2272.5
0.2,450,2317.5
0.2,450,2362.5
0.21,450,2409.75
0.21,450,2457
0.21,450,2504.25
0.21,450,2551.5
0.21,450,2598.75
0.22,450,2648.25
0.22,450,2697.75
0.22,450,2747.25
0.22,450,2796.75
0.22,450,2846.25
0.23,450,2898
0.23,450,2949.75
0.23,450,3001.5
0.23,450,3053.25
0.23,450,3105
0.24,450,3159
0.24,450,3213
0.24,450,3267
0.24,450,3321
0.24,450,3375
0.25,450,3431.25
0.25,450,3487.5
0.25,450,3543.75
0.25,450,3600
0.25,450,3656.25
0.26,450,3714.75
0.26,450,3773.25
0.26,450,3831.75
0.26,450,3890.25
0.26,450,3948.75
0.27,450,4009.5
0.27,450,4070.25
0.27,450,4131
0.27,450,4191.75
0.27,450,4252.5
0.28,450,4315.5
0.28,450,4378.5
0.28,450,4441.5
0.28,450,4504.5
0.28,450,4567.5
0.29,450,4632.75
0.29,450,4698
0.29,450,4763.25
0.29,450,4828.5
0.29,450,4893.75
0.3,450,4961.25
0.3,450,5028.75
0.3,450,5096.25
0.3,450,5163.75
0.3,450,5231.25
0.31,450,5301
0.31,450,5370.75
0.31,450,5440.5
0.31,450,5510.25
0.31,450,5580
0.32,450,5652
0.32,450,5724
0.32,450,5796
0.32,450,5868
0.32,450,5940
0.33,450,6014.25
0.33,450,6088.5
0.33,450,6162.75
0.33,450,6237
0.33,450,6311.25
0.34,450,6387.75
0.34,450,6464.25
0.34,450,6540.75
0.34,450,6617.25
0.34,450,6693.75
0.35,450,6772.5
0.35,450,6851.25
0.35,450,6930
0.35,450,7008.75
0.35,450,7087.5
0.36,450,7168.5
0.36,450,7249.5
0.36,450,7330.5
0.36,450,7411.5
0.36,450,7492.5
0.37,450,7575.75
0.37,450,7659
0.37,450,7742.25
0.37,450,7825.5
0.37,450,7908.75
0.38,450,7994.25
0.38,450,8079.75
0.38,450,8165.25
0.38,450,8250.75
0.38,450,8336.25
0.39,450,8424
0.39,450,8511.75
0.39,450,8599.5
0.39,450,8687.25
0.39,450,8775
0.4,450,8865
0.4,450,8955
0.4,450,9045
0.4,450,9135
0.4,450,9225
0.41,450,9317.25
0.41,450,9409.5
0.41,450,9501.75
0.41,450,9594
0.41,450,9686.25
0.42,450,9780.75
0.42,450,9875.25
0.42,450,9969.75
0.42,450,10064.25
0.42,450,10158.75
0.43,450,10255.5
0.43,450,10352.25
0.43,450,10449
0.43,450,10545.75
0.43,450,10642.5
0.44,450,10741.5
0.44,450,10840.5
0.44,450,10939.5
0.44,450,11038.5
0.44,450,11137.5
0.45,450,11238.75
0.45,450,11340
0.45,450,11441.25
0.45,450,11542.5
0.45,450,11643.75
0.46,450,11747.25
0.46,450,11850.75
0.46,450,11954.25
0.46,450,12057.75
0.46,450,12161.25
0.47,450,12267
0.47,450,12372.75
0.47,450,12478.5
0.47,450,12584.25
0.47,450,12690
0.48,450,12798
0.48,450,12906
0.48,450,13014
0.48,450,13122
0.48,450,13230
0.49,450,13340.25
0.49,450,13450.5
0.49,450,13560.75
0.49,450,13671
0.49,450,13781.25
0.5,450,13893.75
0.5,450,14006.25
0.5,450,14118.75
0.5,450,14231.25
0.5,450,14343.75
0.51,450,14458.5
0.51,450,14573.25
0.51,450,14688
0.51,450,14802.75
0.51,450,14917.5
0.52,450,15034.5
0.52,450,15151.5
0.52,450,15268.5
0.52,450,15385.5
0.52,450,15502.5
0.53,450,15621.75
0.53,450,15741
0.53,450,15860.25
0.53,450,15979.5
0.53,450,16098.75
0.54,450,16220.25
0.54,450,16341.75
0.54,450,16463.25
0.54,450,16584.75
0.54,450,16706.25
0.55,450,16830
0.55,450,16953.75
0.55,450,17077.5
0.55,450,17201.25
