lot,gridPoints,tpMoney
0.01,500,2.5
0.01,500,5
0.01,500,7.5
0.01,500,10
0.01,500,12.5
0.02,500,17.5
0.02,500,22.5
0.02,500,27.5
0.02,500,32.5
0.02,500,37.5
0.03,500,45
0.03,500,52.5
0.03,500,60
0.03,500,67.5
0.03,500,75
0.04,500,85
0.04,500,95
0.04,500,105
0.04,500,115
0.04,500,125
0.05,500,137.5
0.05,500,150
0.05,500,162.5
0.05,500,175
0.05,500,187.5
0.06,500,202.5
0.06,500,217.5
0.06,500,232.5
0.06,500,247.5
0.06,500,262.5
0.07,500,280
0.07,500,297.5
0.07,500,315
0.07,500,332.5
0.07,500,350
0.08,500,370
0.08,500,390
0.08,500,410
0.08,500,430
0.08,500,450
0.09,500,472.5
0.09,500,495
0.09,500,517.5
0.09,500,540
0.09,500,562.5
0.1,500,587.5
0.1,500,612.5
0.1,500,637.5
0.1,500,662.5
0.1,500,687.5
0.11,500,715
0.11,500,742.5
0.11,500,770
0.11,500,797.5
0.11,500,825
0.12,500,855
0.12,500,885
0.12,500,915
0.12,500,945
0.12,500,975
0.13,500,1007.5
0.13,500,1040
0.13,500,1072.5
0.13,500,1105
0.13,500,1137.5
0.14,500,1172.5
0.14,500,1207.5
0.14,500,1242.5
0.14,500,1277.5
0.14,500,1312.5
0.15,500,1350
0.15,500,1387.5
0.15,500,1425
0.15,500,1462.5
0.15,500,1500
0.16,500,1540
0.16,500,1580
0.16,500,1620
0.16,500,1660
0.16,500,1700
0.17,500,1742.5
0.17,500,1785
0.17,500,1827.5
0.17,500,1870
0.17,500,1912.5
0.18,500,1957.5
0.18,500,2002.5
0.18,500,2047.5
0.18,500,2092.5
0.18,500,2137.5
0.19,500,2185
0.19,500,2232.5
0.19,500,2280
0.19,500,2327.5
0.19,500,2375
0.2,500,2425
0.2,500,2475
0.2,500,2525
0.2,500,2575
0.2,500,2625
0.21,500,2677.5
0.21,500,2730
0.21,500,2782.5
0.21,500,2835
0.21,500,2887.5
0.22,500,2942.5
0.22,500,2997.5
0.22,500,3052.5
0.22,500,3107.5
0.22,500,3162.5
0.23,500,3220
0.23,500,3277.5
0.23,500,3335
0.23,500,3392.5
0.23,500,3450
0.24,500,3510
0.24,500,3570
0.24,500,3630
0.24,500,3690
0.24,500,3750
0.25,500,3812.5
0.25,500,3875
0.25,500,3937.5
0.25,500,4000
0.25,500,4062.5
