lot,gridPoints,tpMoney
0.01,390,1.95
0.01,390,3.9
0.01,390,5.85
0.01,390,7.8
0.01,390,9.75
0.02,390,13.65
0.02,390,17.55
0.02,390,21.45
0.02,390,25.35
0.02,390,29.25
0.03,390,35.1
0.03,390,40.95
0.03,390,46.8
0.03,390,52.65
0.03,390,58.5
0.04,390,66.3
0.04,390,74.1
0.04,390,81.9
0.04,390,89.7
0.04,390,97.5
0.05,390,107.25
0.05,390,117
0.05,390,126.75
0.05,390,136.5
0.05,390,146.25
0.06,390,157.95
0.06,390,169.65
0.06,390,181.35
0.06,390,193.05
0.06,390,204.75
0.07,390,218.4
0.07,390,232.05
0.07,390,245.7
0.07,390,259.35
0.07,390,273
0.08,390,288.6
0.08,390,304.2
0.08,390,319.8
0.08,390,335.4
0.08,390,351
0.09,390,368.55
0.09,390,386.1
0.09,390,403.65
0.09,390,421.2
0.09,390,438.75
0.1,390,458.25
0.1,390,477.75
0.1,390,497.25
0.1,390,516.75
0.1,390,536.25
0.11,390,557.7
0.11,390,579.15
0.11,390,600.6
0.11,390,622.05
0.11,390,643.5
0.12,390,666.9
0.12,390,690.3
0.12,390,713.7
0.12,390,737.1
0.12,390,760.5
0.13,390,785.85
0.13,390,811.2
0.13,390,836.55
0.13,390,861.9
0.13,390,887.25
0.14,390,914.55
0.14,390,941.85
0.14,390,969.15
0.14,390,996.45
0.14,390,1023.75
0.15,390,1053
0.15,390,1082.25
0.15,390,1111.5
0.15,390,1140.75
0.15,390,1170
0.16,390,1201.2
0.16,390,1232.4
0.16,390,1263.6
0.16,390,1294.8
0.16,390,1326
0.17,390,1359.15
0.17,390,1392.3
0.17,390,1425.45
0.17,390,1458.6
0.17,390,1491.75
0.18,390,1526.85
0.18,390,1561.95
0.18,390,1597.05
0.18,390,1632.15
0.18,390,1667.25
0.19,390,1704.3
0.19,390,1741.35
0.19,390,1778.4
0.19,390,1815.45
0.19,390,1852.5
0.2,390,1891.5
0.2,390,1930.5
0.2,390,1969.5
0.2,390,2008.5
0.2,390,2047.5
0.21,390,2088.45
0.21,390,2129.4
0.21,390,2170.35
0.21,390,2211.3
0.21,390,2252.25
0.22,390,2295.15
0.22,390,2338.05
0.22,390,2380.95
0.22,390,2423.85
0.22,390,2466.75
0.23,390,2511.6
0.23,390,2556.45
0.23,390,2601.3
0.23,390,2646.15
0.23,390,2691
0.24,390,2737.8
0.24,390,2784.6
0.24,390,2831.4
0.24,390,2878.2
0.24,390,2925
0.25,390,2973.75
0.25,390,3022.5
0.25,390,3071.25
0.25,390,3120
0.25,390,3168.75
0.26,390,3219.45
0.26,390,3270.15
0.26,390,3320.85
0.26,390,3371.55
0.26,390,3422.25
0.27,390,3474.9
0.27,390,3527.55
0.27,390,3580.2
0.27,390,3632.85
0.27,390,3685.5
0.28,390,3740.1
0.28,390,3794.7
0.28,390,3849.3
0.28,390,3903.9
0.28,390,3958.5
0.29,390,4015.05
0.29,390,4071.6
0.29,390,4128.15
0.29,390,4184.7
0.29,390,4241.25
0.3,390,4299.75
0.3,390,4358.25
0.3,390,4416.75
0.3,390,4475.25
0.3,390,4533.75
0.31,390,4594.2
0.31,390,4654.65
0.31,390,4715.1
0.31,390,4775.55
0.31,390,4836
0.32,390,4898.4
0.32,390,4960.8
0.32,390,5023.2
0.32,390,5085.6
0.32,390,5148
0.33,390,5212.35
0.33,390,5276.7
0.33,390,5341.05
0.33,390,5405.4
0.33,390,5469.75
0.34,390,5536.05
0.34,390,5602.35
0.34,390,5668.65
0.34,390,5734.95
0.34,390,5801.25
0.35,390,5869.5
0.35,390,5937.75
0.35,390,6006
0.35,390,6074.25
0.35,390,6142.5
0.36,390,6212.7
0.36,390,6282.9
0.36,390,6353.1
0.36,390,6423.3
0.36,390,6493.5
0.37,390,6565.65
0.37,390,6637.8
0.37,390,6709.95
0.37,390,6782.1
0.37,390,6854.25
0.38,390,6928.35
0.38,390,7002.45
0.38,390,7076.55
0.38,390,7150.65
0.38,390,7224.75
0.39,390,7300.8
0.39,390,7376.85
0.39,390,7452.9
0.39,390,7528.95
0.39,390,7605
0.4,390,7683
0.4,390,7761
0.4,390,7839
0.4,390,7917
0.4,390,7995
0.41,390,8074.95
0.41,390,8154.9
0.41,390,8234.85
0.41,390,8314.8
0.41,390,8394.75
0.42,390,8476.65
0.42,390,8558.55
0.42,390,8640.45
0.42,390,8722.35
0.42,390,8804.25
0.43,390,8888.1
0.43,390,8971.95
0.43,390,9055.8
0.43,390,9139.65
0.43,390,9223.5
0.44,390,9309.3
0.44,390,9395.1
0.44,390,9480.9
0.44,390,9566.7
0.44,390,9652.5
0.45,390,9740.25
0.45,390,9828
0.45,390,9915.75
0.45,390,10003.5
0.45,390,10091.25
0.46,390,10180.95
0.46,390,10270.65
0.46,390,10360.35
0.46,390,10450.05
0.46,390,10539.75
0.47,390,10631.4
0.47,390,10723.05
0.47,390,10814.7
0.47,390,10906.35
0.47,390,10998
0.48,390,11091.6
0.48,390,11185.2
0.48,390,11278.8
0.48,390,11372.4
0.48,390,11466
0.49,390,11561.55
0.49,390,11657.1
0.49,390,11752.65
0.49,390,11848.2
0.49,390,11943.75
0.5,390,12041.25
0.5,390,12138.75
0.5,390,12236.25
0.5,390,12333.75
0.5,390,12431.25
0.51,390,12530.7
0.51,390,12630.15
0.51,390,12729.6
0.51,390,12829.05
0.51,390,12928.5
0.52,390,13029.9
0.52,390,13131.3
0.52,390,13232.7
0.52,390,13334.1
0.52,390,13435.5
0.53,390,13538.85
0.53,390,13642.2
0.53,390,13745.55
0.53,390,13848.9
0.53,390,13952.25
0.54,390,14057.55
0.54,390,14162.85
0.54,390,14268.15
0.54,390,14373.45
0.54,390,14478.75
0.55,390,14586
0.55,390,14693.25
0.55,390,14800.5
0.55,390,14907.75
0.55,390,15015
0.56,390,15124.2
0.56,390,15233.4
0.56,390,15342.6
0.56,390,15451.8
0.56,390,15561
0.57,390,15672.15
0.57,390,15783.3
0.57,390,15894.45
0.57,390,16005.6
0.57,390,16116.75
0.58,390,16229.85
0.58,390,16342.95
0.58,390,16456.05
0.58,390,16569.15
0.58,390,16682.25
0.59,390,16797.3
0.59,390,16912.35
0.59,390,17027.4
0.59,390,17142.45
0.59,390,17257.5
0.6,390,17374.5
0.6,390,17491.5
0.6,390,17608.5
0.6,390,17725.5
0.6,390,17842.5
0.61,390,17961.45
0.61,390,18080.4
0.61,390,18199.35
0.61,390,18318.3
0.61,390,18437.25
0.62,390,18558.15
0.62,390,18679.05
0.62,390,18799.95
0.62,390,18920.85
0.62,390,19041.75
0.63,390,19164.6
0.63,390,19287.45
0.63,390,19410.3
0.63,390,19533.15
0.63,390,19656
0.64,390,19780.8
0.64,390,19905.6
0.64,390,20030.4
0.64,390,20155.2
0.64,390,20280
0.65,390,20406.75
0.65,390,20533.5
0.65,390,20660.25
0.65,390,20787
0.65,390,20913.75
0.66,390,21042.45
0.66,390,21171.15
0.66,390,21299.85
0.66,390,21428.55
0.66,390,21557.25
0.67,390,21687.9
0.67,390,21818.55
0.67,390,21949.2
0.67,390,22079.85
0.67,390,22210.5
0.68,390,22343.1
0.68,390,22475.7
0.68,390,22608.3
0.68,390,22740.9
0.68,390,22873.5
0.69,390,23008.05
0.69,390,23142.6
0.69,390,23277.15
0.69,390,23411.7
0.69,390,23546.25
0.7,390,23682.75
0.7,390,23819.25
0.7,390,23955.75
0.7,390,24092.25
0.7,390,24228.75
0.71,390,24367.2
0.71,390,24505.65
0.71,390,24644.1
0.71,390,24782.55
0.71,390,24921
0.72,390,25061.4
0.72,390,25201.8
0.72,390,25342.2
0.72,390,25482.6
0.72,390,25623
0.73,390,25765.35
0.73,390,25907.7
0.73,390,26050.05
0.73,390,26192.4
0.73,390,26334.75
0.74,390,26479.05
0.74,390,26623.35
0.74,390,26767.65
0.74,390,26911.95
0.74,390,27056.25
0.75,390,27202.5
0.75,390,27348.75
0.75,390,27495
0.75,390,27641.25
0.75,390,27787.5
0.76,390,27935.7
0.76,390,28083.9
0.76,390,28232.1
0.76,390,28380.3
0.76,390,28528.5
0.77,390,28678.65
0.77,390,28828.8
0.77,390,28978.95
0.77,390,29129.1
0.77,390,29279.25
